name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
-InXsA4ZmQY,A VERDADE sobre VASILHA DE PLÁSTICO SEM BPA (BPA Free),yes,17,yes,1683577800,2023-05-08 20:05:00,Olá  Ciência!,UCrSM1UV_KLAdTzgxyxl3POw,Education,pt,pt,34429,4191,,,0,35,https://i.ytimg.com/vi/-InXsA4ZmQY/mqdefault.jpg,EN
PJEgiAKpA5A,BPA in food cans,yes,18,yes,1459379499,2016-03-30 23:03:39,CBC News,UCuFFtHWoLl5fauMMD5Ww2jA,Howto & Style,,en-GB,11795,151,,,0,13,https://i.ytimg.com/vi/PJEgiAKpA5A/mqdefault.jpg,EN
8QuvTjLZaXs,Forever Chemicals PFAS  PFOA  PFOS  BPA  Explained Clearly,yes,19,no,1655909720,2022-06-22 14:06:20,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,Education,en,en-US,76376,2910,,,0,279,https://i.ytimg.com/vi/8QuvTjLZaXs/mqdefault.jpg,EN
JtLQd8FTuf4,BPA 2022 2023 Promotional Video,yes,20,no,1663874372,2022-09-22 19:09:32,Business Professionals of America (BPA),UC7jjfxaWokk4PDwQdDnSGoA,Nonprofits & Activism,,,2472,25,,,0,5,https://i.ytimg.com/vi/JtLQd8FTuf4/mqdefault.jpg,EN
KIBsIQu0zNo,How to Avoid the Obesity-Related Plastic Chemical BPA,yes,21,yes,1470657309,2016-08-08 11:08:09,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,,en,74974,1361,,,0,116,https://i.ytimg.com/vi/KIBsIQu0zNo/mqdefault.jpg,EN
IdLQxBZT3hI,What Does  BPA Free  Really Mean?,yes,23,yes,1627984790,2021-08-03 09:08:50,SGS,UC54a9cm8f7g6icaWTyRiwww,Science & Technology,,en,3140,14,,,0,0,https://i.ytimg.com/vi/IdLQxBZT3hI/mqdefault.jpg,EN
VnX4BMuYwjc,BPA free?? #buyingfacts #buyingfactstamil #shorts #reels,yes,24,no,1669383009,2022-11-25 13:11:09,Buying Facts,UCKLXFXgvJ665OFySSDbbRaw,People & Blogs,,,77950,6075,,,0,33,https://i.ytimg.com/vi/VnX4BMuYwjc/mqdefault.jpg,EN
kaDYlPjidms,Is BPA (bisphenol A) toxic? A Physician Weighs In.,yes,26,yes,1597854576,2020-08-19 16:08:36,F. Perry Wilson  MD,UCu4OHd94MHqjlMp_Mgks84w,Science & Technology,en,en,4552,127,,,0,16,https://i.ytimg.com/vi/kaDYlPjidms/mqdefault.jpg,EN
aXsotiCmqbo,Dr. Joe on bisphenol A,yes,27,yes,1582216039,2020-02-20 16:02:19,Montreal Gazette,UCiiiXY1ue6nb7iqY8o8f62w,Science & Technology,en-CA,en-CA,13793,127,,,0,10,https://i.ytimg.com/vi/aXsotiCmqbo/mqdefault.jpg,EN
KXFu59ew3_c,The Research is Scary About Plastic Bottles | Why I Choose BPA free #shorts #bpafree,yes,28,yes,1663310475,2022-09-16 06:09:15,DrMichaelVan,UC5c8dET53MKrY5ko9nHR8zg,Howto & Style,,en,5242,228,,,0,16,https://i.ytimg.com/vi/KXFu59ew3_c/mqdefault.jpg,EN
OEzNjSOwF04,Scientists attempt to replace the ubiquitous chemical BPA in food and drink cans,yes,29,yes,1580766530,2020-02-03 21:02:50,Science Magazine,UCv0aU2eKry3kdSTnFa8QAWA,Science & Technology,,en-US,13864,205,,,0,19,https://i.ytimg.com/vi/OEzNjSOwF04/mqdefault.jpg,EN
f5d0Isu4I34,Drinking From Plastic (BPA) BOOSTS Testosterone Levels In Blood?,yes,30,yes,1678732916,2023-03-13 18:03:56,Boost Your Biology,UC4O8s5Eir3A0ULQ-0HOJr8Q,Science & Technology,,en,6056,286,,,0,51,https://i.ytimg.com/vi/f5d0Isu4I34/mqdefault.jpg,EN
_ut14OrPSuc,BPA found in food cans  study finds,yes,32,yes,1460378152,2016-04-11 12:04:52,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,,1805,23,,,0,5,https://i.ytimg.com/vi/_ut14OrPSuc/mqdefault.jpg,EN
219JRH3dEwg,What is Bisphenol-A (or BPA)  and where is it used?,yes,33,yes,1354462617,2012-12-02 15:12:57,Risk Bites,UC8cxoTk9M0HdZB3gyJNjEtw,Science & Technology,,,34091,219,,,0,13,https://i.ytimg.com/vi/219JRH3dEwg/mqdefault.jpg,EN
QuMGc0EswTc,Are the BPA-Free Alternatives Safe?,yes,36,yes,1491998607,2017-04-12 12:04:27,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,,en,47358,1128,,,0,115,https://i.ytimg.com/vi/QuMGc0EswTc/mqdefault.jpg,EN
N6-RVw_qjhc,What Preppers Need to Know About BPA in Canned Foods,yes,38,yes,1654318119,2022-06-04 04:06:39,Emergency Survival Tips,UCAkIk9IOjF8y4r-SWqgNSPw,Science & Technology,,,1138,72,,,0,17,https://i.ytimg.com/vi/N6-RVw_qjhc/mqdefault.jpg,EN
