name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
FCqqeZfU6Oc,Round Up Weed & Grass Killer Work?,yes,36,yes,1618324204,2021-04-13 14:04:04,BigC Vlogs,UCYyt6Y7KesddXiK7SZ4uwkA,Entertainment,en-US,en-US,31201,,,,0,31,https://i.ytimg.com/vi/FCqqeZfU6Oc/mqdefault.jpg,PH
lFlHdFd91JI,The Food With the Highest Glyphosate (Roundup),yes,37,yes,1631534432,2021-09-13 12:09:32,Dr. Eric Berg DC,UC3w193M5tYPJqF0Hi-7U-2g,Education,en,en-US,256095,9655,,,0,1132,https://i.ytimg.com/vi/lFlHdFd91JI/mqdefault.jpg,PH
AHZg--xbLoQ,World s most popular weed killer probably causes cancer | 60 Minutes Australia,yes,38,yes,1567976402,2019-09-08 21:09:02,60 Minutes Australia,UC0L1suV8pVgO4pCAIBNGx5w,Entertainment,,en,137056,2412,,,0,,https://i.ytimg.com/vi/AHZg--xbLoQ/mqdefault.jpg,PH
JyZgGSmtCRY,$3 DIY Weed Killer BEATS RoundUp Naturally!,yes,39,no,1688400764,2023-07-03 16:07:44,Silver Cymbal,UC67dKTEwpAhKv2oYDATwR8g,Howto & Style,en,en,398386,8091,,,0,456,https://i.ytimg.com/vi/JyZgGSmtCRY/mqdefault.jpg,PH
useadebRb3k,Roundup weed-killer lawsuit leads to confusion among homeowners  farmers,yes,40,yes,1541788639,2018-11-09 18:11:19,KCTV5 News,UCie7RmdcnvXA1FXHRJa7WtA,News & Politics,,,13879,139,,,0,254,https://i.ytimg.com/vi/useadebRb3k/mqdefault.jpg,PH
dEKNl66m9xI,Quick Tip: Is DIY vinegar weed killer better than Roundup?,yes,41,yes,1663693215,2022-09-20 17:09:15,Alley Picked,UCnS-JZR34mTY4MrHTKgJFBw,Howto & Style,,en-US,772683,12462,,,0,829,https://i.ytimg.com/vi/dEKNl66m9xI/mqdefault.jpg,PH
7cOVuH9aN_k,Global Roundup With Mamidi Giridhar | Sai Krishna | Episode - 103 | Nationalist Hub,yes,42,no,1687077010,2023-06-18 08:06:10,Nationalist Hub,UC3tSxEsn4I2bOH0R7yqJspw,News & Politics,en,te,29920,1557,,,0,106,https://i.ytimg.com/vi/7cOVuH9aN_k/mqdefault.jpg,PH
4kbiP72ImTw,BONUS OSINT Email Roundup #3 - Intel Breach  Challenger 2 tank usage and my Journalism setup.,yes,43,no,1681056815,2023-04-09 16:04:35,Ryan McBeth,UC8URMa1fI4rlaLc-Lhev2fQ,News & Politics,,en-US,139740,9195,,,0,602,https://i.ytimg.com/vi/4kbiP72ImTw/mqdefault.jpg,PH
NQJpMJG4Ngs,Big SURGERY WEEK on VR RoundUp!,yes,44,no,1678543212,2023-03-11 14:03:12,Vet Ranch,UCXSCm3S2XZHLBz8kH0N5Heg,Education,,,15198,2223,,,0,140,https://i.ytimg.com/vi/NQJpMJG4Ngs/mqdefault.jpg,PH
7qHk2AKoRI8,Red Power Roundup 2023 Day 1: Getting the Lay of the Land,yes,45,no,1687199069,2023-06-19 18:06:29,Just a Few Acres Farm,UCkOTo20XS1LL95g2p6CcE3A,People & Blogs,en-US,en-US,153302,12604,,,0,493,https://i.ytimg.com/vi/7qHk2AKoRI8/mqdefault.jpg,PH
8ASGNe6auOs,The Roundup 2: No Way Out Trailer (2023) Exclusive,yes,46,yes,1684152126,2023-05-15 12:05:06,KinoCheck.com,UCLRlryMfL8ffxzrtqv0_k_w,Entertainment,en,en,37477,832,,,0,31,https://i.ytimg.com/vi/8ASGNe6auOs/mqdefault.jpg,PH
cKMLG7qy-rs,How to apply Roundup weed killer,yes,47,yes,1344113542,2012-08-04 20:08:22,iScaper1,UC2vfUB3hzQWRVTpRMEgUK0Q,Howto & Style,,,389329,1695,,,0,332,https://i.ytimg.com/vi/cKMLG7qy-rs/mqdefault.jpg,PH
Vw7nNMcMKK0,Global Roundup With Mamidi Giridhar | Sai Krishna | Episode - 98 | Nationalist Hub,yes,48,yes,1683448208,2023-05-07 08:05:08,Nationalist Hub,UC3tSxEsn4I2bOH0R7yqJspw,News & Politics,en,te,31678,1775,,,0,93,https://i.ytimg.com/vi/Vw7nNMcMKK0/mqdefault.jpg,PH
Q_5sSF_A9-Y,Rapidfire Roundup #13: Special Guest The Chieftain  Floating Landmines and SPAAGs.,yes,49,no,1686938412,2023-06-16 18:06:12,Ryan McBeth,UC8URMa1fI4rlaLc-Lhev2fQ,News & Politics,,en-US,165965,12373,,,0,916,https://i.ytimg.com/vi/Q_5sSF_A9-Y/mqdefault.jpg,PH
ZmnU-A9gJ2Q,Overuse of Monsanto s Roundup Is Creating Herbicide Resistant Weeds,yes,50,no,1634749637,2021-10-20 17:10:17,PowerfulJRE,UCzQUP1qoWDoEbmsQxvdjxgQ,People & Blogs,en,en-US,504765,9320,,,0,1983,https://i.ytimg.com/vi/ZmnU-A9gJ2Q/mqdefault.jpg,PH
