id,title,rank,keyword_Location,keyword_Candidate,cluster,clusterLabel
1425232352,"Expired Organic bio waste. Mix Vegetables and fruits in a huge container, in a rubbish bin. Heap of Compost from vegetables or food for animals.",1,Israel,,fruit_vegetables_production,Fruit vegetables production
1160205101,Making compost from vegetable leftovers,2,Serbia,,household_waste,Household waste
1355684614,Throwing Away Leftover Food In Trash,3,Germany,,leftovers,Leftovers
187676687,Fresh Food In Garbage Can To Illustrate Waste,4,,,household_waste,Household waste
1302728677,Uneaten spoiled vegetables are thrown in the trash. Food Loss and Food Waste. Reducing Wasted Food At Home,5,USA,,household_waste,Household waste
1151382168,"Food waste problem, leftovers Thrown into into the trash can. Spoiled food in refuse bin. Spoiled oranges and apples close up. Ecological issues. Garbage. Concept of food waste reduction. From above.",6,Poland,,fruit_vegetables_consumption,Fruit vegetables consumption
1127769214,Zero waste shopping concept,7,Ukraine,,other,Other
1166079489,Person Throwing Pepperoni Pizza In Dustbin,8,Germany,,leftovers,Leftovers
1208241405,Discarded and spoiled food on a rubbish heap,9,Germany,,fruit_vegetables_consumption,Fruit vegetables consumption
1160204081,Making compost from leftovers,10,Serbia,,compost,Compost
172284556,After the meal,11,,,leftovers,Leftovers
1299487657,Throwing Away Leftover Food In Trash,12,Germany,,leftovers,Leftovers
845816364,Garbage pile in trash dump or landfill. Pollution concept.,13,Czech Republic,,dumpsites,Dumpsites
1339792056,Food leftovers after dinner,14,UK,,leftovers,Leftovers
1057790090,Domestic waste for compost from fruits and vegetables. Woman  throws garbage.,15,Canada,,fruit_vegetables_consumption,Fruit vegetables consumption
547150468,Fresh bio-waste and compost,16,,,fruit_vegetables_consumption,Fruit vegetables consumption
660153840,man throwing leftovers to the trash bin,17,Spain,,leftovers,Leftovers
482615861,Fruit and vegetable waste recycle background,18,,,fruit_vegetables_consumption,Fruit vegetables consumption
1153472601,Garbage sorting. Organic food waste from vegetable ready for recycling and to compost on the dark background,19,Italy,,fruit_vegetables_consumption,Fruit vegetables consumption
1094170862,Woman Throwing Vegetables In Trash Bin,20,Germany,,leftovers,Leftovers
1214986411,Peeled vegetables in white compost bin on blue background. Trash bin for composting with leftover from kitchen on blue background. Top view. Recycling scarps concept. Sustainable and zero waste lifestyle.,21,,,other,Other
1157131008,"Fruits and Vegetables in a cotton mesh reusable bag, Zero Waste Shopping concept",22,Italy,,other,Other
172481514,Domestic compost heap,23,,,fruit_vegetables_consumption,Fruit vegetables consumption
1272152582,Waste is useful,24,Serbia,,other,Other
479440915,Compost with composted earth,25,,,fruit_vegetables_consumption,Fruit vegetables consumption
1160204521,Making compost from leftovers,26,Serbia,,household_waste,Household waste
843259360,Woman composting organic kitchen waste,27,Poland,,other,Other
1346746010,Food Waste,28,Brazil,,other,Other
1176948944,Different trash. Garbage sorting. Domestic waste for compost from fruits and vegetables.,29,Canada,,fruit_vegetables_consumption,Fruit vegetables consumption
1213480705,Zero waste shopping concept,30,Serbia,,compost,Compost
1225253924,Food waste in iron bowl and female hands,31,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
1217083841,Banana peel was thrown into the garbage bag for disposal. Look from the inside of the basket.,32,Thailand,,other,Other
185068965,Close-Up of Peeling Apple.,33,,,other,Other
1171440648,Throw the garbage bag into the trash can,34,China - East Asia,,other,Other
1154805099,Zero waste and eco friendly shopping with vegetables and fruits in textile and paper bags top view. Plastic free and reuse concept.,35,Belarus,,other,Other
172517827,Windfall,36,,,fruit_vegetables_production,Fruit vegetables production
1335023821,Organic food waste in garbage bin bucket with lid in home on floor to be composted.,37,Estonia,,household_waste,Household waste
1051140080,Domestic waste for compost from fruits and vegetables in the garbage bag on the table.,38,Canada,,fruit_vegetables_consumption,Fruit vegetables consumption
136258139,trash,39,,,other,Other
1157016402,"wastage of food, mostly seeing in hotels and party events",40,United Arab Emirates|Persian Gulf Countries,,leftovers,Leftovers
1460446693,Woman putting organic waste in the recycling bin,41,Italy,,other,Other
97578205,Compost,42,,,other,Other
1160204520,Making compost from vegetable leftovers,43,Serbia,,household_waste,Household waste
1031916848,Food waste is a major problem.,44,,,household_waste,Household waste
858765924,Person Throwing Cooked Pasta In Trash Bin,45,Germany,,leftovers,Leftovers
497479184,grocery store garbage,46,,,other,Other
1212178940,Container full of domestic food waste ready to be composted,47,Poland,,household_waste,Household waste
521023979,Woman Scraping Food Leftovers Into Garbage Bin,48,,,leftovers,Leftovers
1342229204,A lake in the shape of a recycling sign in the middle of untouched nature. An ecological metaphor for ecological waste management and a sustainable and economical lifestyle. 3d rendering.,49,,,other,Other
1143501045,biodegradable waste in a biodegradable bag,50,Spain,,other,Other
1473199925,Group of people party at home after meal eating throw away leftovers food to plastic bag junk trash bin. Net zero waste go green eco friendly lifestyle reduce household scrap. Save the planet earth.,51,Thailand,,leftovers,Leftovers
1160003650,Millennial woman putting organic waste in compost bin,52,Serbia,,other,Other
1157255034,Composting in a commercial kitchen,53,Canada,,household_waste,Household waste
700914734,Fresh Food In Garbage Can To Illustrate Waste,54,UK,,household_waste,Household waste
1218770496,organic rest of fruits and vegetables all for compost,55,Germany,,other,Other
1139305000,Rotting Fruit and Vegetables,56,UK,,fruit_vegetables_consumption,Fruit vegetables consumption
187675666,Hand Putting Lid On Garbage Can Full Of Waste Food,57,,,household_waste,Household waste
1281092545,Close Up Of Woman Emptying Food Waste Into Garden Composter At Home,58,UK,,household_waste,Household waste
1171080774,Woman in the kitchen,59,Greece,,household_waste,Household waste
1127751158,Big garbage container,60,Thailand,,dumpsites,Dumpsites
487692353,Composting,61,,,household_waste,Household waste
185123904,Emptying food leftovers into rubbish bin,62,,,leftovers,Leftovers
510612436,Concerned Woman Looking At Pre Packaged Meat,63,,,other,Other
1301450167,"Ugly vegetables, side view, close-up. Concept - Food organic waste reduction. Using in cooking imperfect products",64,Russia,,other,Other
1160204488,Making compost from leftovers,65,Serbia,,fruit_vegetables_consumption,Fruit vegetables consumption
1196242776,Food Waste Prevention Concept. Food in Garbage Bin,66,Ukraine,,other,Other
1277110171,Close Up Of Woman Emptying Food Waste Into Garden Composter At Home,67,UK,,household_waste,Household waste
1319982470,No Food Goes to Waste,68,UK|Northeastern England,,dumpsites,Dumpsites
1094170878,Woman Throwing Vegetables In Trash Bin,69,Germany,,leftovers,Leftovers
950687426,Girl throwing fruits waste,70,Poland,,other,Other
811497498,Woman Scraping Food Leftovers Into Garbage Bin,71,UK,,leftovers,Leftovers
1127769509,Zero waste shopping concept,72,Ukraine,,other,Other
1160204160,Making compost from leftovers,73,Serbia,,compost,Compost
1141330970,Food waste in plastic bags on footpath,74,Thailand,,other,Other
536721307,Woman scraping food leftovers into bin,75,,,leftovers,Leftovers
1206218683,Close Up Of Woman Making Compost From Vegetable Leftovers In Kitchen,76,UK,,household_waste,Household waste
1403149614,"Mix of Expired Vegetables in a huge container, Organic bio waste in a rubbish bin. Heap of Compost from vegetables or food for animals.",77,Israel,,dumpsites,Dumpsites
519316870,Fresh bio-waste and compost,78,,,compost,Compost
175422561,kitchen compost pail,79,,,other,Other
1160204061,Making compost from leftovers,80,Serbia,,fruit_vegetables_consumption,Fruit vegetables consumption
616899678,Garbage cans. Recycling concept.,81,,,other,Other
1297265690,Organic food wastes,82,,,other,Other
800433024,Fresh Food Waste In Recycling Bin At Home,83,UK,,household_waste,Household waste
1335890386,Cooking At Home: Handsome Man With Garbage Bag,84,Serbia,,other,Other
1323094456,African american young woman and her younger brother making compost from leftovers. Sustainability concept.,85,Brazil,,other,Other
466077998,fish bone,86,,,other,Other
1317913503,biodegradable kitchen waste on soil. composting organic food leftovers. copy space,87,Latvia,,fruit_vegetables_consumption,Fruit vegetables consumption
185092853,trash,88,,,other,Other
1157131084,"Fruits and Vegetables in a cotton mesh reusable bag, Zero Waste Shopping concept",89,Italy,,other,Other
1093972240,Woman Throwing Cake In Trash Bin,90,Germany,,leftovers,Leftovers
869547794,Leftovers from Plate Thrown into Bin Filled with Food Scraps,91,UK,,leftovers,Leftovers
1208359077,"Ecosystem and healthy environment concepts and background, Garbage pile in trash dump or landfill, Aerial view garbage trucks unload garbage to a landfill, global warming.",92,Thailand,,dumpsites,Dumpsites
1340016787,Man placing recycled edible oil from a frying pan into a plastic bottle in his home kitchen. Recycle at home concept,93,Spain,,leftovers,Leftovers
1308262962,Food Scraps for Compost Zero Waste,94,USA,,compost,Compost
1358838020,Compost bin with layers of organic matter and soil. Environmentally friendly and sustainable lifestyle.,95,USA,,fruit_vegetables_consumption,Fruit vegetables consumption
928077562,Person Throwing Carrot In Dustbin,96,Germany,,household_waste,Household waste
1170466756,Female hands with shopping cotton mesh eco bag on green background. Zero waste concept,97,Russia,,other,Other
1020211970,Green Recycling Food Waste Compost Close-up,98,USA,,fruit_vegetables_consumption,Fruit vegetables consumption
1048321178,top view alimentary plastic,99,Italy,Bioplastic,other,Other
1130539056,Food waste,100,Denmark,,other,Other
1138607045,Hand holding garbage in plastic bag,101,Latvia,,other,Other
1147291271,organic food waste,102,Germany,,other,Other
866343758,Banana peel isolated on white background,103,USA,,other,Other
1301169547,Mid adult woman putting carrot shavings in compost bin,104,UK|London - England,,other,Other
505626084,Woman Throwing Away Out Of Date Food In Refrigerator,105,,,other,Other
1147010293,Vegetable wrapped in banana leaves vs. plastic packaging,106,Indonesia,,other,Other
1093972198,Woman Throwing Salad In Trash Bin,107,Germany,,leftovers,Leftovers
1153092204,Bread and challah on a garbage can,108,Israel,,other,Other
476441251,Discarding fruit and vegtable waste,109,,,household_waste,Household waste
1289915303,food is thrown in the trash,110,,,other,Other
1201165050,"Male hand adding carrot peels ""nto a compost heap",111,Germany,,compost,Compost
613142766,Rotten vegetables on a wooden background. Top view,112,,,fruit_vegetables_production,Fruit vegetables production
505342986,young man throwing leftovers to the trash bin,113,,,leftovers,Leftovers
1194132556,Discarded and spoiled food on a rubbish heap,114,Germany,,compost,Compost
1299064878,"Kitchen leftovers for recycling and composting, garbage sorting, zero waste",115,Spain,,other,Other
1048273950,Young girl on dieting for good health concept. Close up female using hand reject junk food by pushing out her favorite donuts and choose red apple and salad for good health.,116,Asia|Thailand,,other,Other
869545520,Hands Throwing Food Scraps into a Garbage Bin,117,UK,,other,Other
1166840739,Peel squeezed for the juice of oranges in plastic bags on the background of a large number of fresh oranges,118,Sweden,,other,Other
667731026,Organic waste to make compost,119,Norway,,fruit_vegetables_consumption,Fruit vegetables consumption
1127283397,A bowl of kitchen waste - organic garbage,120,Austria,,fruit_vegetables_consumption,Fruit vegetables consumption
172192349,Isolated Apple Core with Clipping Path (3 Part Set),121,,,other,Other
1190422898,Eco friendly fast food containers isolated on white.,122,Russia,,other,Other
504886266,Woman Throwing Away Out Of Date Food In Refrigerator,123,,,other,Other
667845364,Rotten strawberries on the landfill,124,Ukraine,,dumpsites,Dumpsites
1460025859,"Many Deformed conjoined carrots, close-up. Ugly vegetables abnormal shape. Curved funny carrots. Concept - Food waste reduction. Using in cooking imperfect products",125,Russia,,other,Other
1320213932,to-go containers ready,126,USA,,packaging,Packaging
1227547381,Apples,127,,,fruit_vegetables_production,Fruit vegetables production
941312222,"Close up cropped photo of people tidying the table with food after party. They do it together, to be faster and more fun",128,Ukraine,,leftovers,Leftovers
1165099864,"Plastic free set with eco cotton bag, glass jar, green leaves and recycled tableware top view. Zero waste, eco friendly concept. Flat lay.",129,Belarus,,other,Other
1310811698,Woman putting organic waste in compost bin,130,Serbia,,household_waste,Household waste
1324568012,Amount of styrofoam containers,131,Canada,,other,Other
1220250268,Plastic Recycling,132,Canada|North America|Maritime Provinces|Nova Scotia,,dumpsites,Dumpsites
98225866,Vegetables ready for the compost on a white backdrop,133,,,other,Other
179957857,Pile of composting natural waste,134,,,fruit_vegetables_consumption,Fruit vegetables consumption
840623304,Pollution concept. Garbage pile in trash dump or landfill at sunset.,135,Czech Republic,,dumpsites,Dumpsites
1130539699,Food waste,136,Denmark,,other,Other
1372624734,Modern minimal flat lay with zero waste inscription against light green background.,137,,,other,Other
168737123,empty metallic open can,138,,,other,Other
1284124214,Man throwing leftovers in garbage bin,139,Serbia,,leftovers,Leftovers
1312083152,"Organic waste for composting on soil and woman holding green seedling, top view. Natural fertilizer",140,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
1141664985,Woman Buying Cereals And Grains In Sustainable Plastic Free Grocery Store,141,South Africa,,other,Other
1131706137,"Apartment composting in a bin, using kitchen food scraps and worm vermiculture",142,Canada,,fruit_vegetables_consumption,Fruit vegetables consumption
1442123109,High angle shot of an paper bag with vegetables and other rubbish to make compost,143,,,fruit_vegetables_consumption,Fruit vegetables consumption
1094263862,The waste of food in today's consumerist society,144,Spain,,other,Other
500749432,Garbage,145,,,packaging,Packaging
1137764161,Close-up of delivery man handing a slack of foam lunch box,146,Thailand|Asia,,other,Other
474550066,Styrofoam Food Containers,147,,,other,Other
1034314586,car needs cleaning,148,Russia,,other,Other
964227182,"Zero waste, plastic free grocery shopping",149,Spain,,other,Other
922129838,Kitchen Scraps,150,Slovenia,,other,Other
616231722,Indigent senior woman scrounging through a bin,151,,,other,Other
1286154207,Compost bin with organic waste,152,,,other,Other
1306500102,"Eco-friendly Family Bonding Activity: An Anonymous Mother, Daughter and Son Making Compost from Vegetable and Fruit Leftovers at Home",153,Serbia,,household_waste,Household waste
187771476,Fresh Food In Garbage Can To Illustrate Waste,154,,,household_waste,Household waste
1286081651,Fresh fruits and vegetables in eco cotton bags on table in the kitchen.,155,,,other,Other
664980412,Trash for recycle and reduce ecology environment,156,Thailand,,packaging,Packaging
1215033433,"Peeled vegetables on chopping board, white compost bin on blue background. Top view of kitchen food waste collected in recycling compost pot.",157,,,other,Other
1349899425,"Weekend activities of LGBTQIA people sustainable lifestyles, are composting kitchen waste-stock photo",158,Thailand,,other,Other
172868247,Compost heap in domestic garden overview,159,,,fruit_vegetables_consumption,Fruit vegetables consumption
175192377,bottles background,160,,,other,Other
1154405102,Use less plastic concept,161,Russia,,other,Other
182408352,Mulch or Compost,162,,,fruit_vegetables_consumption,Fruit vegetables consumption
966845648,Plates with food,163,Serbia,,leftovers,Leftovers
1320987168,reusable shopping bag with recycled arrows sign and vegetables on table,164,Bangladesh,,other,Other
585072522,Compost Symbol,165,,,other,Other
1407610275,throwing banana in a garbage bin,166,,,other,Other
667731068,Organic waste to make compost,167,Norway,,other,Other
1125609758,Black pet rat,168,Russia,,other,Other
470125008,Dirty dishware,169,,,leftovers,Leftovers
1023031424,Garbage prepared for recycling,170,Poland,,other,Other
1391922042,Person is using kitchen scraps as plant fertilizer,171,,,household_waste,Household waste
1317913505,organic garden fertilizer. biodegradable kitchen waste. composting food leftovers. banner,172,Latvia,,fruit_vegetables_consumption,Fruit vegetables consumption
1160640242,Woman putting food garbage into composter,173,Japan,,household_waste,Household waste
1277854301,Empty paper food containers to trash after meal,174,,,packaging,Packaging
1396367275,A man recycles food waste using a modern kitchen disposer,175,Russia,,household_waste,Household waste
1159469207,"Vegetables and fruit in reusable bag on a farmers market, zero waste concept",176,Russia,,other,Other
1400087541,Young Man Throwing Food Leftovers For Compost,177,Serbia,,other,Other
1177173088,Food Waste Composting,178,Serbia,,other,Other
1409283574,Eco concept. A slice of a planet with a pile of garbage spilling into outer space.,179,Ukraine,,other,Other
969737242,Green Recycling Food Waste Compost on White Background,180,USA,,other,Other
1351913686,Little Boy Composting at Home and Emptying Food Waste in Composting Bin,181,Canada,,other,Other
917900230,Person Throwing Cooked Pasta In Trash Bin,182,Germany,,leftovers,Leftovers
1150981640,"Lifestyle, "" Discarding Food """,183,Canada,,leftovers,Leftovers
498425460,candy foil,184,,,other,Other
148487887,Waste food ready for compost on a white background,185,,,fruit_vegetables_consumption,Fruit vegetables consumption
1320214009,i see food inside the plastic bag,186,USA,,packaging,Packaging
148969793,Compost the process,187,,,fruit_vegetables_consumption,Fruit vegetables consumption
1159376903,"Vegetables and fruit in reusable bag on a farmers market, zero waste concept",188,Russia,,other,Other
1268275404,Food Loss and Food Waste. Reducing Wasted Food At Home. Solving the problem of Food waste,189,,,household_waste,Household waste
1301169681,Caucasian woman adding vegetable remains to compost bin,190,UK|London - England,,leftovers,Leftovers
184946355,Heap of fruit and vegetable scraps for recycling,191,,,other,Other
1334243681,"Compost box outdoors full with garden browns and greens and food  wastes, woman throwing away wastes",192,Lithuania,,fruit_vegetables_consumption,Fruit vegetables consumption
1056335784,Banana Peel Isolated on a white background,193,Netherlands,,other,Other
1311288065,Industrial waste oil container,194,,,household_waste,Household waste
1194505490,Happy mother and daughter composting organic garbage,195,Serbia,,household_waste,Household waste
1477940906,"Green compost bin and kitchen leftovers. Recycling scarps, sustainable and zero waste lifestyle concept. Fruits and vegetable garbage waste turning into organic fertilizerd soil. Top view, flatlay",196,,,other,Other
466236059,Pizza Box,197,,,other,Other
1175280659,Pest rotten tomatoes with tomato leaves,198,Spain,,other,Other
940462950,Thailand holiday,199,Thailand|Asia|Bangkok,,dumpsites,Dumpsites
1159376957,"Vegetables and fruit in reusable bag on a farmers market, zero waste concept",200,Russia,,other,Other
1216122354,Mix of vegetables waste in home kitchen sink,201,Australia,,other,Other
1179797931,Woman pours red lentils in glass jar from dispensers in zero waste shop.,202,Slovenia,,other,Other
174675486,Recycling Kitchen Waste,203,,,other,Other
491151944,organic waste,204,,,compost,Compost
1307241436,Woman throwing away organic waste into the bin,205,Poland,,household_waste,Household waste
485006146,Empty takeout food box,206,,,packaging,Packaging
1344219758,Woman emptying food waste onto garden compost heap,207,UK,,fruit_vegetables_production,Fruit vegetables production
915060238,"Rotten, old fruit and vegetables. Fruit and vegetable waste on compost",208,Germany,,fruit_vegetables_consumption,Fruit vegetables consumption
187771474,Fresh Food In Garbage Can To Illustrate Waste,209,,,household_waste,Household waste
1340561022,Different garbage cans for recycling in a kitchen,210,,,household_waste,Household waste
1265806441,Organic trash on a bucket.,211,Latin America|Mexico,,fruit_vegetables_consumption,Fruit vegetables consumption
184857877,Vegetable peelings for the compost,212,,,other,Other
1147291276,organic food waste,213,Germany,,other,Other
1317882487,Close up side shot of microplastics lay on people hand.Concept of water pollution and global warming. Climate change idea.,214,Thailand,,other,Other
1346208641,The child eats in a kindergarten.Poor appetite.The child does not want to eat food,215,Russia,,leftovers,Leftovers
674404158,Group of product made from bagasse,216,Thailand,,other,Other
903246318,close up of a Recycling plastic,217,Spain,,packaging,Packaging
1160204074,Making compost from leftovers,218,Serbia,,compost,Compost
137223177,trash,219,,,other,Other
1257571531,Young women planting spices indoors,220,Serbia,,household_waste,Household waste
1046377026,Domestic waste for compost from fruits and vegetables in garden.,221,Canada,,fruit_vegetables_consumption,Fruit vegetables consumption
1391962108,Concept of Stop food waste day. Potato peels are one of the most commonly discarded items during food prep.,222,,,other,Other
1200151534,Woman Dumping Food Scrap Bucket into Compost Pile,223,USA|Pacific Northwest|Washington State,,compost,Compost
1214986595,Trash bin for composting with leftover from kitchen on blue background. Top view. Recycling scarps concept. Sustainable and zero waste lifestyle,224,,,other,Other
1338832276,"Empty potato chips bag, isolated on white background",225,Italy,,other,Other
1131370598,Trash,226,Italy,,other,Other
1208212209,Eco friendly fast food and drink biodegradable containers from recycle paper with plastic . climate change and environment saving concept .Top view,227,USA,,packaging,Packaging
1186064029,Hand putting apple stub in recycling bio bin.,228,Finland,,other,Other
146901735,pile of bread,229,,,other,Other
636940766,Composting,230,,,other,Other
1350035696,The kitchen sink is clogged and the water does not run down the drain,231,Germany,,leftovers,Leftovers
515072558,Food leftovers,232,,,other,Other
973990456,Food waste,233,UK,,fruit_vegetables_consumption,Fruit vegetables consumption
1454694340,Close up of senior woman peeling an apple,234,Ukraine,,other,Other
1297236818,Anonymous Young Caucasian Man Throwing Away Vegetable Remains into a Bowl,235,Serbia,,household_waste,Household waste
1166079406,Woman Throwing Food In Trash Bin,236,Germany,,leftovers,Leftovers
1324476437,Set with organic waste for composting on white background. Banner design,237,Ukraine,,fruit_vegetables_consumption,Fruit vegetables consumption
628537204,Recycling bins,238,,,household_waste,Household waste
1184007738,"Zero waste shopping, Recycling, Sustainable lifestyle concept",239,,,other,Other
636975854,compost heap,240,,,fruit_vegetables_consumption,Fruit vegetables consumption
187422771,Compost,241,,,fruit_vegetables_production,Fruit vegetables production
1145641258,Eco bag with zero waste shopping fruit and vegetables,242,Ukraine,,other,Other
1128866299,Garbage bins for recycling. Education.,243,Europe|Spain,,other,Other
1131362780,plastic garbage isolated on white,244,Spain,,other,Other
1213480731,Zero waste shopping concept,245,Serbia,,compost,Compost
528446230,moldy orange,246,,,other,Other
1408377458,"Circular economy concept. Sharing,reusing,repairing,renovating and recycling existing materials and products as much possible. Energy consumption and CO2 emissions are increasing.",247,,,other,Other
884039112,Cookie dough cut as the shape of arrows of recycling (series),248,USA|Country - Geographic Area,,other,Other
1150984868,"Lifestyle, "" Discarding Food """,249,Canada,,leftovers,Leftovers
1187344794,Food waste from domestic kitchen Responsible disposal of household food wastage in an environmentally friendly way by recycling in compost bin at home,250,UK,,fruit_vegetables_consumption,Fruit vegetables consumption
914827314,flat lay with arranged different types of garbage isolated on grey,251,Ukraine,,other,Other
963864838,Kids playing with apple skin,252,Poland,,other,Other
1160595892,Little boys throwing out plastic bottles to garbage bin,253,Poland,,other,Other
1296028429,cubes with message ZERO WASTE on green grass - 3d illustration,254,Germany,,other,Other
182440659,Spoiled and wasted food that will be thrown out.,255,,,household_waste,Household waste
905480508,"Fruit and vegetable waste recycle, on white",256,UK,,fruit_vegetables_consumption,Fruit vegetables consumption
1330033763,Yellow banana peeled fruit or nature trash garbage on vivid color background with slip skin danger graphic symbol. 3D rendering.,257,Thailand,,other,Other
1053433012,Poor children earn money by selling garbage.,258,Thailand|Country - Geographic Area|Kathmandu,,dumpsites,Dumpsites
985883808,garbage on white background,259,Spain,,other,Other
1154618017,"waste foam tray and plastic, waste garbage foam food tray white many pile on the plastic black bag dirty, Bin, Trash, Recycle",260,Thailand,,other,Other
1164278042,"Set of five ugly vegetables: potato, tomato, cucumber and radish laid out in row on white wooden background.",261,,,other,Other
869547658,Tying a Plastic Bag Filled with Food Scraps in Waste Bin,262,UK,,other,Other
506884946,Fast Food Waste,263,,,packaging,Packaging
1155466383,Messy dining table with leftover food covered with confetti after party celebration,264,Hong Kong|Asia,,leftovers,Leftovers
616899424,Garbage cans. Recycling concept.,265,,,other,Other
1019008586,"Leftover food after meal at restaurant. Food waste is a huge and growing environmental, financial, and social problem globally.",266,Thailand,,leftovers,Leftovers
506485290,Woman Scraping Food Leftovers Into Garbage Bin,267,,,leftovers,Leftovers
850975352,Good food in trash bag,268,Russia,,other,Other
679869614,empty dish after food meal party,269,Thailand,,leftovers,Leftovers
843269086,Garbage separation recycling,270,Denmark,,other,Other
1202567986,Plastic Pollution Concept,271,Italy,,other,Other
1127768952,Zero waste shopping concept,272,Ukraine,,other,Other
450300605,Fresh Food In Garbage Can To Illustrate Waste,273,,,household_waste,Household waste
1022644392,Potato chips bag isolated on white background. Inside of leftovers snack packaging.,274,Thailand,,other,Other
1215394389,Bread waste,275,Türkiye - Country,,leftovers,Leftovers
810207220,Vegetable Scraps,276,USA,,other,Other
1226613264,Close up of compost heap in garden,277,UK,,fruit_vegetables_consumption,Fruit vegetables consumption
1322606966,Peeled vegetables in compost bin and letters on concrete background. Top view. Recycling scarps concept. Zero waste,278,,,compost,Compost
163181256,Full plastic garbage bag on white background,279,,,other,Other
1136764517,"organic waste and dumpster on a white background, the concept of garbage sorting",280,South Korea,,other,Other
1249716570,"Close up hands with compost vegetable peelings on black background. Organic waste, fertilize for he soil",281,,,other,Other
1202343518,"Zero Waste food shopping and storage in cotton eco bags. Glass jars with grains, reusable bags with fresh vegetables, fruits. Sustainable, ethical, plastic free concept",282,,,other,Other
1127769337,Zero waste shopping concept,283,Ukraine,,other,Other
1204923347,Zero Waste Food Storage Eco Bag Top View,284,,,other,Other
1066393212,a plastic bag of vegetables,285,,,other,Other
1161394261,single use plastic packaging issue. fruits and vegetables in plastic bags,286,Norway,,other,Other
487489284,Composting Question,287,,,other,Other
137576540,Biological organic waste,288,,,fruit_vegetables_consumption,Fruit vegetables consumption
1166160195,Many rotten and battered apples compost after harvest.,289,Germany,,fruit_vegetables_production,Fruit vegetables production
183767400,Trash,290,,,other,Other
1142988081,"Unpacked, fresh vegetables in a self-service supermarket.",291,Hokkaido|Slovenia,,other,Other
1193367818,Green Recycling Food Waste Compost Close-up,292,USA,,fruit_vegetables_consumption,Fruit vegetables consumption
873698216,open organic waste bin,293,Germany,,fruit_vegetables_consumption,Fruit vegetables consumption
890918486,Landfill bulldozer horizon,294,UK,,dumpsites,Dumpsites
817588804,children hand throwing empty plastic bottle into the trash.saving environment by throwing plastic jung in to the recycle bin or garbage,295,Thailand,,other,Other
616898910,Garbage cans. Recycling concept.,296,,,other,Other
1200151717,Woman Dumping Food Scrap Bucket into Compost Pile,297,USA|Pacific Northwest|Washington State,,compost,Compost
1200159673,Food Scrap Bucket for Compost Pile,298,USA,,household_waste,Household waste
1171087604,Female hands with shopping cotton mesh eco bag on green background. Zero waste concept,299,Russia,,other,Other
1193693483,"Container for bio waste for compost.  Ecological issues. Garbage. Biological, organic leftovers thrown into into the trash can. Waste segregation. Concept of ecological lifestyle. From above.",300,Germany,,fruit_vegetables_consumption,Fruit vegetables consumption
1147291278,organic food waste,301,Germany,,leftovers,Leftovers
498532373,Composting,302,,,household_waste,Household waste
118733204,Empty take out food container with plastic knife and fork,303,,,packaging,Packaging
1289915324,man throws batteries in the trash,304,,,other,Other
1132552539,Dirty dishes on a table in a restaurant,305,Ukraine,,leftovers,Leftovers
1266150793,Father and daughter composting kitchen waste,306,Serbia,,compost,Compost
1213480710,Zero waste shopping concept,307,Serbia,,other,Other
1152850382,"Dirty dish on gray background, top view",308,Russia,,leftovers,Leftovers
1323094721,African american young woman making compost from leftovers. Sustainability concept.,309,Brazil,,household_waste,Household waste
684470580,The bulldozer will clean the waste dump. Waste processing plant. Technological process. Business for sorting and processing of waste.,310,Russia,,dumpsites,Dumpsites
1371338700,"Young woman peeling orange into  recycling bin, compost bin",311,Serbia,,other,Other
1425232271,"Expired Organic bio waste. Mix Vegetables and fruits in a huge container, in a rubbish bin. Heap of Compost from vegetables or food for animals.",312,Israel,,fruit_vegetables_production,Fruit vegetables production
1437269768,"plastic disposable food storage container, insulated on a white background",313,Russia,,other,Other
1391567282,Mother and her daughter in the kitchen using leftovers for compost,314,Serbia,,household_waste,Household waste
1127393805,Moldy orange,315,Türkiye - Country,,other,Other
1387786305,broken eggshells stacked isolated on a white background.,316,Thailand,,other,Other
1150041910,Woman cooking in the kitchen throwing away a scrap of pepper,317,Taiwan|China - East Asia,,other,Other
1216801438,Cropped view of female hands peeling apple over Food waste disposer machine,318,Russia,,household_waste,Household waste
490433050,Trash Loving Bear,319,,,other,Other
1145393453,"zero waste natural organic text from forest deteails on white background, eco-friendly, ecology lettering, conceptual minimalism",320,,,other,Other
536289437,Woman scraping food leftovers into bin,321,,,leftovers,Leftovers
994164938,Smiling employees enjoying pizza having shared lunch break in office,322,Russia,,other,Other
576753430,Rotten apples closeup,323,,,fruit_vegetables_production,Fruit vegetables production
1370443913,After christmas garbage dump food christmas tree branch empty bottle colorful tincel peel orange tangerine waste,324,Russia,,other,Other
1267338589,The girl pours a pot of soup into the toilet. Spoiled food,325,Malaysia,,leftovers,Leftovers
1460660429,hand holding the earth on a green background with icon recycle in the concept of reuse reduce recycle rot refuse. zero waste. Conscious consumption.,326,Thailand,,other,Other
1214986586,Trash bin for composting with leftover from kitchen on blue background. Top view. Recycling scarps concept. Sustainable and zero waste lifestyle,327,,,other,Other
905638378,Recycling Centre,328,Canada,,dumpsites,Dumpsites
615417990,Bread In Garbage Can,329,,,other,Other
