query,cluster,text,videosNumber,ids,querySlug
air purifier,16,airpurifierrecommendation,5,7220399257637948678|7220399257637948678|7246524974423444762|7281005091434269984|7280646799180713249,air-purifier
air purifier,16,respire,3,7295307507059445025|7272772885830290720|7295307507059445025,air-purifier
air purifier,16,airpure,3,7080203275143875846|7189092115115248901|7269434685321645344,air-purifier
air purifier,16,respiratoire,4,7204951256115219717|7204950337969605893|7204949990618205445|7207103883842161926,air-purifier
air purifier,16,luftreiniger,3,7214918227820924166|7214916925992865050|7214912998660508955,air-purifier
air purifier,16,airquality,4,7209484448331500805|7290212637546237216|7306588600697736481|7314311591267224865,air-purifier
air purifier,16,airdiffuser,18,7249424405653146906|7249303393934527770|7249042929199631643|7248936450765507867|7248296399350091034|7248142006910766362|7247777972445351195|7247586398503750939|7247508672652266778|7247433592194796827|7247174069248970011|7247119442902142234|7260054101285670170|7258642766245219610|7258190053606690075|7257794794297003291|7257595964200881435|7257439607590030619,air-purifier
air purifier,16,airhumidifier,17,7249424405653146906|7249303393934527770|7249042929199631643|7248936450765507867|7248296399350091034|7248142006910766362|7247777972445351195|7247586398503750939|7247508672652266778|7247433592194796827|7247174069248970011|7247119442902142234|7246652098228669723|7258642766245219610|7258190053606690075|7257794794297003291|7257439607590030619,air-purifier
air purifier,16,cleanair,5,7255469278198058266|7269047914947759393|7290212637546237216|7290196154841697569|7277924223736204549,air-purifier
air purifier,16,ventilation,6,7295739635085479200|7290485405495987488|7290482609455484193|7288683521445760289|7288341140040961312|7095649683577605382,air-purifier
air purifier,16,atmosphère,7,7181899706518310150|7181899251969035526|7181562520832871686|7181560671392353541|7181560068561800454|7181559459699887366|7181558834597612805,air-purifier
air purifier,18,hyla,38,7084251126970780934|7102327071526980869|7102185476563406085|7156496516503358725|7163950720297733382|7173038557102214405|7186963420460207365|7200901352984202501|7257644092757151002|7272262413800590624|7269365040585657632|7268542634279456033|7283751731610029345|7282636765343583520|7296091292138736929|7301647533896371489|7300970190555155745|7163950720297733382|7173038557102214405|7084251126970780934|7102327071526980869|7102185476563406085|7156496516503358725|7163950720297733382|7173038557102214405|7186963420460207365|7200901352984202501|7257644092757151002|7272262413800590624|7269365040585657632|7268542634279456033|7283751731610029345|7282636765343583520|7296091292138736929|7305836816702180641|7305352284886666529|7305063100628127009|7304710447129840928,air-purifier
air purifier,18,elegoojupiter,3,7138006129614834950|7303454865890512161|7138006129614834950,air-purifier
air purifier,18,led,6,7159607704523246854|7159555631224081670|7159543618993245445|7159607704523246854|7159555631224081670|7159543618993245445,air-purifier
air purifier,18,hylaevolution,11,7163950720297733382|7186963420460207365|7268542634279456033|7288956438322351393|7306495916314250529|7163950720297733382|7298655472431664417|7163950720297733382|7186963420460207365|7268542634279456033|7306495916314250529,air-purifier
air purifier,18,hylaest,9,7200488031051123974|7298655472431664417|7200488031051123974|7290185566807706912|7305836816702180641|7305352284886666529|7305075674530827553|7305063100628127009|7304710447129840928,air-purifier
air purifier,18,levoit,4,7216766154285567237|7216766154285567237|7216766154285567237|7272378959881309473,air-purifier
air purifier,18,levoitlove,3,7216766154285567237|7216766154285567237|7216766154285567237,air-purifier
air purifier,18,lavage,13,7236273585331997978|7235509868101111067|7272262413800590624|7268542634279456033|7283751731610029345|7282636765343583520|7306390443657366816|7236273585331997978|7272262413800590624|7268542634279456033|7283751731610029345|7282636765343583520|7306390443657366816,air-purifier
air purifier,18,lavagesol,9,7235509868101111067|7272262413800590624|7283751731610029345|7282636765343583520|7306390443657366816|7272262413800590624|7283751731610029345|7282636765343583520|7306390443657366816,air-purifier
air purifier,18,leclubrowenta,3,7253867371637525786|7272419608936713504|7272419608936713504,air-purifier
air purifier,18,hylagermany,4,7283751731610029345|7282636765343583520|7283751731610029345|7282636765343583520,air-purifier
air purifier,18,lavageeau,4,7283751731610029345|7306390443657366816|7283751731610029345|7306390443657366816,air-purifier
air purifier,18,lavagecarrelage,6,7283751731610029345|7282636765343583520|7306390443657366816|7283751731610029345|7282636765343583520|7306390443657366816,air-purifier
air purifier,18,lampeberger,3,7257911911625297178|7292789361865837857|7291327828342230305,air-purifier
air purifier,18,lausanne,8,7290185566807706912|7305836816702180641|7305352284886666529|7305075674530827553|7305063100628127009|7304762107390594337|7304714246753897761|7304710447129840928,air-purifier
air purifier,19,bienêtre,6,7054607327768448262|7275018809172380961|7317953858687290657|7121241137246948614|7054607327768448262|7317953858687290657,air-purifier
air purifier,19,vivensoproaqua,5,7227534196162465051|7283755833400233248|7277256983785393440|7227534196162465051|7283755833400233248,air-purifier
air purifier,19,mieuxvivre,4,7220506275451309338|7214916925992865050|7214912998660508955|7220506275451309338,air-purifier
air purifier,19,lifestyle,6,7282636765343583520|7303644361777106209|7227419159003467034|7219077707009658117|7282636765343583520|7303644361777106209,air-purifier
air purifier,19,foodlover,3,7103668163685993734|7103592274361142534|7100951895728000261,air-purifier
water purifier,0,autonomie,14,7258737996986404123|7255808664131374363|7270604320624725280|7292885448752385313|7300601427380981024|7300593571420245281|7210713517618367749|7258737996986404123|7255808664131374363|7270604320624725280|7268183445258374433|7292885448752385313|7300601427380981024|7300593571420245281,water-purifier
water purifier,0,aventure,3,7255808664131374363|7269857439430855969|7255808664131374363,water-purifier
water purifier,1,purificateur,35,7057407700367428869|7085741293988531462|7153359544805018885|7233123345926016282|7254263716957408539|7270604320624725280|7266526476512546080|7265328582623235360|7280847008988941601|7300601427380981024|7300593571420245281|7318019407039515936|7057407700367428869|7073535948440521989|7085741293988531462|7153359544805018885|7165458356918947078|7165256288488738053|7233123345926016282|7245711132609252614|7259449285593271557|7259447892245499141|7254263716957408539|7270604320624725280|7266526476512546080|7265328582623235360|7280847008988941601|7275135936134991109|7294163017208450310|7288467021396856070|7287515727937015046|7302069217996655877|7300601427380981024|7300593571420245281|7318019407039515936,water-purifier
water purifier,1,filtres,7,7153359544805018885|7153359544805018885|7211208242922310917|7210698108701920518|7210696839195086085|7243809267713576198|7290550257585343776,water-purifier
water purifier,1,purificateurdair,10,7163759701383974150|7201549151543332101|7282142766396624160|7318024948650396961|7318019407039515936|7163759701383974150|7201549151543332101|7282142766396624160|7318024948650396961|7318019407039515936,water-purifier
water purifier,1,pollution,16,7161536710524865797|7209701263854931205|7209688309466008837|7270604320624725280|7292885448752385313|7300601427380981024|7300593571420245281|7161536710524865797|7209701263854931205|7209688309466008837|7270604320624725280|7296167294298852640|7292885448752385313|7300601427380981024|7300593571420245281|7296538290465918241,water-purifier
water purifier,1,pourtoi,18,7172157519710670086|7189623749510024453|7209701263854931205|7209688309466008837|7222734858856975622|7267195043402763553|7282142766396624160|7155120821843905797|7172157519710670086|7189623749510024453|7209701263854931205|7209688309466008837|7222734858856975622|7267195043402763553|7282142766396624160|7274649583395933445|7286556288752848136|7286555113915763976,water-purifier
water purifier,1,purification,8,7209701263854931205|7209688309466008837|7259385942077672731|7292419681015696672|7209701263854931205|7209688309466008837|7259385942077672731|7292419681015696672,water-purifier
water purifier,1,contamination,6,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837|7296167294298852640|7296538290465918241,water-purifier
water purifier,1,penurie,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837,water-purifier
water purifier,1,purifier,9,7259385942077672731|7265096981628865825|7293577731634187552|7160280171738647813|7155170331253083397|7163689398125612293|7183051166039690501|7210698108701920518|7259385942077672731,water-purifier
water purifier,1,pesticides,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,1,microplastics,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,1,microplastique,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,1,proprete,4,7318024948650396961|7318022213922295073|7318024948650396961|7318022213922295073,water-purifier
water purifier,1,purifié,8,7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936|7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936,water-purifier
water purifier,1,purificationeau,6,7318024948650396961|7318023116943314209|7318019407039515936|7318024948650396961|7318023116943314209|7318019407039515936,water-purifier
water purifier,1,propre,7,7318022213922295073|7318020845937429792|7318019407039515936|7302069217996655877|7318022213922295073|7318020845937429792|7318019407039515936,water-purifier
water purifier,1,فلتر,5,7163689398125612293|7183051166039690501|7241328964432563461|7279540998215175429|7276233008439381253,water-purifier
water purifier,2,faova,6,7057407700367428869|7153359544805018885|7161536710524865797|7057407700367428869|7153359544805018885|7161536710524865797,water-purifier
water purifier,2,fyp,9,7222734858856975622|7267195043402763553|7289485494163918113|7222734858856975622|7267195043402763553|7274649583395933445|7289485494163918113|7286556288752848136|7286555113915763976,water-purifier
water purifier,2,fontaine,4,7247417547048389914|7270604320624725280|7247417547048389914|7270604320624725280,water-purifier
water purifier,2,filtre,19,7255808664131374363|7270604320624725280|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7293577731634187552|7312824180343328033|7243807742979312902|7259449285593271557|7259447892245499141|7255808664131374363|7270604320624725280|7270120910575734049|7265629239909633313|7302168141067554054|7302069217996655877|7299064473090903329|7299021451800087841,water-purifier
water purifier,2,carafefiltrante,10,7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,2,fourgonaménagé,6,7250937845282557210|7275046133460684065|7294686658371407137|7250937845282557210|7275046133460684065|7294686658371407137,water-purifier
water purifier,2,effondrement,4,7270604320624725280|7292885448752385313|7270604320624725280|7292885448752385313,water-purifier
water purifier,3,viral,10,7247417547048389914|7254263716957408539|7282142766396624160|7312730811101400353|7236422847164435717|7247417547048389914|7254263716957408539|7282142766396624160|7288467021396856070|7286556288752848136,water-purifier
water purifier,3,vanlife,5,7255808664131374363|7294686658371407137|7243837292639571227|7255808664131374363|7294686658371407137,water-purifier
water purifier,3,vanamenage,4,7250937845282557210|7275046133460684065|7250937845282557210|7275046133460684065,water-purifier
water purifier,3,vanlifefrance,6,7250937845282557210|7275046133460684065|7294686658371407137|7250937845282557210|7275046133460684065|7294686658371407137,water-purifier
water purifier,5,apprendresurtiktok,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,5,tiktok,3,7312730811101400353|7160280171738647813|7274649583395933445,water-purifier
water purifier,5,tiktokcotonou229🇧🇯,4,7244412265271758085|7244275464376716549|7243809267713576198|7243807742979312902,water-purifier
water purifier,5,malitiktok🇲🇱,3,7275135936134991109|7294163017208450310|7287515727937015046,water-purifier
water purifier,6,survivalist,3,7258737996986404123|7293577731634187552|7258737996986404123,water-purifier
water purifier,6,survivalisme,10,7258737996986404123|7270604320624725280|7292885448752385313|7300601427380981024|7300593571420245281|7258737996986404123|7270604320624725280|7292885448752385313|7300601427380981024|7300593571420245281,water-purifier
water purifier,6,survie,4,7255808664131374363|7269857439430855969|7293577731634187552|7255808664131374363,water-purifier
water purifier,6,nomadlife,4,7294686658371407137|7292885448752385313|7294686658371407137|7292885448752385313,water-purifier
water purifier,7,cadeau,6,7318024948650396961|7318022213922295073|7318019407039515936|7318024948650396961|7318022213922295073|7318019407039515936,water-purifier
water purifier,8,lampeuv,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837,water-purifier
water purifier,8,promo23,8,7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936|7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936,water-purifier
water purifier,8,228🇹🇬,3,7235307954797350149|7245551059035327750|7245157786621971717,water-purifier
water purifier,8,parakou🇧🇯,7,7245551059035327750|7245157786621971717|7244412265271758085|7244275464376716549|7244042570261695749|7243809267713576198|7243807742979312902,water-purifier
water purifier,8,portonovo🇧🇯,6,7245551059035327750|7245157786621971717|7244412265271758085|7244275464376716549|7243809267713576198|7243807742979312902,water-purifier
water purifier,8,calavi229🇧🇯,5,7245551059035327750|7245157786621971717|7244275464376716549|7243809267713576198|7243807742979312902,water-purifier
water purifier,8,godomey🇧🇯,4,7245157786621971717|7244412265271758085|7244275464376716549|7243809267713576198,water-purifier
water purifier,8,niameyniger🇳🇪💃🏻🔥,6,7245157786621971717|7244412265271758085|7244275464376716549|7244042570261695749|7243809267713576198|7243807742979312902,water-purifier
water purifier,8,tontine229,4,7244412265271758085|7244275464376716549|7244042570261695749|7243807742979312902,water-purifier
water purifier,9,maisonpropre,10,7233123345926016282|7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936|7233123345926016282|7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936,water-purifier
water purifier,9,homemade,3,7258737996986404123|7312730811101400353|7258737996986404123,water-purifier
water purifier,9,maisons,6,7318024948650396961|7318022213922295073|7318019407039515936|7318024948650396961|7318022213922295073|7318019407039515936,water-purifier
water purifier,9,maisonsaine,6,7318024948650396961|7318023116943314209|7318019407039515936|7318024948650396961|7318023116943314209|7318019407039515936,water-purifier
water purifier,9,maison,5,7318019407039515936|7294163017208450310|7288467021396856070|7302069217996655877|7318019407039515936,water-purifier
water purifier,10,plandetravail,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837,water-purifier
water purifier,10,autosuffisance,14,7258737996986404123|7250937845282557210|7270604320624725280|7275046133460684065|7292885448752385313|7300601427380981024|7300593571420245281|7258737996986404123|7250937845282557210|7270604320624725280|7275046133460684065|7292885448752385313|7300601427380981024|7300593571420245281,water-purifier
water purifier,10,charbonactif,10,7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,10,traitementdelapeau,10,7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,10,metauxlourds,9,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7296538290465918241,water-purifier
water purifier,10,mitigeurdecuisine,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,10,residusmedicamenteux,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,10,magieblanche,4,7292419681015696672|7302569358763592992|7292419681015696672|7302569358763592992,water-purifier
water purifier,10,abcenergyfrance,4,7289485494163918113|7286117002173893920|7289485494163918113|7286117002173893920,water-purifier
water purifier,10,santépourtous,5,7318023116943314209|7318019407039515936|7235307954797350149|7318023116943314209|7318019407039515936,water-purifier
water purifier,10,primasoftchimie,3,7155892477617032453|7150420260791831813|7149893223039782149,water-purifier
water purifier,11,revol,4,7057407700367428869|7153359544805018885|7057407700367428869|7153359544805018885,water-purifier
water purifier,11,healthy,5,7143240791257844998|7258737996986404123|7293572270990167329|7143240791257844998|7258737996986404123,water-purifier
water purifier,11,santé,15,7143240791257844998|7233123345926016282|7289485494163918113|7318019407039515936|7312824180343328033|7143240791257844998|7210713517618367749|7236665184561974555|7233123345926016282|7268183445258374433|7275135936134991109|7289485494163918113|7288467021396856070|7287515727937015046|7318019407039515936,water-purifier
water purifier,11,nature,4,7164831796750781701|7236623956168445211|7293572270990167329|7164831796750781701,water-purifier
water purifier,11,protection,4,7161536710524865797|7292419681015696672|7161536710524865797|7292419681015696672,water-purifier
water purifier,11,israel,4,7198967120565144838|7254263716957408539|7198967120565144838|7254263716957408539,water-purifier
water purifier,11,solutions,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837,water-purifier
water purifier,11,tips,3,7259385942077672731|7312730811101400353|7259385942077672731,water-purifier
water purifier,11,outdoor,5,7270604320624725280|7292885448752385313|7293577731634187552|7270604320624725280|7292885448752385313,water-purifier
water purifier,11,virus,3,7267195043402763553|7124394360564698374|7267195043402763553,water-purifier
water purifier,11,ultraviolet,8,7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936|7318024948650396961|7318022213922295073|7318020845937429792|7318019407039515936,water-purifier
water purifier,11,innovation,4,7318024948650396961|7318019407039515936|7318024948650396961|7318019407039515936,water-purifier
water purifier,11,innovations,8,7318024948650396961|7318023116943314209|7318022213922295073|7318020845937429792|7318024948650396961|7318023116943314209|7318022213922295073|7318020845937429792,water-purifier
water purifier,12,osmoseur,19,7251487512605117722|7270120910575734049|7265629239909633313|7289485494163918113|7286117002173893920|7299064473090903329|7299021451800087841|7155892477617032453|7155170331253083397|7163689398125612293|7192243823689420038|7186013153489194246|7251487512605117722|7270120910575734049|7265629239909633313|7289485494163918113|7286117002173893920|7299064473090903329|7299021451800087841,water-purifier
water purifier,12,orisa,5,7250937845282557210|7275046133460684065|7285517246137470240|7250937845282557210|7275046133460684065,water-purifier
water purifier,12,osmose,3,7312824180343328033|7150420260791831813|7149893223039782149,water-purifier
water purifier,12,osmoseproductions,3,7155892477617032453|7150420260791831813|7149893223039782149,water-purifier
water purifier,13,ecologie,14,7089407131992050950|7292885448752385313|7285517246137470240|7300601427380981024|7300593571420245281|7089407131992050950|7211208242922310917|7210713517618367749|7207080632835378438|7268183445258374433|7292885448752385313|7290550257585343776|7300601427380981024|7300593571420245281,water-purifier
water purifier,13,astuce,10,7153359544805018885|7209701263854931205|7209688309466008837|7226387014684380442|7278681219695381793|7153359544805018885|7209701263854931205|7209688309466008837|7226387014684380442|7278681219695381793,water-purifier
water purifier,13,rainbow,4,7163759701383974150|7282142766396624160|7163759701383974150|7282142766396624160,water-purifier
water purifier,13,foryou,12,7209701263854931205|7209688309466008837|7222734858856975622|7247417547048389914|7254263716957408539|7312730811101400353|7209701263854931205|7209688309466008837|7222734858856975622|7247417547048389914|7254263716957408539|7274649583395933445,water-purifier
water purifier,13,amway,9,7209701263854931205|7209688309466008837|7267195043402763553|7312630597082418465|7124394360564698374|7209701263854931205|7209688309466008837|7267195043402763553|7312630597082418465,water-purifier
water purifier,13,espring,9,7209701263854931205|7209688309466008837|7267195043402763553|7312630597082418465|7124394360564698374|7209701263854931205|7209688309466008837|7267195043402763553|7312630597082418465,water-purifier
water purifier,13,systeme,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837,water-purifier
water purifier,13,rituel,4,7259385942077672731|7302569358763592992|7259385942077672731|7302569358763592992,water-purifier
water purifier,13,sante,18,7251487512605117722|7270604320624725280|7270120910575734049|7267195043402763553|7265629239909633313|7278681219695381793|7299064473090903329|7299021451800087841|7210698108701920518|7207080632835378438|7251487512605117722|7270604320624725280|7270120910575734049|7267195043402763553|7265629239909633313|7278681219695381793|7299064473090903329|7299021451800087841,water-purifier
water purifier,13,eautonomie,5,7250937845282557210|7275046133460684065|7285517246137470240|7250937845282557210|7275046133460684065,water-purifier
water purifier,13,robinet,11,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7259449285593271557|7259447892245499141|7270120910575734049|7265629239909633313|7302069217996655877|7299064473090903329|7299021451800087841,water-purifier
water purifier,13,robinets,6,7318024948650396961|7318023116943314209|7318019407039515936|7318024948650396961|7318023116943314209|7318019407039515936,water-purifier
water purifier,13,capcut,3,7265096981628865825|7155120821843905797|7275135936134991109,water-purifier
water purifier,14,gourde,3,7100227399622593797|7312824180343328033|7100227399622593797,water-purifier
water purifier,14,britishberkefeld,4,7172157519710670086|7252598221879381274|7172157519710670086|7252598221879381274,water-purifier
water purifier,14,carbone,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837,water-purifier
water purifier,14,antibacteriens,4,7209701263854931205|7209688309466008837|7209701263854931205|7209688309466008837,water-purifier
water purifier,14,bushcraft,4,7255808664131374363|7269857439430855969|7293577731634187552|7255808664131374363,water-purifier
water purifier,14,bienetre,12,7251487512605117722|7270120910575734049|7265629239909633313|7289485494163918113|7299064473090903329|7299021451800087841|7251487512605117722|7270120910575734049|7265629239909633313|7289485494163918113|7299064473090903329|7299021451800087841,water-purifier
water purifier,14,chlore,12,7251487512605117722|7270120910575734049|7267195043402763553|7265629239909633313|7299064473090903329|7299021451800087841|7251487512605117722|7270120910575734049|7267195043402763553|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,14,antichlorine,10,7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7251487512605117722|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,14,berkey,23,7270604320624725280|7283922849033686305|7292885448752385313|7300601427380981024|7300593571420245281|7181467860970016005|7211208242922310917|7210713517618367749|7210698108701920518|7210696839195086085|7236665184561974555|7249047456451710234|7270604320624725280|7268183445258374433|7268181386375302432|7283922849033686305|7280430946011204897|7296167294298852640|7292885448752385313|7291974612185877793|7300601427380981024|7300593571420245281|7296538290465918241,water-purifier
water purifier,14,anticalcaire,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,14,robinetterie,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,14,antitartre,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,14,anticalcaires,8,7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841|7270120910575734049|7265629239909633313|7299064473090903329|7299021451800087841,water-purifier
water purifier,14,calcaire,4,7289485494163918113|7286117002173893920|7289485494163918113|7286117002173893920,water-purifier
water purifier,14,blackberkeyfilter,4,7211208242922310917|7210696839195086085|7268183445258374433|7268181386375302432,water-purifier
water purifier,14,pureberkey,10,7211208242922310917|7210713517618367749|7210698108701920518|7210696839195086085|7236665184561974555|7268183445258374433|7268181386375302432|7280430946011204897|7291974612185877793|7290550257585343776,water-purifier
water purifier,14,blackberkey,6,7210713517618367749|7210698108701920518|7236665184561974555|7280430946011204897|7291974612185877793|7290550257585343776,water-purifier
water purifier,14,lokossabenin🇧🇯,4,7245551059035327750|7245157786621971717|7244412265271758085|7244275464376716549,water-purifier
water purifier,14,nordbenin🇧🇯,6,7245551059035327750|7244412265271758085|7244275464376716549|7244042570261695749|7243809267713576198|7243807742979312902,water-purifier
water purifier,14,pureberkeyeurope,3,7280430946011204897|7291974612185877793|7290550257585343776,water-purifier
water purifier,15,eau,58,7057407700367428869|7085741293988531462|7143240791257844998|7153359544805018885|7172157519710670086|7209701263854931205|7209688309466008837|7233123345926016282|7247417547048389914|7259385942077672731|7255808664131374363|7254263716957408539|7270604320624725280|7266526476512546080|7280847008988941601|7292885448752385313|7292419681015696672|7285517246137470240|7318024948650396961|7318022213922295073|7318019407039515936|7293577731634187552|7312824180343328033|7057407700367428869|7085741293988531462|7122777090214169861|7143240791257844998|7155892477617032453|7153359544805018885|7172157519710670086|7210698108701920518|7209701263854931205|7209688309466008837|7207080632835378438|7235307954797350149|7233123345926016282|7247417547048389914|7261920382473473285|7259449285593271557|7259447892245499141|7259385942077672731|7255808664131374363|7254263716957408539|7270604320624725280|7266526476512546080|7280847008988941601|7275135936134991109|7294163017208450310|7292885448752385313|7292419681015696672|7288467021396856070|7287515727937015046|7286556288752848136|7286555113915763976|7302069217996655877|7318024948650396961|7318022213922295073|7318019407039515936,water-purifier
water purifier,15,purificateurdeau,109,7057407700367428869|7089407131992050950|7141243922344447237|7164831796750781701|7163759701383974150|7161536710524865797|7189623749510024453|7201549151543332101|7209701263854931205|7209688309466008837|7236113697805028635|7247417547048389914|7258737996986404123|7252598221879381274|7251487512605117722|7250937845282557210|7272451382794341664|7270604320624725280|7267195043402763553|7266526476512546080|7265328582623235360|7282142766396624160|7275046133460684065|7292885448752385313|7289485494163918113|7286117002173893920|7285517246137470240|7318024948650396961|7318023116943314209|7318022213922295073|7318020845937429792|7318019407039515936|7312630597082418465|7057407700367428869|7089407131992050950|7117057656350592262|7133667527753780486|7144021127013223685|7141243922344447237|7160280171738647813|7155892477617032453|7155170331253083397|7150420260791831813|7149893223039782149|7164831796750781701|7163759701383974150|7163689398125612293|7161536710524865797|7183051166039690501|7181467860970016005|7178485474837810437|7178485044015533317|7192243823689420038|7189623749510024453|7186013153489194246|7201549151543332101|7211208242922310917|7210713517618367749|7210698108701920518|7210696839195086085|7209701263854931205|7209688309466008837|7207080632835378438|7225601097799322885|7236665184561974555|7236422847164435717|7236116052525010182|7236113697805028635|7249047456451710234|7247417547048389914|7245551059035327750|7245157786621971717|7244412265271758085|7244275464376716549|7244042570261695749|7243809267713576198|7243807742979312902|7242251183237172485|7259449285593271557|7259447892245499141|7258737996986404123|7252598221879381274|7251487512605117722|7250937845282557210|7272451382794341664|7270604320624725280|7268183445258374433|7268181386375302432|7267195043402763553|7266526476512546080|7265328582623235360|7282142766396624160|7280430946011204897|7275046133460684065|7296167294298852640|7292885448752385313|7291974612185877793|7290550257585343776|7289485494163918113|7286556288752848136|7286555113915763976|7286117002173893920|7296538290465918241|7318024948650396961|7318023116943314209|7318022213922295073|7318020845937429792|7318019407039515936|7312630597082418465,water-purifier
water purifier,15,filtrereau,4,7143240791257844998|7258737996986404123|7143240791257844998|7258737996986404123,water-purifier
water purifier,15,eauclaire,11,7141243922344447237|7254263716957408539|7318024948650396961|7318023116943314209|7318019407039515936|7141243922344447237|7243809267713576198|7254263716957408539|7318024948650396961|7318023116943314209|7318019407039515936,water-purifier
water purifier,15,eaupure,28,7164831796750781701|7267195043402763553|7318024948650396961|7318023116943314209|7318020845937429792|7318019407039515936|7312824180343328033|7164831796750781701|7211208242922310917|7210713517618367749|7210698108701920518|7210696839195086085|7236665184561974555|7236422847164435717|7236116052525010182|7268183445258374433|7268181386375302432|7267195043402763553|7280430946011204897|7296167294298852640|7290550257585343776|7286555113915763976|7302168141067554054|7296538290465918241|7318024948650396961|7318023116943314209|7318020845937429792|7318019407039515936,water-purifier
water purifier,15,eaudurobinet,11,7209701263854931205|7209688309466008837|7265328582623235360|7283922849033686305|7286117002173893920|7209701263854931205|7209688309466008837|7261920382473473285|7265328582623235360|7283922849033686305|7286117002173893920,water-purifier
water purifier,15,eauenbouteille,5,7209701263854931205|7209688309466008837|7144021127013223685|7209701263854931205|7209688309466008837,water-purifier
water purifier,15,eaufroide,4,7247417547048389914|7254263716957408539|7247417547048389914|7254263716957408539,water-purifier
water purifier,15,eauchaude,4,7247417547048389914|7254263716957408539|7247417547048389914|7254263716957408539,water-purifier
water purifier,15,eautiede,4,7247417547048389914|7254263716957408539|7247417547048389914|7254263716957408539,water-purifier
water purifier,15,eaupotable,25,7255808664131374363|7250937845282557210|7265328582623235360|7283922849033686305|7275046133460684065|7285517246137470240|7300601427380981024|7300593571420245281|7318024948650396961|7318023116943314209|7318022213922295073|7155892477617032453|7207080632835378438|7259449285593271557|7259447892245499141|7255808664131374363|7250937845282557210|7265328582623235360|7283922849033686305|7275046133460684065|7300601427380981024|7300593571420245281|7318024948650396961|7318023116943314209|7318022213922295073,water-purifier
water purifier,15,filtreaeau,19,7251487512605117722|7270120910575734049|7265629239909633313|7300601427380981024|7300593571420245281|7299064473090903329|7299021451800087841|7269857439430855969|7181467860970016005|7249047456451710234|7261920382473473285|7251487512605117722|7270120910575734049|7265629239909633313|7300601427380981024|7300593571420245281|7299064473090903329|7299021451800087841|7296538290465918241,water-purifier
