name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
MHbQoCVfvuQ,There’s Glyphosate In Our Food! #shorts,yes,38,yes,1663437069,2022-09-17 17:09:09,FlavCity with Bobby Parrish,UCnq1w-56tAvMdDup-CL6Vtg,Howto & Style,en,en,277767,15045,,,0,289,https://i.ytimg.com/vi/MHbQoCVfvuQ/mqdefault.jpg,PH
GLDD0vAtwmw,Spraying Roundup-Glyphosate,yes,39,yes,1624388758,2021-06-22 19:06:58,Millennial Farmer,UCp0rRUsMDlJ1meYAQ6_37Dw,People & Blogs,,en,432430,25092,,,0,826,https://i.ytimg.com/vi/GLDD0vAtwmw/mqdefault.jpg,PH
XM9-7mKDtHI,13 Effects of Glyphosate,yes,40,yes,1521479847,2018-03-19 17:03:27,Bio Minerals Technologies  Inc.,UCkwkB9AWFrb9tPcEjW1TFbQ,Science & Technology,,,23143,670,,,0,275,https://i.ytimg.com/vi/XM9-7mKDtHI/mqdefault.jpg,PH
Y0x5tkJ_n70,Glyphosate Survivor,yes,41,no,1687597222,2023-06-24 09:06:22,Harmless Farmer - Andy Detwiler,UCf87zCcTx0fIoYrqqx_Ut5A,People & Blogs,,,14609,1400,,,0,95,https://i.ytimg.com/vi/Y0x5tkJ_n70/mqdefault.jpg,PH
LVK0QfEZkSc,Will We Ever Know The Truth About Glyphosate?,yes,42,yes,1510129851,2017-11-08 08:11:51,The Doctors,UCjH0RBT-7QhpSgLFnPLgD0Q,Entertainment,en,en,3224,56,,,0,15,https://i.ytimg.com/vi/LVK0QfEZkSc/mqdefault.jpg,PH
k0gZFmSJR2Q,70ft Pine Tree Drill/Kill 1oz Glyphosate,yes,43,yes,1653760641,2022-05-28 17:05:21,PeanutButterMan,UCWSThtI54RnRtS5myxs-JnQ,People & Blogs,,en,33523,238,,,0,65,https://i.ytimg.com/vi/k0gZFmSJR2Q/mqdefault.jpg,PH
RohevCTT4dE,Are you using glyphosate?,yes,44,yes,1684280194,2023-05-16 23:05:34,A Better Way To Farm,UCdYPTp09nYL9hfWKiN3vxGA,Howto & Style,en,en,55,0,,,0,0,https://i.ytimg.com/vi/RohevCTT4dE/mqdefault.jpg,PH
qYC6oyBglZI,Stephanie Seneff  PhD on Glyphosate (RoundUp) Poisoning,yes,45,yes,1440022525,2015-08-19 22:08:25,SHAKA Movement,UCCshAD-FnDNQ0ng0v4RyT3w,Science & Technology,,,58211,1006,,,0,879,https://i.ytimg.com/vi/qYC6oyBglZI/mqdefault.jpg,PH
kdGiBs34adQ,NO GLYPHOSATE! Will it work? Pet and Playground safe weed killer?,yes,46,no,1661254217,2022-08-23 11:08:17,Stoney Ridge Farmer,UCQVGf64a6nqKhgR9eKCUY4A,Entertainment,en-US,en,21508,1619,,,0,130,https://i.ytimg.com/vi/kdGiBs34adQ/mqdefault.jpg,PH
I3JGfX-DI6U,What is Glyphosate?,yes,47,yes,1626273146,2021-07-14 14:07:26,Dr. Earth Official,UCoEHVW1EiIgUNAAhp1k5wDA,Science & Technology,,,115235,22,,,0,0,https://i.ytimg.com/vi/I3JGfX-DI6U/mqdefault.jpg,PH
vvHMEumxHTc,How to lower glyphosate exposure,yes,48,yes,1661773502,2022-08-29 11:08:02,Paul Saladino MD,UCgBg0LcHfnJDPmFTTf677Pw,Education,,en,7392,353,,,0,28,https://i.ytimg.com/vi/vvHMEumxHTc/mqdefault.jpg,PH
VnWDwdgI6iI,EU court orders disclosure of Monsanto glyphosate studies | DW News,yes,49,yes,1551968100,2019-03-07 14:03:00,DW News,UCknLrEdhRCp1aegoMqRaCZg,News & Politics,en-US,en,7234,185,,,0,56,https://i.ytimg.com/vi/VnWDwdgI6iI/mqdefault.jpg,PH
oNzZbnkEAyM,#66 Glyphosate Herbicide FAQ: Answers to the Most Frequently Asked Questions (RoundUp),yes,50,yes,1601340603,2020-09-29 00:09:03,Hardy Brothers Outdoors,UCC_tspxqj0tmSSNPLt-8Ehw,Howto & Style,,en,60180,1087,,,0,141,https://i.ytimg.com/vi/oNzZbnkEAyM/mqdefault.jpg,PH
