image_id,cluster,link,host,title,clusterLabel
1175409485,waste_underwater,https://comisiones.senado.gob.mx/ambiente/reu/docs/presentacion4_e170221.pdf,comisiones.senado.gob.mx,DRA. CRISTINA AYALA-AZCÁRRAGA,Waste underwater
1175409485,waste_underwater,https://marathi.abplive.com/photo-gallery/lifestyle/microplastics-are-in-our-bodies-microplastic-harms-human-body-how-it-affects-human-health-1151547,marathi.abplive.com,"सावधान! नकळतपणे तुम्ही दररोज प्लास्टिक खाताय, आरोग्यावर होईल गंभीर ...",Waste underwater
1211649774,plastic_in_food,https://www.theguardian.com/lifeandstyle/2023/jul/10/air-drinking-water-dust-food-how-to-reduce-exposure-microplastics,www.theguardian.com,"'They're in the air, drinking water, dust, food …' How to reduce your ...",Plastic in food
1211649774,plastic_in_food,https://ilsi.eu/scientific-activities/food-safety/ilsi-europe-initiative-on-microplastics-new/,ilsi.eu,Microplastics Initiative - ILSI Europe,Plastic in food
1211649774,plastic_in_food,https://www.thedailystar.net/opinion/editorial/news/we-cannot-ignore-the-threat-microplastics-3533686,www.thedailystar.net,We cannot ignore the threat of microplastics | The Daily Star,Plastic in food
1211649774,plastic_in_food,https://www.theengineer.co.uk/content/news/matter-raises-10m-to-scale-microplastic-filtration-tech/,www.theengineer.co.uk,Matter raises $10m to scale microplastic filtration tech - The Engineer,Plastic in food
1211649774,plastic_in_food,https://newatlas.com/medical/microplastics-trigger-brain-inflammation-found-in-heart-tissue/,newatlas.com,"Microplastics trigger brain inflammation, found in heart tissue",Plastic in food
1211649774,plastic_in_food,https://newatlas.com/tag/microplastic/,newatlas.com,Microplastic - New Atlas,Plastic in food
1211649774,plastic_in_food,https://www.linkedin.com/posts/axeldarut_according-to-the-breaking-the-plastic-wave-activity-7120660201870876672-EiHU,www.linkedin.com,Axel Darut on LinkedIn: According to the ''breaking the plastic wave ...,Plastic in food
1189450395,plastic_in_food,https://timesofindia.indiatimes.com/life-style/spotlight/how-microplastics-are-harmful-for-humans/photostory/102203774.cms,timesofindia.indiatimes.com,How microplastics are harmful for humans | Times of India - IndiaTimes,Plastic in food
1189450395,plastic_in_food,https://www.dailymail.co.uk/sciencetech/fb-5474125/WHAT-MICROPLASTICS-HUMAN-BODY-END-UP.html,www.dailymail.co.uk,WHAT CAN MICROPLASTICS DO TO THE HUMAN BODY?,Plastic in food
1189450395,plastic_in_food,https://farinhadaterraazambuja.com.br/?y=single-use-plastic-and-microplastics-regulations-%E2%80%93-critical-catalyst-ww-mEVL8rCj,farinhadaterraazambuja.com.br,"Single-use Plastic And Microplastics Regulations –, 47% OFF",Plastic in food
1296716316,plastic_in_food,https://www.biocodexmicrobiotainstitute.com/fr/pro/maladies-inflammatoires-chroniques-de-lintestin-mici-les-microplastiques-en-cause-dans-la-severite,www.biocodexmicrobiotainstitute.com,Maladies Inflammatoires Chroniques de l'Intestin (MICI),Plastic in food
1296716316,plastic_in_food,https://www.biocodexmicrobiotainstitute.com/pl/pro/nieswoiste-zapalenie-jelit-ibd-czy-plastik-moze-byc-przyczyna-nasilenia-choroby,www.biocodexmicrobiotainstitute.com,Nieswoiste zapalenie jelit (IBD): czy plastik może być przyczyną ...,Plastic in food
1296716316,plastic_in_food,https://wildfemininerising.se/pinguini-che-camminano-k.html,wildfemininerising.se,Spettacolo Cosiddetto Viaggio pinguini che camminano limo ...,Plastic in food
1184972195,fishes,https://www.technologynetworks.com/applied-sciences/news/ocean-nanoplastics-identified-for-the-first-time-383393,www.technologynetworks.com,Ocean Nanoplastics Identified for the First Time | Technology Networks,Fishes
1184972195,fishes,https://www.technologynetworks.com/applied-sciences/news/new-technology-can-remove-microplastics-from-water-with-94-efficiency-384793,www.technologynetworks.com,New Technology Can Remove Microplastics From Water With 94 ...,Fishes
1184972195,fishes,https://www.technologynetworks.com/tn/topic-hub/microplastics/news-and-features,www.technologynetworks.com,"Latest Microplastics News, Articles - Technology Networks",Fishes
1184972195,fishes,https://www.technologynetworks.com/analysis/news/8,www.technologynetworks.com,Analysis & Separations Science News | Page 8 - Technology Networks,Fishes
1184972195,fishes,https://www.packagingconnections.com/news/scientists-develop-eco-friendly-magnet-battle-microplastics.htm,www.packagingconnections.com,Scientists Develop Eco-Friendly “Magnet” To Battle Microplastics,Fishes
1313817688,fishes,https://www.savecoastalwildlife.org/microplastic-beach-research,www.savecoastalwildlife.org,Microplastic Beach Research - Save Coastal Wildlife,Fishes
