image_id,cluster,link,host,title,clusterLabel
1160204081,compost,https://www.linkedin.com/pulse/study-social-entrepreneurship-deliberation-food-waste-,www.linkedin.com,STUDY OF SOCIAL ENTREPRENEURSHIP: A Deliberation on Food ...,Compost
1160204081,compost,https://www.independent.co.uk/life-style/food-and-drink/tesco-lorry-driver-shortage-food-waste-b1868481.html,www.independent.co.uk,"Tonnes of food is wasted each week due to driver shortages, warns ...",Compost
1160204081,compost,https://www.businessgreen.com/news/4077304/damaging-people-realise-million-households-shunning-food-waste-bins,www.businessgreen.com,Almost three million households shunning food waste bins ...,Compost
1160204081,compost,https://www.foodnavigator-asia.com/Article/2024/01/16/Ajinomoto-and-Meiji-among-Japanese-brands-to-focus-on-inventory-management-to-cut-food-waste,www.foodnavigator-asia.com,Ajinomoto and Meiji among Japanese brands to focus on inventory ...,Compost
1213480705,compost,https://www.rte.ie/brainstorm/2020/1014/1171491-6-ways-to-reduce-food-waste-in-your-home/,www.rte.ie,6 ways to reduce food waste in your home - RTE,Compost
1160204160,compost,https://roofandfloor.thehindu.com/raf/real-estate-blog/how-to-ensure-a-good-waste-management-system-at-home/,roofandfloor.thehindu.com,How to Ensure a Good Waste Management System At Home,Compost
1160204160,compost,https://www.huonvalley.tas.gov.au/services/waste/,www.huonvalley.tas.gov.au,Waste - Huon Valley Council,Compost
1160204160,compost,https://environment.govt.nz/assets/publications/Waste/Food-scrap-collection-service-qualitative-research-summary-report.pdf,environment.govt.nz,Food scrap collection service qualitative research - summary report,Compost
845816364,dumpsites,https://www.pexels.com/search/landfill/,www.pexels.com,Free Landfill Photos - Pexels,Dumpsites
845816364,dumpsites,https://www.pexels.com/search/dump/,www.pexels.com,Free Dump Photos - Pexels,Dumpsites
1127751158,dumpsites,https://www.rila.org/blog/2018/11/thanksgiving-a-good-time-to-think-about-food-was,www.rila.org,Thanksgiving – a good time to think about food waste,Dumpsites
1127751158,dumpsites,https://arrellfoodinstitute.ca/wp-content/uploads/2022/10/2022_FOOD-WASTE-REPORT_ARRELL_WEB.pdf,arrellfoodinstitute.ca,Monitoring and Measuring Food Loss and Waste in Canada,Dumpsites
1127751158,dumpsites,https://www.sierraclub.org/sierra/can-technology-fix-food-waste,www.sierraclub.org,Can Technology Fix Food Waste? | Sierra Club,Dumpsites
1127751158,dumpsites,https://www.waste360.com/food-waste/upcycled-certified-products-projected-to-prevent-703-million-pounds-of-food-waste-per-year,www.waste360.com,Upcycled Certified to Prevent 703 Million Pounds of Food Waste,Dumpsites
1127751158,dumpsites,https://www.waste360.com/food-waste/trinational-cooperative-aims-to-help-cut-food-waste-boost-sustainability,www.waste360.com,Trinational Cooperative Aims to Help Cut Food Waste,Dumpsites
1127751158,dumpsites,https://www.supermarketguru.com/articles/why-were-failing-to-reduce-food-waste/,www.supermarketguru.com,Why we're failing to reduce food waste | SupermarketGuru,Dumpsites
1127751158,dumpsites,https://www.foodmanufacture.co.uk/Article/2023/07/25/curbing-waste-improves-global-food-security-but-has-limited-environmental-benefits,www.foodmanufacture.co.uk,Curbing waste improves global food security but has limited ...,Dumpsites
1319982470,dumpsites,https://m.facebook.com/100064801835971/videos/881686462866797/?__so__=permalink&locale=hi_IN,m.facebook.com,"‍ ‍ ‍ Judith, Elie et Gladys, le trio vocal de The Turkey Sisters ...",Dumpsites
1319982470,dumpsites,https://m.facebook.com/larochesuryonfr/videos/-le-plu-quest-ce-que-cest-retrouvez-chaque-semaine-une-vid%C3%A9o-explicative-sur-le-/650126606835885/,m.facebook.com,"Le Plu, qu'est-ce que c'est ? Retrouvez, chaque semaine, une ...",Dumpsites
1319982470,dumpsites,https://www.amazon.co.uk/EJWOX-Large-Compost-Bin-Assembling/dp/B08DX6D7CJ,www.amazon.co.uk,EJWOX Large Compost Bin with Rainproof Cover - 190 Gallon (720 ...,Dumpsites
1319982470,dumpsites,https://www.nottinghamshire.gov.uk/media/5083431/pre-sub-draft-waste-local-plan.pdf,www.nottinghamshire.gov.uk,LOCAL PLAN - Nottinghamshire County Council,Dumpsites
1320213932,packaging,https://invafresh.com/central-kitchens-as-labor-offset-solutions/,invafresh.com,Central Kitchens as Labor-Offset Solutions - Invafreshᵀᴹ,Packaging
1320213932,packaging,https://www.linkedin.com/pulse/ordering-ahead-way-glynn-davis?trk=pulse-article_more-articles_related-content-card,www.linkedin.com,Ordering ahead is the way ahead - LinkedIn,Packaging
1320213932,packaging,https://invafresh.com/optimize-date-checking-in-grocery-retail-5-reasons-to-go-digital/,invafresh.com,Optimize Date Checking in Grocery Retail: 5 Reasons to Go Digital,Packaging
1320213932,packaging,https://fr.linkedin.com/company/tosaf-compounds?trk=ppro_cprof,fr.linkedin.com,Tosaf compounds - LinkedIn,Packaging
1320213932,packaging,https://invafresh.com/how-real-time-analytics-are-improving-the-customer-experience/,invafresh.com,How Real-Time Analytics are Improving the Customer Experience,Packaging
1320213932,packaging,https://pingree.house.gov/news/documentquery.aspx?IssueID=14900,pingree.house.gov,Looking Out for Consumers | U.S. Representative Chellie Pingree,Packaging
1320213932,packaging,https://fr.linkedin.com/company/tosaf-compounds/?trk=organization-update_share-update_actor-image,fr.linkedin.com,Tosaf compounds - LinkedIn,Packaging
500749432,packaging,https://www.oceanproperty.co.th/?q=disposable-product-wikipedia-ee-kkeKVKUX,www.oceanproperty.co.th,"Disposable Product Wikipedia, 47% OFF - ocean property",Packaging
500749432,packaging,https://www.kesriclinic.in/?w=disposable-product-wikipedia-mm-ReAVYVu4,www.kesriclinic.in,Disposable product Wikipedia - Kesri clinic,Packaging
500749432,packaging,https://www.recyclefsp.org/mrfs,www.recyclefsp.org,Materials Recovery Facilities,Packaging
500749432,packaging,https://www.recyclefsp.org/communities,www.recyclefsp.org,Communities - Foodservice Packaging Recovery Toolkit,Packaging
500749432,packaging,https://www.recyclefsp.org/resources,www.recyclefsp.org,News - Foodservice Packaging Recovery Toolkit,Packaging
500749432,packaging,https://hundeschule-axelwoehr.de/?o=all-my-takeout-has-delivered-a-mountain-of-so-zz-R5B9n0cr,hundeschule-axelwoehr.de,"All My Takeout Has Delivered A Mountain Of So I Asked, 49% OFF",Packaging
500749432,packaging,https://www.recyclefsp.org/resources/tag/Communities,www.recyclefsp.org,Communities — News - Foodservice Packaging Recovery Toolkit,Packaging
664980412,packaging,https://www.eekwi.org/engage/be-change/heres-how-you-can-help-environment-reducing-waste,www.eekwi.org,Here's how you can help the environment by reducing waste,Packaging
664980412,packaging,https://www.mandurah.wa.gov.au/-/media/files/com/downloads/learn/strategies-and-plans/environment-strat/waste-education-plan-2022-2025.pdf,www.mandurah.wa.gov.au,Waste Education Plan 2022-2025 - City of Mandurah,Packaging
664980412,packaging,https://goodr.co/food-waste-solutions/holistic-waste-management/,goodr.co,Holistic Waste Management - Goodr,Packaging
664980412,packaging,https://ownyourimpact.com.au/beginners-guide-to-reducing-waste/,ownyourimpact.com.au,BEGINNER'S GUIDE TO REDUCING WASTE - Own Your Impact,Packaging
664980412,packaging,https://euinasean.eu/adopting-circular-economy-practices-requires-more-than-just-reducing-the-use-ofplastics/,euinasean.eu,ADOPTING CIRCULAR ECONOMY PRACTICES REQUIRES MORE ...,Packaging
664980412,packaging,https://uwcampuscompost.medium.com/5-simple-ways-to-reduce-waste-as-a-student-83770e0a2c1b,uwcampuscompost.medium.com,5 Simple Ways to Reduce Waste as A Student - UW Campus Compost,Packaging
664980412,packaging,https://www.governmentnews.com.au/queensland-councils-in-regional-waste-collaboration/,www.governmentnews.com.au,Queensland councils in regional waste collaboration,Packaging
