query,querySlug,cluster,clusterLabel,text,videosNumber,ids
plogging,plogging,plogging,Plogging,plastic,6,7135429851816692998|7284653865016806689|7285373708879826208|7300944233609825568|7296945919767973152|7113616864512675078
plogging,plogging,plogging,Plogging,plastique,4,7135429851816692998|7221420373923859739|7285373708879826208|7296945919767973152
plogging,plogging,plogging,Plogging,pollutionplastique,5,7196624593816243461|7212712017784868102|7284288962229783840|7285373708879826208|7285014369572785441
air purifier,air-purifier,home,Home,maison,20,7064573375598857478|7177407511098707205|7227015440369716507|7223795628093066522|7301033432295951648|7318420238138182944|7318329618547707168|7318067538837998880|7318019407039515936|7202998085037919494|7281005091434269984|7280646799180713249|7064573375598857478|7177407511098707205|7227015440369716507|7223795628093066522|7318420238138182944|7318329618547707168|7318067538837998880|7318019407039515936
air purifier,air-purifier,home,Home,maisonpropre,25,7062054958056705285|7156496516503358725|7227015440369716507|7260245506280983835|7275018809172380961|7293600201565162785|7318420238138182944|7318329618547707168|7318067538837998880|7318024948650396961|7318019407039515936|7313239726004161825|7246524974423444762|7317290832850210081|7062054958056705285|7156496516503358725|7227015440369716507|7260245506280983835|7293600201565162785|7318420238138182944|7318329618547707168|7318067538837998880|7318024948650396961|7318019407039515936|7313239726004161825
air purifier,air-purifier,home,Home,maisonsaine,13,7121066182110694661|7121064586836479237|7227015440369716507|7318024948650396961|7318019407039515936|7227419159003467034|7281005091434269984|7280646799180713249|7121066182110694661|7121064586836479237|7227015440369716507|7318024948650396961|7318019407039515936
air purifier,air-purifier,home,Home,home,12,7177407511098707205|7290194558300818721|7313239726004161825|7135528112120401158|7237654977735413019|7246524974423444762|7270123353980112161|7177407511098707205|7195974265538104581|7277924223736204549|7290194558300818721|7313239726004161825
air purifier,air-purifier,home,Home,nettoyagemaison,4,7283751731610029345|7306390443657366816|7283751731610029345|7306390443657366816
air purifier,air-purifier,home,Home,homedecor,6,7290194558300818721|7301033432295951648|7135528112120401158|7277924223736204549|7295747962095832325|7290194558300818721
air purifier,air-purifier,home,Home,maisons,4,7318024948650396961|7318019407039515936|7318024948650396961|7318019407039515936
air purifier,air-purifier,home,Home,homesweethome,3,7135528112120401158|7314311591267224865|7195974265538104581
air purifier,air-purifier,home,Home,maisonbergerparis,4,7135528112120401158|7257911911625297178|7292789361865837857|7291327828342230305
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asmr,9,7064570478706298117|7271171653508320544|7283751731610029345|7057870783506287878|7226311329907281178|7259770559192485147|7064570478706298117|7271171653508320544|7283751731610029345
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthme,33,7077942965083098374|7102327071526980869|7102185476563406085|7163950720297733382|7200488031051123974|7227534196162465051|7242378973219409179|7272262413800590624|7268542634279456033|7283755833400233248|7283751731610029345|7282142766396624160|7163950720297733382|7227419159003467034|7077942965083098374|7102327071526980869|7102185476563406085|7117539278351060226|7117537411583855873|7117535752224918785|7117533572021472514|7163950720297733382|7200488031051123974|7195974265538104581|7227534196162465051|7238876585661598982|7272378959881309473|7272262413800590624|7268542634279456033|7283755833400233248|7283751731610029345|7282142766396624160|7304710447129840928
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,ariix,4,7077942965083098374|7111437758710713605|7077942965083098374|7111437758710713605
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,allergies,51,7102327071526980869|7102185476563406085|7163950720297733382|7173038557102214405|7190009688170204422|7200488031051123974|7216766154285567237|7223795628093066522|7223041991926484230|7239352457464253723|7247151270862032155|7242378973219409179|7258992210098539803|7268542634279456033|7283755833400233248|7283751731610029345|7282636765343583520|7277256983785393440|7317953858687290657|7315324560797207841|7163950720297733382|7173038557102214405|7204951256115219717|7216766154285567237|7207103883842161926|7220892850437852422|7290212637546237216|7102327071526980869|7102185476563406085|7117539278351060226|7117535752224918785|7117533572021472514|7163950720297733382|7173038557102214405|7190009688170204422|7200488031051123974|7216766154285567237|7223795628093066522|7223041991926484230|7239352457464253723|7238876585661598982|7247151270862032155|7258992210098539803|7272378959881309473|7268542634279456033|7283755833400233248|7283751731610029345|7282636765343583520|7277924223736204549|7317953858687290657|7315324560797207841
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthmatique,4,7111437758710713605|7268542634279456033|7111437758710713605|7268542634279456033
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,assainir,4,7111437758710713605|7139079930314296581|7111437758710713605|7139079930314296581
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,activitée,4,7107644323382037766|7117897750364097798|7107644323382037766|7117897750364097798
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,agreable,3,7126577243375127814|7126577243375127814|7126577243375127814
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,achat,5,7159607704523246854|7159555631224081670|7159607704523246854|7159555631224081670|7153583574925479174
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,allergènes,4,7163950720297733382|7163950720297733382|7163950720297733382|7272378959881309473
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthmaproblems,5,7173038557102214405|7268542634279456033|7173038557102214405|7173038557102214405|7268542634279456033
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,acariens,24,7173038557102214405|7200488031051123974|7227534196162465051|7223795628093066522|7223041991926484230|7272262413800590624|7268542634279456033|7316981538904624417|7316980772961799456|7173038557102214405|7237654977735413019|7117539278351060226|7117537411583855873|7117535752224918785|7117533572021472514|7173038557102214405|7200488031051123974|7227534196162465051|7223795628093066522|7223041991926484230|7272262413800590624|7268542634279456033|7316981538904624417|7316980772961799456
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,appareilmedicaux,3,7173038557102214405|7173038557102214405|7173038557102214405
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,assenizator,3,7173038557102214405|7173038557102214405|7173038557102214405
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthmeallergique,3,7173038557102214405|7173038557102214405|7173038557102214405
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthmeaigugrave,3,7173038557102214405|7173038557102214405|7173038557102214405
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,allergenes,6,7173038557102214405|7283751731610029345|7173038557102214405|7246524974423444762|7173038557102214405|7283751731610029345
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,appareilmedical,3,7173038557102214405|7173038557102214405|7173038557102214405
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,allergie,21,7190009688170204422|7227534196162465051|7257233002655141146|7272262413800590624|7282142766396624160|7295307507059445025|7071217604643392773|7204951256115219717|7204950337969605893|7204949990618205445|7207103883842161926|7227419159003467034|7246524974423444762|7117537411583855873|7190009688170204422|7195974265538104581|7227534196162465051|7257233002655141146|7272262413800590624|7282142766396624160|7295307507059445025
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,amazon,8,7186276708738190597|7216766154285567237|7236483635556224282|7145869094816894213|7216766154285567237|7186276708738190597|7216766154285567237|7236483635556224282
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,allergene,3,7200488031051123974|7246524974423444762|7200488031051123974
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,avis,3,7216766154285567237|7216766154285567237|7216766154285567237
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,amazonfinds,11,7216766154285567237|7220399257637948678|7314747635884199201|7311779522779630880|7145869094816894213|7216766154285567237|7220399257637948678|7237654977735413019|7216766154285567237|7314747635884199201|7311779522779630880
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,antiviral,4,7214175747815050501|7247151270862032155|7214175747815050501|7247151270862032155
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,ashtray,6,7220429956516465946|7239266533938171162|7275018809172380961|7235238143325228314|7220429956516465946|7239266533938171162
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,aspiration,9,7254600255960878363|7268542634279456033|7283751731610029345|7282636765343583520|7306390443657366816|7268542634279456033|7283751731610029345|7282636765343583520|7306390443657366816
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,allergy,7,7272262413800590624|7268542634279456033|7282636765343583520|7195974265538104581|7272262413800590624|7268542634279456033|7282636765343583520
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,acarien,6,7269365040585657632|7282142766396624160|7293600201565162785|7269365040585657632|7282142766396624160|7293600201565162785
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthmatic,4,7268542634279456033|7282636765343583520|7268542634279456033|7282636765343583520
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,antibacterie,6,7283751731610029345|7282636765343583520|7306390443657366816|7283751731610029345|7282636765343583520|7306390443657366816
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthmes,3,7282636765343583520|7277256983785393440|7282636765343583520
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,astuce,7,7318420238138182944|7318329618547707168|7318067538837998880|7291327828342230305|7318420238138182944|7318329618547707168|7318067538837998880
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,asthetic,4,7204951256115219717|7204950337969605893|7204949990618205445|7207103883842161926
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,ashenbecher,3,7214918227820924166|7214916925992865050|7214912998660508955
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,alergie,8,7290185566807706912|7305836816702180641|7305352284886666529|7305075674530827553|7305063100628127009|7304762107390594337|7304714246753897761|7304710447129840928
air purifier,air-purifier,allergies-and-asthma,Allergies and asthma,accariens,8,7290185566807706912|7305836816702180641|7305352284886666529|7305075674530827553|7305063100628127009|7304762107390594337|7304714246753897761|7304710447129840928
air purifier,air-purifier,dyson,Dyson,aspirateurdyson,4,7084251126970780934|7096438065140387078|7084251126970780934|7096438065140387078
air purifier,air-purifier,dyson,Dyson,dyson,11,7099117911452683526|7271171653508320544|7299161953560169761|7248951928409853210|7248522884124118299|7259770559192485147|7099117911452683526|7198567543710158086|7271171653508320544|7277924223736204549|7295747962095832325
air purifier,air-purifier,dyson,Dyson,diy,6,7139079930314296581|7244966575172865307|7279019714100137249|7155529142665055493|7139079930314296581|7279019714100137249
air purifier,air-purifier,dyson,Dyson,dysonzone,7,7239464031143087387|7246771932777975066|7299161953560169761|7248951928409853210|7259770559192485147|7239464031143087387|7246771932777975066
air purifier,air-purifier,dyson,Dyson,dysonpurecool,5,7271171653508320544|7268434503557844257|7271171653508320544|7268434503557844257|7295747962095832325
air purifier,air-purifier,dyson,Dyson,dysonhome,4,7248522884124118299|7198567543710158086|7277924223736204549|7295747962095832325
air purifier,air-purifier,air-purifiers,Air purifiers,purificateurdair,282,7054866878258285830|7054607327768448262|7051872871064341766|7065408014324419845|7064573375598857478|7062054958056705285|7077942965083098374|7076085955270135045|7071219603988401414|7070483253190249734|7090815242564898053|7084251126970780934|7102327071526980869|7102185476563406085|7101996862344793349|7101003787195682054|7099518778198838533|7099328495007927558|7099117911452683526|7098255492102786309|7096438065140387078|7112840683639033094|7111437758710713605|7106119082017049861|7126577243375127814|7126259412079086854|7123547970389216518|7121066182110694661|7121064586836479237|7117897750364097798|7134673319332236550|7159607704523246854|7159555631224081670|7159543618993245445|7166978491651542278|7163950720297733382|7163759701383974150|7177407511098707205|7173309927023299845|7173038557102214405|7194056893235563782|7194056481921109254|7194055883666525446|7193749199400307974|7190993938562534662|7190700074215755013|7186963420460207365|7203357337350900998|7201549151543332101|7200901352984202501|7200488031051123974|7216766154285567237|7214553364229672197|7214175747815050501|7213702015703076101|7213643302363532550|7212194273352043781|7211242218462465286|7227534196162465051|7223040843513482501|7222701740376853766|7222118236731526405|7222117909529693446|7221938837189037317|7220776461173607685|7220506275451309338|7220504730596822298|7220399257637948678|7239435812738207003|7239352457464253723|7239302152479460635|7239266533938171162|7237498529915129115|7237425552896970010|7236483635556224282|7236273585331997978|7235679219735481626|7235509868101111067|7248430673063677211|7247151270862032155|7246771932777975066|7244977290243738906|7244966575172865307|7259753997756648730|7258992210098539803|7257644092757151002|7257233002655141146|7256400531336219931|7256374082957053210|7254600255960878363|7254179527109135643|7273043793794845984|7272262413800590624|7271171653508320544|7269365040585657632|7268542634279456033|7283755833400233248|7283751731610029345|7283376584277445921|7282636765343583520|7282142766396624160|7280186381366791457|7277256983785393440|7277239568959671584|7275018809172380961|7296095830048607520|7296095760599305504|7295409194662939937|7295307507059445025|7293600201565162785|7288956438322351393|7306495916314250529|7306390443657366816|7306217045669039393|7305127164746288416|7304277931025534240|7304224163051490592|7303175880770178337|7303108278706310433|7301819923544739105|7301647533896371489|7300970190555155745|7299735180640652576|7318421529404902688|7318420238138182944|7318329618547707168|7318067538837998880|7318024948650396961|7318019407039515936|7316981538904624417|7316980772961799456|7315092528099872032|7311779522779630880|7076085955270135045|7126577243375127814|7126259412079086854|7123547970389216518|7163950720297733382|7173038557102214405|7216766154285567237|7220399257637948678|7218199031623781658|7054866878258285830|7054607327768448262|7051872871064341766|7065408014324419845|7064573375598857478|7062054958056705285|7077942965083098374|7076085955270135045|7071219603988401414|7070483253190249734|7090815242564898053|7084251126970780934|7103668163685993734|7103592274361142534|7102327071526980869|7102185476563406085|7101996862344793349|7101003787195682054|7100951895728000261|7099518778198838533|7099328495007927558|7099117911452683526|7098255492102786309|7096438065140387078|7112840683639033094|7111437758710713605|7106119082017049861|7126577243375127814|7126259412079086854|7123547970389216518|7121066182110694661|7121064586836479237|7117897750364097798|7134673319332236550|7134081299756764421|7132151626822978822|7159607704523246854|7159555631224081670|7159543618993245445|7166978491651542278|7163950720297733382|7163759701383974150|7177407511098707205|7173309927023299845|7173038557102214405|7194056893235563782|7194056481921109254|7194055883666525446|7193749199400307974|7190993938562534662|7190700074215755013|7186963420460207365|7203357337350900998|7201549151543332101|7200901352984202501|7200488031051123974|7216766154285567237|7214553364229672197|7214175747815050501|7213702015703076101|7213643302363532550|7213500694635072773|7213500256556748037|7213499722072378630|7213499398993546501|7212194273352043781|7211242218462465286|7227534196162465051|7223040843513482501|7222701740376853766|7222118236731526405|7222117909529693446|7221938837189037317|7220776461173607685|7220506275451309338|7220504730596822298|7239435812738207003|7239352457464253723|7239302152479460635|7239266533938171162|7237498529915129115|7237425552896970010|7236483635556224282|7236273585331997978|7248430673063677211|7247151270862032155|7246771932777975066|7260116685418499334|7259753997756648730|7258992210098539803|7257644092757151002|7257233002655141146|7256785330651680005|7256400531336219931|7256374082957053210|7273043793794845984|7272378959881309473|7272262413800590624|7272121500222770438|7271939029900299525|7271171653508320544|7269365040585657632|7268542634279456033|7283755833400233248|7283751731610029345|7283376584277445921|7282636765343583520|7282142766396624160|7280186381366791457|7277924223736204549|7296095830048607520|7296095760599305504|7295747962095832325|7295409194662939937|7295307507059445025|7293600201565162785|7290185566807706912|7306495916314250529|7306390443657366816|7306217045669039393|7305836816702180641|7305352284886666529|7305127164746288416|7305075674530827553|7305063100628127009|7304762107390594337|7304714246753897761|7304710447129840928|7304277931025534240|7304224163051490592|7318421529404902688|7318420238138182944|7318329618547707168|7318067538837998880|7318024948650396961|7318019407039515936|7316981538904624417|7316980772961799456|7315092528099872032|7311779522779630880
air purifier,air-purifier,air-purifiers,Air purifiers,purificateur,88,7064570478706298117|7076085955270135045|7071219603988401414|7070476620787764485|7070455801441160454|7070439934095527173|7084251126970780934|7096438065140387078|7111437758710713605|7126546108125383941|7126259412079086854|7123547970389216518|7147034669719080197|7139079930314296581|7192278602321333509|7186377028348808453|7185248721716759814|7213643302363532550|7210100562627529989|7227534196162465051|7227015440369716507|7223795628093066522|7223041991926484230|7222118236731526405|7220429956516465946|7244966575172865307|7242378973219409179|7259753997756648730|7306217045669039393|7305127164746288416|7318420238138182944|7318329618547707168|7318067538837998880|7318019407039515936|7076085955270135045|7126546108125383941|7126259412079086854|7123547970389216518|7210100562627529989|7298655472431664417|7064570478706298117|7076085955270135045|7071219603988401414|7070476620787764485|7070455801441160454|7070439934095527173|7084251126970780934|7103668163685993734|7103592274361142534|7100951895728000261|7096438065140387078|7095649683577605382|7111437758710713605|7104221486050807046|7126546108125383941|7126259412079086854|7123547970389216518|7132151626822978822|7147034669719080197|7139079930314296581|7181899706518310150|7181899251969035526|7181562520832871686|7181560671392353541|7181560068561800454|7181559459699887366|7181558834597612805|7192278602321333509|7186377028348808453|7185248721716759814|7214449509617716485|7213643302363532550|7227534196162465051|7227015440369716507|7223824699917143301|7223795628093066522|7223041991926484230|7222118236731526405|7220429956516465946|7238876585661598982|7259753997756648730|7295747962095832325|7306217045669039393|7305127164746288416|7318420238138182944|7318329618547707168|7318067538837998880|7318019407039515936
air purifier,air-purifier,air-purifiers,Air purifiers,hygiene,38,7101996862344793349|7237425552896970010|7236483635556224282|7236273585331997978|7235509868101111067|7242378973219409179|7272262413800590624|7268542634279456033|7283755833400233248|7283751731610029345|7282636765343583520|7306390443657366816|7316981538904624417|7316980772961799456|7134670884631088390|7134664740625796357|7220892850437852422|7101996862344793349|7238876585661598982|7237425552896970010|7236483635556224282|7236273585331997978|7272262413800590624|7268542634279456033|7283755833400233248|7283751731610029345|7282636765343583520|7290185566807706912|7306390443657366816|7305836816702180641|7305352284886666529|7305075674530827553|7305063100628127009|7304762107390594337|7304714246753897761|7304710447129840928|7316981538904624417|7316980772961799456
air purifier,air-purifier,air-purifiers,Air purifiers,odeur,9,7101996862344793349|7112840683639033094|7186377028348808453|7134670884631088390|7134664740625796357|7101996862344793349|7112840683639033094|7153583574925479174|7186377028348808453
air purifier,air-purifier,air-purifiers,Air purifiers,aromatherapy,8,7101003787195682054|7242378973219409179|7256374082957053210|7277239568959671584|7314311591267224865|7101003787195682054|7238876585661598982|7256374082957053210
air purifier,air-purifier,air-purifiers,Air purifiers,parfum,7,7101003787195682054|7099518778198838533|7121066182110694661|7299735180640652576|7101003787195682054|7099518778198838533|7121066182110694661
air purifier,air-purifier,air-purifiers,Air purifiers,diffuseurhuilesessentielles,30,7101003787195682054|7099518778198838533|7126259412079086854|7121066182110694661|7121064586836479237|7134673319332236550|7159607704523246854|7306217045669039393|7305127164746288416|7126259412079086854|7121241137246948614|7191615176024640774|7191096192472796421|7281940844628757793|7101003787195682054|7099518778198838533|7126259412079086854|7121066182110694661|7121064586836479237|7134673319332236550|7159607704523246854|7181899706518310150|7181899251969035526|7181562520832871686|7181560671392353541|7181560068561800454|7181559459699887366|7181558834597612805|7306217045669039393|7305127164746288416
air purifier,air-purifier,air-purifiers,Air purifiers,diffuseurparfum,16,7099518778198838533|7305127164746288416|7311779522779630880|7281940844628757793|7099518778198838533|7181899706518310150|7181899251969035526|7181562520832871686|7181560671392353541|7181560068561800454|7181559459699887366|7181558834597612805|7272121500222770438|7271939029900299525|7305127164746288416|7311779522779630880
air purifier,air-purifier,air-purifiers,Air purifiers,odeurs🤮,4,7106119082017049861|7236483635556224282|7106119082017049861|7236483635556224282
air purifier,air-purifier,air-purifiers,Air purifiers,diffuseur,23,7126546108125383941|7126259412079086854|7134673319332236550|7159607704523246854|7207063336553336069|7305127164746288416|7311779522779630880|7126546108125383941|7126259412079086854|7121241137246948614|7134670884631088390|7281940844628757793|7126546108125383941|7126259412079086854|7134673319332236550|7159607704523246854|7198577253540809990|7197532101737008390|7272121500222770438|7271939029900299525|7268055749648010502|7305127164746288416|7311779522779630880
air purifier,air-purifier,air-purifiers,Air purifiers,humidificateur,24,7126546108125383941|7126259412079086854|7139079930314296581|7306217045669039393|7305127164746288416|7311779522779630880|7126546108125383941|7126259412079086854|7126546108125383941|7126259412079086854|7130594942119955717|7139079930314296581|7181899706518310150|7181899251969035526|7181562520832871686|7181560671392353541|7181560068561800454|7181559459699887366|7181558834597612805|7272121500222770438|7271939029900299525|7306217045669039393|7305127164746288416|7311779522779630880
air purifier,air-purifier,air-purifiers,Air purifiers,humidificateur_d_air,9,7126259412079086854|7277239568959671584|7306217045669039393|7305127164746288416|7126259412079086854|7126259412079086854|7181560671392353541|7306217045669039393|7305127164746288416
air purifier,air-purifier,air-purifiers,Air purifiers,pollutioninterieur,5,7121064586836479237|7227534196162465051|7254600255960878363|7121064586836479237|7227534196162465051
air purifier,air-purifier,air-purifiers,Air purifiers,purificateurdeau,10,7163759701383974150|7201549151543332101|7282142766396624160|7318024948650396961|7318019407039515936|7163759701383974150|7201549151543332101|7282142766396624160|7318024948650396961|7318019407039515936
air purifier,air-purifier,air-purifiers,Air purifiers,aspirateurdeau,4,7194056481921109254|7194055883666525446|7194056481921109254|7194055883666525446
air purifier,air-purifier,air-purifiers,Air purifiers,humidifier,9,7186377028348808453|7244977290243738906|7306217045669039393|7305127164746288416|7129581001273019654|7237361470122560795|7186377028348808453|7306217045669039393|7305127164746288416
air purifier,air-purifier,air-purifiers,Air purifiers,aspirateur,26,7203357337350900998|7237425552896970010|7236273585331997978|7235679219735481626|7235509868101111067|7283755833400233248|7283751731610029345|7282636765343583520|7306390443657366816|7301819923544739105|7227419159003467034|7220892850437852422|7246524974423444762|7317290832850210081|7203357337350900998|7237425552896970010|7236273585331997978|7283755833400233248|7283751731610029345|7282636765343583520|7306390443657366816|7305836816702180641|7305352284886666529|7305075674530827553|7305063100628127009|7304762107390594337
air purifier,air-purifier,air-purifiers,Air purifiers,desinfection,8,7200901352984202501|7272262413800590624|7283751731610029345|7282636765343583520|7200901352984202501|7272262413800590624|7283751731610029345|7282636765343583520
air purifier,air-purifier,air-purifiers,Air purifiers,diffusionhuilesessentielles,4,7214553364229672197|7214175747815050501|7214553364229672197|7214175747815050501
air purifier,air-purifier,air-purifiers,Air purifiers,smoke,7,7222118236731526405|7222117909529693446|7220429956516465946|7255469278198058266|7222118236731526405|7222117909529693446|7220429956516465946
air purifier,air-purifier,air-purifiers,Air purifiers,smoker,3,7220429956516465946|7231931306567912731|7220429956516465946
air purifier,air-purifier,air-purifiers,Air purifiers,antiodeurs,6,7236483635556224282|7213500694635072773|7213500256556748037|7213499722072378630|7213499398993546501|7236483635556224282
air purifier,air-purifier,air-purifiers,Air purifiers,aromatherapie,4,7242378973219409179|7256374082957053210|7238876585661598982|7256374082957053210
air purifier,air-purifier,air-purifiers,Air purifiers,fumeur,4,7260245506280983835|7214916925992865050|7214912998660508955|7260245506280983835
air purifier,air-purifier,air-purifiers,Air purifiers,duster,4,7257644092757151002|7272262413800590624|7257644092757151002|7272262413800590624
air purifier,air-purifier,air-purifiers,Air purifiers,problemerespiratoire,6,7268542634279456033|7283751731610029345|7306390443657366816|7268542634279456033|7283751731610029345|7306390443657366816
air purifier,air-purifier,air-purifiers,Air purifiers,pollutionairinterieur,4,7268542634279456033|7306390443657366816|7268542634279456033|7306390443657366816
air purifier,air-purifier,air-purifiers,Air purifiers,pollutioninterieure,11,7283751731610029345|7282636765343583520|7306495916314250529|7227419159003467034|7117539278351060226|7117537411583855873|7117535752224918785|7117533572021472514|7283751731610029345|7282636765343583520|7306495916314250529
air purifier,air-purifier,air-purifiers,Air purifiers,diffuser,23,7306217045669039393|7303175880770178337|7311779522779630880|7090931651567471878|7135528112120401158|7249424405653146906|7249303393934527770|7249042929199631643|7248936450765507867|7248142006910766362|7247777972445351195|7247586398503750939|7247508672652266778|7247433592194796827|7247174069248970011|7247119442902142234|7246652098228669723|7245953039771651355|7258190053606690075|7257794794297003291|7257439607590030619|7306217045669039393|7311779522779630880
air purifier,air-purifier,air-purifiers,Air purifiers,diffusseurparfumé,3,7306217045669039393|7303175880770178337|7306217045669039393
air purifier,air-purifier,air-purifiers,Air purifiers,désodorisant,3,7304224163051490592|7140321927209454853|7304224163051490592
air purifier,air-purifier,air-purifiers,Air purifiers,maladierespiratoire,4,7317953858687290657|7315324560797207841|7317953858687290657|7315324560797207841
air purifier,air-purifier,air-purifiers,Air purifiers,aroma,4,7135528112120401158|7214918227820924166|7214916925992865050|7214912998660508955
air purifier,air-purifier,air-purifiers,Air purifiers,diffuseursélectriques,4,7191615176024640774|7191496969292893446|7191383401541242117|7191096192472796421
air purifier,air-purifier,air-purifiers,Air purifiers,parfummaison,3,7191496969292893446|7191383401541242117|7191096192472796421
air purifier,air-purifier,air-purifiers,Air purifiers,hygienes,4,7204951256115219717|7204950337969605893|7204949990618205445|7207103883842161926
air purifier,air-purifier,air-purifiers,Air purifiers,homefragrance,4,7257911911625297178|7292789361865837857|7291327828342230305|7134081299756764421
air purifier,air-purifier,air-purifiers,Air purifiers,parfumdinterieur,3,7257911911625297178|7292789361865837857|7291327828342230305
air purifier,air-purifier,air-purifiers,Air purifiers,odeurs,4,7281005091434269984|7280646799180713249|7103592274361142534|7100951895728000261
air purifier,air-purifier,clean-air,Clean air,airer,6,7054866878258285830|7054607327768448262|7065408014324419845|7054866878258285830|7054607327768448262|7065408014324419845
air purifier,air-purifier,clean-air,Clean air,air,62,7054607327768448262|7070483253190249734|7102327071526980869|7102185476563406085|7126577243375127814|7126259412079086854|7147034669719080197|7159607704523246854|7159555631224081670|7159543618993245445|7173038557102214405|7194056481921109254|7194055883666525446|7193749199400307974|7186377028348808453|7185248721716759814|7213643302363532550|7212194273352043781|7220560841991556378|7220429956516465946|7318421529404902688|7055324062469344518|7054192442177867013|7099393059472887045|7126577243375127814|7126259412079086854|7173038557102214405|7183801904097414406|7216782577330425094|7216381034307472646|7209484448331500805|7237361470122560795|7295739635085479200|7290485405495987488|7290482609455484193|7288683521445760289|7288341140040961312|7288340437117553953|7306588600697736481|7054607327768448262|7070483253190249734|7102327071526980869|7102185476563406085|7126577243375127814|7126259412079086854|7147034669719080197|7159607704523246854|7159555631224081670|7159543618993245445|7173038557102214405|7194056481921109254|7194055883666525446|7193749199400307974|7186377028348808453|7185248721716759814|7195974265538104581|7213643302363532550|7212194273352043781|7223824699917143301|7220560841991556378|7220429956516465946|7318421529404902688
air purifier,air-purifier,clean-air,Clean air,airsain,18,7054607327768448262|7064573375598857478|7064570478706298117|7111437758710713605|7227534196162465051|7227015440369716507|7318421529404902688|7227419159003467034|7054607327768448262|7064573375598857478|7064570478706298117|7103668163685993734|7103592274361142534|7100951895728000261|7111437758710713605|7227534196162465051|7227015440369716507|7318421529404902688
