query,cluster,text,videosNumber,ids
detox,3,reuma,5,7302405551202307000|7301023435788979000|7299180242260807000|7237108630548385000|7302405551202307000
detox,3,autofagie,5,7302405551202307000|7301023435788979000|7299180242260807000|7296192644168895000|7302405551202307000
detox,3,autoimmuunziekten,5,7302405551202307000|7301023435788979000|7299180242260807000|7135933235900632000|7302405551202307000
detox,3,intermitterendvasten,5,7302405551202307000|7301023435788979000|7299180242260807000|7296192644168895000|7302405551202307000
detox,3,weerstand,4,7127242918292639000|7301040957695200000|7127242918292639000|7301040957695200000
detox,3,inflammation,4,7139513847341125000|7091036522312519000|7102863350819818000|7139513847341125000
detox,3,antioxidants,4,7139513847341125000|7102319314677616000|7261858705338109000|7139513847341125000
detox,3,orthomoleculairtherapeut,4,7167118055296880000|7167074488562142000|7167118055296880000|7167074488562142000
detox,3,lymfedrainage,4,7161063596045258000|7311289971124604000|7161063596045258000|7311289971124604000
detox,3,medicatie,4,7179571155286674000|7198135099504856000|7179571155286674000|7198135099504856000
detox,3,addiction,4,7194193435597835000|7113109982991683000|7194193435597835000|7194193435597835000
detox,3,vermoeidheid,4,7192590406138252000|7154281698589478000|7174026384136736000|7192590406138252000
detox,3,ontgifter,4,7190071420444102000|7120521680111324000|7190071420444102000|7281172170963815000
detox,3,immuunsysteem,4,7216246411850026000|7178867992640507000|7216246411850026000|7309787896909811000
detox,3,intermittedfasting,4,7210090669803589000|7209635358244343000|7210090669803589000|7209635358244343000
detox,3,intermittentfasting,4,7243803483927776000|7091264841825979000|7243803483927776000|7283152761808555000
detox,3,stofwisselingskuur,4,7241680992962924000|7234176486603836000|7269663248943779000|7281172170963815000
detox,3,treatment,4,7265320699454131000|7160732411561594000|7216425400614915000|7265320699454131000
detox,3,terapigaram,4,7160112988194688000|7159883419659308000|7171586197565787000|7171025907346361000
detox,3,aloinevrij,4,7137704660776816000|7215602473547877000|7234176486603836000|7234096452186672000
detox,3,spijsverteringsstelsel,3,7127242918292639000|7250205658136514000|7127242918292639000
detox,3,ontstekingen,3,7139513847341125000|7139513847341125000|7249998050632928000
detox,3,lichttherapie,3,7157460065392463000|7299488658636148000|7157460065392463000
detox,3,antiaging,3,7171811688113540000|7171811688113540000|7171811688113540000
detox,3,overspannen,3,7167118055296880000|7135933235900632000|7167118055296880000
detox,3,oedeem,3,7192590406138252000|7081250441635614000|7192590406138252000
detox,3,onstekingsremmend,3,7185602067304713000|7271588369468100000|7271588369468100000
detox,3,astma,3,7213398286743457000|7178867992640507000|7213398286743457000
detox,3,artrose,3,7213398286743457000|7241680992962924000|7213398286743457000
detox,3,ontzuurt,3,7213398286743457000|7241680992962924000|7213398286743457000
detox,3,antiage,3,7221472585975270000|7256693500899528000|7221472585975270000
detox,3,omega6,3,7250231729523379000|7250231729523379000|7250231729523379000
detox,3,ontgifting,3,7259016582989467000|7259016582989467000|7271183040674565000
detox,3,darmproblemen,3,7280578702763773000|7148844880968666000|7280578702763773000
detox,3,immuunboost,3,7069336953006738000|7068305258606349000|7067467708924726000
detox,3,liposuction,3,7067745101199592000|7067620557814009000|7306396420532112000
detox,3,ريجيم_بلا_حرمان,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,3,alcoholvrij,3,7149105608682163000|7159872999296863000|7159839797085769000
detox,3,stressrelief,3,7182926448792047000|7273221945036951000|7091154639395098000
detox,3,therapy,3,7091154639395098000|7090808960076369000|7081969133033655000
detox,3,pijntherapie,3,7091154639395098000|7090808960076369000|7081969133033655000
detox,3,geneeskrachtig,3,7127195622234443000|7215602473547877000|7234176486603836000
detox,3,darmenstofwisselingskuur,3,7154281698589478000|7261985810226941000|7278280797419818000
detox,4,cupping,19,7049381383046811000|7123920466238066000|7143362786263928000|7295766490400198000|7303596161053543000|7081260691012750000|7080791210004106000|7103119192529980000|7182876346325011000|7227223293047229000|7261935365546675000|7091154639395098000|7090808960076369000|7081969133033655000|7123920466238066000|7143362786263928000|7295766490400198000|7303596161053543000|7312216273511878000
detox,4,capcut,18,7226237217411239000|7257123013873733000|7159883419659308000|7171399530682928000|7183311523417198000|7182296640492031000|7205312404941671000|7204790083738750000|7204755374430375000|7216434053787045000|7227782712512368000|7227417446729240000|7273413951000497000|7318866316335615000|7318334079936613000|7226237217411239000|7257123013873733000|7304959659507551000
detox,4,transformationalcupping,11,7295766490400198000|7080791210004106000|7103119192529980000|7160732411561594000|7182876346325011000|7227223293047229000|7296007152005631000|7295782078816308000|7295676780516576000|7295460849869671000|7295766490400198000
detox,4,cellulite,10,7123920466238066000|7143362786263928000|7295766490400198000|7148334940516584000|7227223293047229000|7284296077451202000|7123920466238066000|7143362786263928000|7295766490400198000|7306396420532112000
detox,4,ketotas,10,7250446921175731000|7250231729523379000|7249071637813923000|7248630170792283000|7250446921175731000|7250231729523379000|7250446921175731000|7250231729523379000|7249071637813923000|7248630170792283000
detox,4,chlorofyl,8,7192344833221037000|7191181306196282000|7190789232619687000|7190296637464464000|7192344833221037000|7191181306196282000|7190789232619687000|7190296637464464000
detox,4,citroen,7,7064537427649547000|7125390014782950000|7249052078994165000|7273397540240756000|7064537427649547000|7125390014782950000|7249052078994165000
detox,4,kruiden,7,7123920466238066000|7280069968769601000|7279061360443444000|7123920466238066000|7249998050632928000|7280069968769601000|7279061360443444000
detox,4,cuppingmassage,7,7143362786263928000|7295766490400198000|7311289971124604000|7249893476026863000|7143362786263928000|7295766490400198000|7311289971124604000
detox,4,cuppingtherapy,6,7069818707761057000|7284163615295294000|7296234946048314000|7091154639395098000|7090808960076369000|7081969133033655000
detox,4,cryotherapy,6,7114750390024834000|7124726543644970000|7136207140099804000|7148773749603552000|7182823900353482000|7216764300986273000
detox,4,coachen,5,7167118055296880000|7167074488562142000|7135933235900632000|7167118055296880000|7167074488562142000
detox,4,blauwkouskeratine,5,7218886354116021000|7258916609929022000|7125084055850274000|7218886354116021000|7258916609929022000
detox,4,kruidengeneeskunde,5,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000|7312406629318790000
detox,4,ketonen,5,7302405551202307000|7301023435788979000|7299180242260807000|7296192644168895000|7302405551202307000
detox,4,c9,5,7171590146834435000|7227762053430234000|7306923323525516000|7226697491591237000|7225529478485691000
detox,4,cellulitereduction,4,7143362786263928000|7295766490400198000|7143362786263928000|7295766490400198000
detox,4,cellulitetreatment,4,7143362786263928000|7284296077451202000|7143362786263928000|7246020584377748000
detox,4,contour,4,7162900503293119000|7161063596045258000|7162900503293119000|7161063596045258000
detox,4,kesfet,4,7192590406138252000|7081250441635614000|7114976189005024000|7192590406138252000
detox,4,collageen,4,7226237217411239000|7092021006167969000|7148773749603552000|7226237217411239000
detox,4,curlyhair,4,7249052078994165000|7227830093656231000|7227824535544909000|7249052078994165000
detox,4,chlorophyll,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,4,kalmerend,4,7280027645662825000|7279052787005115000|7280027645662825000|7279052787005115000
detox,4,crystal,3,7057430050966195000|7210731110513331000|7210731110513331000
detox,4,collagen,3,7139513847341125000|7092021006167969000|7139513847341125000
detox,4,cellulitis,3,7192590406138252000|7186622171337231000|7192590406138252000
detox,4,contouren,3,7221472585975270000|7256693500899528000|7221472585975270000
detox,5,genezen,10,7179571155286674000|7198135099504856000|7259908742530043000|7302405551202307000|7301023435788979000|7299180242260807000|7179571155286674000|7198135099504856000|7259908742530043000|7302405551202307000
detox,5,greatness,8,7191502573130550000|7260127860868861000|7264584924718534000|7264251740080377000|7308343709395930000|7191502573130550000|7260127860868861000|7308343709395930000
detox,5,greenjuice,7,7057925225245167000|7114976189005024000|7125389469171191000|7135958422956166000|7159889042803363000|7250074471153847000|7261555480646995000
detox,5,ginger,6,7159889042803363000|7159872999296863000|7159839797085769000|7261562115314486000|7273397540240756000|7309787896909811000
detox,5,groenten,5,7155922938191990000|7268277641050902000|7227456992158240000|7155922938191990000|7268277641050902000
detox,5,glow,5,7221472585975270000|7256693500899528000|7306918249722039000|7306908962836827000|7221472585975270000
detox,5,greens,5,7280069968769601000|7279061360443444000|7250074471153847000|7280069968769601000|7279061360443444000
detox,5,gemberthee,4,7064537427649547000|7310238911849123000|7064537427649547000|7310238911849123000
detox,5,GoSpring,4,7064537427649547000|7079304358365580000|7136207140099804000|7064537427649547000
detox,5,glowingskin,4,7171811688113540000|7171811688113540000|7306918249722039000|7171811688113540000
detox,5,groente,4,7190296637464464000|7081180565369605000|7239014506427420000|7190296637464464000
detox,5,geefziektegeenkans,4,7302405551202307000|7301023435788979000|7299180242260807000|7302405551202307000
detox,5,gember,4,7310238911849123000|7273397540240756000|7310238911849123000|7309787896909811000
detox,5,gingershots,4,7102466202315853000|7159889042803363000|7159872999296863000|7159839797085769000
detox,5,groentesap,3,7127993533532851000|7171045912633003000|7127993533532851000
detox,5,glutathione,3,7139513847341125000|7298720755146051000|7139513847341125000
detox,5,greendrink,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,5,getfit,3,7104037263390084000|7125855657412087000|7273436960167857000
detox,5,green,3,7205359594015575000|7261555480646995000|7273397540240756000
detox,5,genezing,3,7091154639395098000|7090808960076369000|7081969133033655000
detox,6,beauty,36,7156663523517402000|7226237217411239000|7230894057076067000|7280027645662825000|7279785064806829000|7303494272316198000|7299488658636148000|7081250441635614000|7092021006167969000|7091036522312519000|7103119192529980000|7102863350819818000|7135491916644306000|7182823900353482000|7182296640492031000|7204893737133018000|7216777377123241000|7216764300986273000|7216677094103830000|7216590355918114000|7227930667600924000|7227171400048545000|7227042397803384000|7273398220724768000|7296007152005631000|7295782078816308000|7295676780516576000|7295460849869671000|7306908962836827000|7318722545061072000|7156663523517402000|7226237217411239000|7230894057076067000|7280027645662825000|7279785064806829000|7303494272316198000
detox,6,skincare,32,7143362786263928000|7139513847341125000|7156663523517402000|7303494272316198000|7067111825573285000|7081250441635614000|7092021006167969000|7091036522312519000|7102863350819818000|7102858899891523000|7114967230600744000|7135491916644306000|7171468776993541000|7182296640492031000|7216777377123241000|7216677094103830000|7216590355918114000|7239455653566090000|7238940132701736000|7273413951000497000|7273207305108213000|7284296077451202000|7295839116585864000|7295474896338046000|7306955240023150000|7306918249722039000|7306908962836827000|7143362786263928000|7139513847341125000|7156663523517402000|7260067250659511000|7303494272316198000
detox,6,selfcare,23,7123920466238066000|7139513847341125000|7266001903677443000|7280854216179076000|7316498496696126000|7059425290639969000|7092021006167969000|7182310243253161000|7182296640492031000|7216777377123241000|7216677094103830000|7216590355918114000|7239013727880695000|7250189731189902000|7250076439150595000|7273203128839785000|7284296077451202000|7123920466238066000|7139513847341125000|7239333902685359000|7266001903677443000|7280854216179076000|7316498496696126000
detox,6,huidverzorging,14,7143362786263928000|7156663523517402000|7191181306196282000|7190789232619687000|7190296637464464000|7246855541245464000|7279052787005115000|7143362786263928000|7156663523517402000|7191181306196282000|7190789232619687000|7190296637464464000|7246855541245464000|7279052787005115000
detox,6,huidverbetering,12,7144042218221751000|7143362786263928000|7162900503293119000|7161063596045258000|7280027645662825000|7279785064806829000|7144042218221751000|7143362786263928000|7162900503293119000|7161063596045258000|7280027645662825000|7279785064806829000
detox,6,skin,11,7143362786263928000|7156663523517402000|7067111825573285000|7081250441635614000|7171468776993541000|7238940132701736000|7261858705338109000|7261562115314486000|7261555480646995000|7143362786263928000|7156663523517402000
detox,6,beautysalon,10,7157460065392463000|7192590406138252000|7223332558463864000|7279785064806829000|7291183120945024000|7157460065392463000|7192590406138252000|7223332558463864000|7279785064806829000|7291183120945024000
detox,6,hairgrowth,8,7148770561064193000|7171091344511733000|7204804187010452000|7238569998531218000|7250121376118427000|7273207305108213000|7295839116585864000|7295474896338046000
detox,6,haircare,7,7156663523517402000|7137688942702251000|7239296364406967000|7238569998531218000|7273413951000497000|7273203128839785000|7156663523517402000
detox,6,schoonheidssalon,7,7230894057076067000|7280027645662825000|7291183120945024000|7148844880968666000|7230894057076067000|7280027645662825000|7291183120945024000
detox,6,hair,7,7148770561064193000|7160077610762915000|7204804187010452000|7273221945036951000|7273207305108213000|7295839116585864000|7295474896338046000
detox,6,skincaretips,6,7143362786263928000|7139513847341125000|7182296640492031000|7143362786263928000|7139513847341125000|7260067250659511000
detox,6,naturalskincare,6,7156663523517402000|7315173763560099000|7091036522312519000|7102863350819818000|7156663523517402000|7315173763560099000
detox,6,naturalbeauty,6,7221472585975270000|7256693500899528000|7091036522312519000|7102863350819818000|7102858899891523000|7221472585975270000
detox,6,hairtutorial,6,7218886354116021000|7258916609929022000|7204804187010452000|7306911739705036000|7218886354116021000|7258916609929022000
detox,6,haarverzorging,6,7265320699454131000|7307336912224734000|7307336912224734000|7306911739705036000|7265320699454131000|7307336912224734000
detox,6,hairgoals,5,7218886354116021000|7258916609929022000|7113021406035594000|7218886354116021000|7258916609929022000
detox,6,eczema,5,7218886354116021000|7258916609929022000|7194830182535007000|7218886354116021000|7258916609929022000
detox,6,scalpcare,5,7301354096525692000|7182926448792047000|7273221945036951000|7306987117509479000|7301354096525692000
detox,6,scalptreatment,5,7182926448792047000|7250121376118427000|7273221945036951000|7307280828298563000|7306987117509479000
detox,6,acne,4,7144042218221751000|7216246411850026000|7144042218221751000|7216246411850026000
detox,6,skincareroutine,4,7139513847341125000|7182296640492031000|7139513847341125000|7260067250659511000
detox,6,bodycare,4,7139513847341125000|7156663523517402000|7139513847341125000|7156663523517402000
detox,6,skincareproducts,4,7139513847341125000|7182296640492031000|7139513847341125000|7260067250659511000
detox,6,gezichtsverzorging,4,7157460065392463000|7291183120945024000|7157460065392463000|7291183120945024000
detox,6,beautysalonsamina,4,7280027645662825000|7279785064806829000|7280027645662825000|7279785064806829000
detox,6,gezichtsbehandeling,4,7279785064806829000|7291183120945024000|7279785064806829000|7291183120945024000
detox,6,makeup,4,7291183120945024000|7113021406035594000|7182296640492031000|7291183120945024000
detox,6,dermacosmetica,4,7303914767113063000|7303494272316198000|7303914767113063000|7303494272316198000
detox,6,antiacne,3,7144042218221751000|7067111825573285000|7144042218221751000
detox,6,selfcareroutine,3,7204912918700248000|7182296640492031000|7204912918700248000
detox,6,antiagingbehandeling,3,7221472585975270000|7256693500899528000|7221472585975270000
detox,6,naturalhair,3,7265320699454131000|7273413951000497000|7265320699454131000
detox,6,hairdresser,3,7265320699454131000|7068275514439388000|7265320699454131000
detox,6,cleanbeauty,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,6,hormonalacne,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,6,clearskintips,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,6,beautybusiness,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,6,acnejourney,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,6,clearskintransformation,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,6,hairstyle,3,7291183120945024000|7148770561064193000|7291183120945024000
detox,6,face,3,7303494272316198000|7092021006167969000|7303494272316198000
detox,6,lichaamsverzorging,3,7301747943525191000|7246020584377748000|7301747943525191000
detox,6,facial,3,7114750390024834000|7229013656028057000|7306396420532112000
detox,6,scalpmassage,3,7273207305108213000|7295839116585864000|7295474896338046000
detox,6,schoonheidsbehandeling,3,7091154639395098000|7090808960076369000|7081969133033655000
detox,7,sapkuur,14,7054537702909267000|7066863499099573000|7199717633799818000|7066863499099573000|7115053088431459000|7114976189005024000|7182310243253161000|7182185858848558000|7194396652529044000|7204890443107110000|7239014506427420000|7283951359613832000|7066863499099573000|7199717633799818000
detox,7,smoothie,10,7057925225245167000|7092325279594581000|7138027940834512000|7160777955755560000|7160425500320566000|7205201846871477000|7204893737133018000|7204551600315043000|7261858705338109000|7082636799054564000
detox,7,spa,8,7141312742836817000|7186622171337231000|7279785064806829000|7273207305108213000|7295839116585864000|7295474896338046000|7141312742836817000|7279785064806829000
detox,7,scrub,8,7234500434574986000|7303914767113063000|7303494272316198000|7301354096525692000|7234500434574986000|7303914767113063000|7303494272316198000|7301354096525692000
detox,7,smoothiediet,8,7058591732228722000|7137672062042115000|7137346650728631000|7149197805024857000|7148526316273372000|7160777955755560000|7160425500320566000|7249813589224214000
detox,7,smallbusiness,7,7057430050966195000|7210731110513331000|7182296640492031000|7205108442137251000|7204755374430375000|7318866316335615000|7210731110513331000
detox,7,sardinevasten,7,7250446921175731000|7249071637813923000|7248630170792283000|7250446921175731000|7250446921175731000|7249071637813923000|7248630170792283000
detox,7,shilajit,7,7259016582989467000|7091692218058132000|7091036522312519000|7102863350819818000|7102858899891523000|7227090588104019000|7259016582989467000
detox,7,sap,6,7054537702909267000|7258939731495505000|7081180565369605000|7159889042803363000|7159872999296863000|7258939731495505000
detox,7,sapvasten,6,7066863499099573000|7127993533532851000|7066863499099573000|7081250441635614000|7066863499099573000|7127993533532851000
detox,7,seamoss,6,7185602067304713000|7258633405452062000|7257630497432538000|7263604078628965000|7258633405452062000|7257630497432538000
detox,7,sapjeskuur,5,7065231532604116000|7177331270899338000|7182185858848558000|7065231532604116000|7177331270899338000
detox,7,sauna,4,7050816856688496000|7186622171337231000|7214913724371537000|7214910565351738000
detox,7,slowjuice,4,7049326424099950000|7113899360655527000|7135958422956166000|7239014506427420000
detox,7,samycreaties,4,7162183876058648000|7162148567577054000|7162183876058648000|7162148567577054000
detox,7,smoothierecipe,4,7240892077595266000|7058591732228722000|7138027940834512000|7205201846871477000
detox,7,salonnepro,4,7280027645662825000|7279785064806829000|7280027645662825000|7279785064806829000
detox,7,saunagaram,4,7160112988194688000|7159883419659308000|7171586197565787000|7171025907346361000
detox,7,scalp,4,7238569998531218000|7295839116585864000|7295474896338046000|7307280828298563000
detox,7,sapje,3,7066863499099573000|7066863499099573000|7066863499099573000
detox,7,shampoo,3,7190071420444102000|7204804187010452000|7190071420444102000
detox,7,sardinia,3,7250231729523379000|7250231729523379000|7250231729523379000
detox,7,sardine,3,7250231729523379000|7250231729523379000|7250231729523379000
detox,7,sunnah,3,7294555153548496000|7261935365546675000|7294555153548496000
detox,7,shilajitbenefits,3,7091036522312519000|7102863350819818000|7102858899891523000
detox,7,smoothiedietchallenge,3,7160777955755560000|7160425500320566000|7249813589224214000
detox,7,nanosalt,3,7160045635696135000|7159883419659308000|7171025907346361000
detox,7,zussensap,3,7183325727763385000|7194396652529044000|7204890443107110000
detox,8,korting,3,7210731110513331000|7239014506427420000|7210731110513331000
detox,9,hormonen,13,7190719786337242000|7214200334757973000|7293817174374780000|7293126445407145000|7298269538146110000|7101760759683632000|7194812069835754000|7190719786337242000|7214200334757973000|7267495693923700000|7283152761808555000|7293817174374780000|7293126445407145000
detox,9,huid,12,7143362786263928000|7161063596045258000|7190719786337242000|7249701210633047000|7301354096525692000|7081250441635614000|7194830182535007000|7143362786263928000|7161063596045258000|7190719786337242000|7249701210633047000|7301354096525692000
detox,9,hormoonbalans,10,7216246411850026000|7214200334757973000|7225134458867879000|7266001903677443000|7298269538146110000|7194812069835754000|7216246411850026000|7214200334757973000|7225134458867879000|7266001903677443000
detox,9,headspa,10,7316456244343016000|7182926448792047000|7250121376118427000|7273221945036951000|7273207305108213000|7295839116585864000|7295474896338046000|7307342548152978000|7307280828298563000|7316456244343016000
detox,9,japaneseheadspa,8,7182926448792047000|7250121376118427000|7273221945036951000|7273207305108213000|7295839116585864000|7295474896338046000|7307342548152978000|7307280828298563000
detox,9,holistisch,7,7179571155286674000|7302405551202307000|7301023435788979000|7299180242260807000|7204893737133018000|7179571155286674000|7302405551202307000
detox,9,hoofdhuid,6,7234500434574986000|7265320699454131000|7301354096525692000|7234500434574986000|7265320699454131000|7301354096525692000
detox,9,helen,5,7179571155286674000|7198135099504856000|7261594363455606000|7179571155286674000|7198135099504856000
detox,9,herbs,5,7280069968769601000|7279061360443444000|7194456687607107000|7280069968769601000|7279061360443444000
detox,9,hijama,4,7049381383046811000|7294555153548496000|7261935365546675000|7294555153548496000
detox,9,herbalpeeling,4,7144042218221751000|7153716032908070000|7144042218221751000|7153716032908070000
detox,9,hoogsensitief,4,7167118055296880000|7167074488562142000|7167118055296880000|7167074488562142000
detox,9,histamine,4,7221519739594542000|7231155724972330000|7221519739594542000|7231155724972330000
detox,9,hairreels,4,7218886354116021000|7258916609929022000|7218886354116021000|7258916609929022000
detox,9,herbivore,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,9,herbsaremedicine,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,9,herbpower,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,9,nullifyingherbs,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,9,huidanalyse,4,7280027645662825000|7279785064806829000|7280027645662825000|7279785064806829000
detox,9,hormoontherapeut,4,7293817174374780000|7293126445407145000|7293817174374780000|7293126445407145000
detox,9,biohack,4,7302405551202307000|7301023435788979000|7299180242260807000|7302405551202307000
detox,9,humicacid,4,7091692218058132000|7091036522312519000|7102863350819818000|7102858899891523000
detox,9,homemade,4,7182296640492031000|7261858705338109000|7261562115314486000|7261555480646995000
detox,9,herbalanceren,4,7220863625911700000|7233826727519112000|7232230004300598000|7283152761808555000
detox,9,hijamatherapy,3,7049381383046811000|7294555153548496000|7294555153548496000
detox,9,hyaluronicacid,3,7139513847341125000|7306918249722039000|7139513847341125000
detox,9,huidtherapie,3,7153716032908070000|7081250441635614000|7153716032908070000
detox,9,spierherstel,3,7186622171337231000|7226237217411239000|7226237217411239000
detox,9,huidversteviging,3,7221472585975270000|7256693500899528000|7221472585975270000
detox,9,holistic,3,7258939731495505000|7194456687607107000|7258939731495505000
detox,9,hennabrows,3,7291183120945024000|7113021406035594000|7291183120945024000
detox,9,haarlem,3,7159889042803363000|7159872999296863000|7159839797085769000
glyphosate,0,glyfosaat,5,7293569530192776000|7311322412459527000|7227066695242812000|7293569530192776000|7311322412459527000
glyphosate,11,skal,4,7293569530192776000|7311322412459527000|7293569530192776000|7311322412459527000
green washing,0,travelaware,3,7307208652069277000|7306559295032708000|7311694062363479000
green washing,10,fyp,17,7073056615087345000|7090998487055175000|7090528723828493000|7088748146431446000|7083438053477322000|7136123309623692000|7132841116763835000|7130275044856483000|7166628771657682000|7172179849681948000|7204074001755377000|7247064075266575000|7254651337470774000|7269732072393068000|7307208652069277000|7306559295032708000|7311694062363479000
green washing,10,fridaysforfuture,6,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7090518208356060000
green washing,10,foryou,5,7090528723828493000|7192301641217986000|7192299944135511000|7247064075266575000|7269732072393068000
green washing,10,fy,5,7247064075266575000|7307208652069277000|7306559295032708000|7303886106238520000|7311694062363479000
green washing,11,savetheplanet,9,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7081663348667928000|7109527286772239000|7126142833840426000|7247064075266575000
green washing,11,environment,8,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7081663348667928000|7192299944135511000|7228192108799184000
green washing,11,emissions,7,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7110233052122451000|7109527286772239000
green washing,11,shell,7,7090893577722678000|7191389405398044000|7237059723260923000|7275816077681069000|7299788331263593000|7296942683224919000|7311694062363479000
green washing,11,fossilfuels,3,7080611287364865000|7081663348667928000|7126142833840426000
green washing,11,extinctionrebellion,3,7191389405398044000|7237059723260923000|7247064075266575000
green washing,15,consciousconsumer,5,7061610265854447000|7075621915217415000|7090892347910671000|7090891858624122000|7109527286772239000
green washing,17,sustainablefashion,13,7073056615087345000|7089386129287384000|7108631884170644000|7115418242897743000|7136123309623692000|7132841116763835000|7140230603605102000|7166628771657682000|7238948428103880000|7254651337470774000|7251892081747332000|7288647409297526000|7299761217571163000
green washing,17,sustainability,8,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7140230603605102000|7251892081747332000|7304607450982911000
green washing,17,ecofriendly,6,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7081663348667928000
green washing,17,sustainable,5,7247064075266575000|7307208652069277000|7306559295032708000|7299761217571163000|7311694062363479000
green washing,17,duurzaamheid,3,7110669191983762000|7269732072393068000|7305408701085519000
green washing,17,duurzaam,3,7269732072393068000|7303969534875160000|7311773334566473000
green washing,18,ethicalbanking,4,7061610265854447000|7077650627395866000|7075621915217415000|7110233052122451000
green washing,18,bankingtok,4,7061610265854447000|7080611287364865000|7096896805119512000|7110233052122451000
green washing,19,greenwashing,88,7065265182028713000|7061610265854447000|7080611287364865000|7077650627395866000|7075621915217415000|7075081030616616000|7073056615087345000|7091766061099519000|7090998487055175000|7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7090528723828493000|7090522324109233000|7090521456022490000|7090520336978038000|7090519855379615000|7090518208356060000|7090139576374758000|7089386129287384000|7088748146431446000|7086148596680248000|7083438053477322000|7081663348667928000|7096896805119512000|7110669191983762000|7110233052122451000|7109527286772239000|7108631884170644000|7126522590243343000|7126142833840426000|7123478906153356000|7115418242897743000|7136123309623692000|7132841116763835000|7132500670405463000|7130330315205168000|7130275044856483000|7141040248213065000|7140512303144914000|7140230603605102000|7168434087227690000|7166628771657682000|7164341834846686000|7176220640632983000|7172179849681948000|7192988601347608000|7192301641217986000|7192299944135511000|7191389405398044000|7189215987181293000|7205169012706266000|7204074001755377000|7214009565392768000|7225705603493088000|7223846712505339000|7223845424019426000|7238948428103880000|7238914600358497000|7237059723260923000|7228192108799184000|7248372207691320000|7247064075266575000|7245737300162825000|7245289353918811000|7240922998780202000|7240105282804714000|7251892081747332000|7269732072393068000|7277248439455469000|7276410306513964000|7275816077681069000|7288647409297526000|7307208652069277000|7306559295032708000|7306514123632823000|7305408701085519000|7304607450982911000|7303969534875160000|7303886106238520000|7299788331263593000|7299761217571163000|7298732033965100000|7296942683224919000|7311773334566473000|7311694062363479000
green washing,19,gretathunberg,6,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7090528723828493000
green washing,19,greennewdeal,5,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000
green washing,19,greencompany,3,7075621915217415000|7075081030616616000|7081663348667928000
green washing,19,greenwashingsucks,3,7123478906153356000|7176220640632983000|7189215987181293000
green washing,19,green,3,7115426134224899000|7153301062470897000|7237059723260923000
green washing,2,fastfashionsucks,4,7088748146431446000|7083438053477322000|7136123309623692000|7132841116763835000
green washing,2,fastfashion,4,7086148596680248000|7140230603605102000|7164341834846686000|7251892081747332000
green washing,4,neobank,3,7077650627395866000|7075621915217415000|7075081030616616000
green washing,6,climatechange,10,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7090528723828493000|7140230603605102000|7247064075266575000|7251892081747332000|7275816077681069000
green washing,6,climateaction,7,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7238914600358497000|7247064075266575000
green washing,6,globalwarming,6,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7247064075266575000
green washing,6,climate,6,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7275816077681069000
green washing,6,climatecrisis,6,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000|7247064075266575000
green washing,6,climatechangeisreal,5,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000
green washing,6,carbonneutral,5,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000
green washing,6,climatestrike,5,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000
green washing,6,climatejustice,5,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000
green washing,6,climatejusticenow,5,7090894166267268000|7090893577722678000|7090893041908600000|7090892347910671000|7090891858624122000
