name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
0qbXoeFsZBE,Local researchers find key substances involved in spread of cancer 암 전이 과정 첫 규,yes,49,no,1409718341,2014-09-03 04:09:41,Arirang News,UCzznO4xSV8BKnUBPyswtCUw,Nonprofits & Activism,,en,40,0,,,0,0,https://i.ytimg.com/vi/0qbXoeFsZBE/mqdefault.jpg,EN
Fjgafq4zEJ0,Cancer-causing chemicals emitted from Fort Myers plant,yes,50,no,1687486550,2023-06-23 02:06:50,WINK News,UCUEoLFcC6MTZlkXZZhiBEsA,News & Politics,,,69,0,,,0,1,https://i.ytimg.com/vi/Fjgafq4zEJ0/mqdefault.jpg,EN
E7WDjXOoD9U,La cancérogenèse,yes,1,yes,1618027427,2021-04-10 04:04:47,Le cours de bio,UCCI39_SWEp09KfhHU8VxEZQ,Education,,,26452,862,,,0,31,https://i.ytimg.com/vi/E7WDjXOoD9U/mqdefault.jpg,FR
Jzzd5s1XyRM,Viandes et cancer - 2 minutes pour comprendre,yes,2,yes,1636444806,2021-11-09 08:11:06,Médecine TV,UCEmtmaRvD3lRdT_hhzS0BcQ,Education,fr,fr,1804,37,,,0,6,https://i.ytimg.com/vi/Jzzd5s1XyRM/mqdefault.jpg,FR
XpYbJTsDW18,Causes du cancer,yes,3,yes,1480416417,2016-11-29 10:11:57,École des Sciences du Cancer,UCUmON0gnMP9YS1yd7pr5JaQ,Science & Technology,,,103710,1109,,,0,119,https://i.ytimg.com/vi/XpYbJTsDW18/mqdefault.jpg,FR
AJR8ymw01PA,Le top 7 des aliments anti cancer,yes,4,no,1431765396,2015-05-16 08:05:36,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,,,64152,754,,,0,27,https://i.ytimg.com/vi/AJR8ymw01PA/mqdefault.jpg,FR
5H2BNX96d3Y,La consommation de viande rouge  probablement cancérogène  pour l OMS - Le Magazine de la santé,yes,5,yes,1445957068,2015-10-27 14:10:28,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,12029,121,,,0,16,https://i.ytimg.com/vi/5H2BNX96d3Y/mqdefault.jpg,FR
gxtqGhhomQE,Le Cancer,yes,6,no,1499353206,2017-07-06 15:07:06,ScienceEtonnante,UCaNlbnghtwlsGF-KzAFThqA,Science & Technology,fr,fr,559867,32250,,,0,2307,https://i.ytimg.com/vi/gxtqGhhomQE/mqdefault.jpg,FR
Qsn3efv9r2M,Développement du cancer : mécanisme de la tumeur,yes,7,yes,1585295849,2020-03-27 07:03:29,La Science En Schémas,UCr9o1GNai3iUz69RXEQ-hcQ,Science & Technology,,,114959,2003,,,0,100,https://i.ytimg.com/vi/Qsn3efv9r2M/mqdefault.jpg,FR
0M8J6hCHo8w,Bien s alimenter pendant un cancer,yes,8,no,1669716000,2022-11-29 10:11:00,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Entertainment,,fr,3342,,,,0,1,https://i.ytimg.com/vi/0M8J6hCHo8w/mqdefault.jpg,FR
