name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
mh5izmSaT-Y,Qu ils ne disent pas que c est pas l amiante qui les a fait mourir.,yes,21,no,1509125515,2017-10-27 17:10:55,France 3 Bourgogne-Franche-Comté,UCMPIMCKpq5TRd92Jwj2D7_Q,News & Politics,,fr,2524,12,,,0,0,https://i.ytimg.com/vi/mh5izmSaT-Y/mqdefault.jpg,FR
o0_aoLXjsO4,Santé : une école sur trois contaminée par l amiante,yes,22,yes,1686668437,2023-06-13 15:06:37,France 3 Grand Est,UC6kvMQP9gzv6qwwzMLuwZTg,News & Politics,fr,fr,667,24,,,0,2,https://i.ytimg.com/vi/o0_aoLXjsO4/mqdefault.jpg,FR
fRV3QUoGVRI,Watura - Qu est ce que l amiante ?,yes,23,no,1669798829,2022-11-30 09:11:29,Watura - Formation digitale aux métiers de l eau,UCqiTpt-VpMcJTXQbCI7Wi9Q,Education,fr,fr,916,20,,,0,0,https://i.ytimg.com/vi/fRV3QUoGVRI/mqdefault.jpg,FR
DZIeYfs4LCo,Quand les bactéries neutralisent l amiante,yes,24,no,1522920791,2018-04-05 09:04:11,Université de Strasbourg,UCdrq17AhGO_yWZNRPB-X5sA,Education,,,3217,55,,,0,4,https://i.ytimg.com/vi/DZIeYfs4LCo/mqdefault.jpg,FR
ChYCSJlQojk,Amiante EPI Habillage,yes,25,yes,1378976434,2013-09-12 09:09:34,Afpa,UCWpLzpWLnseUSMycIMyxDgQ,Education,,,52877,172,,,0,3,https://i.ytimg.com/vi/ChYCSJlQojk/mqdefault.jpg,FR
zYKSQZkAKqM,Amiante : passé omniprésent à Thetford Mines,yes,26,no,1576033310,2019-12-11 03:12:50,Radio-Canada Info,UClxaaAzHu1B5EoTtBYea7ig,News & Politics,fr-CA,fr-CA,6074,,,,0,5,https://i.ytimg.com/vi/zYKSQZkAKqM/mqdefault.jpg,FR
I7hjJ5c_ToI,Amiante : des profs exercent leur droit de retrait dans le Val-de-Marne,yes,27,no,1539354071,2018-10-12 14:10:11,RTL ,UCzBoVtUqSyAyr0kF5ABW7gQ,News & Politics,,,2484,14,,,0,3,https://i.ytimg.com/vi/I7hjJ5c_ToI/mqdefault.jpg,FR
HZro2UfnqN0,Poitiers : l amiante en déchetterie,yes,28,no,1525420302,2018-05-04 07:05:42,France 3 Nouvelle-Aquitaine,UCwTvW0qRQXV-yvBghNVgqKg,News & Politics,,fr,2335,8,,,0,0,https://i.ytimg.com/vi/HZro2UfnqN0/mqdefault.jpg,FR
jj5rJg3j5_E,Amiante,yes,29,no,1341821879,2012-07-09 08:07:59,INA Société,UCCTuFofVWD9uORhQqgn-d7Q,News & Politics,,fr,1815,11,,,0,0,https://i.ytimg.com/vi/jj5rJg3j5_E/mqdefault.jpg,FR
KwNDOV2KXDo,En France  les victimes de l amiante demandent toujours un procès,yes,30,no,1551703663,2019-03-04 12:03:43,FRANCE 24,UCCCPCZNChQdGa9EkATeye4g,News & Politics,,fr,1465,13,,,0,2,https://i.ytimg.com/vi/KwNDOV2KXDo/mqdefault.jpg,FR
pZfLeqn_UEA,Des centaines de milliers de tonnes d’amiante enfouies sous terre,yes,31,no,1447665181,2015-11-16 09:11:01,Actu-Environnement,UCegHY3YnuweGR-OYr82XG1A,News & Politics,,fr,9251,20,,,0,0,https://i.ytimg.com/vi/pZfLeqn_UEA/mqdefault.jpg,FR
HYvGex2Du3A,Résidus d amiante : poursuite des travaux du BAPE à Thetford Mines,yes,32,no,1576080408,2019-12-11 16:12:48,ICI Québec,UCS_GhgENuLT3xLr55fvImJQ,News & Politics,fr-CA,fr-CA,659,3,,,0,0,https://i.ytimg.com/vi/HYvGex2Du3A/mqdefault.jpg,FR
hHAiwy9f3A4,Amiante dans l immeuble: j achète ou pas?,yes,33,yes,1610863206,2021-01-17 06:01:06,Olivier Pageault - SAFTI Immobilier,UCVqaX2abgjAgh6wMvG0B5dQ,Education,fr,fr,7066,77,,,0,15,https://i.ytimg.com/vi/hHAiwy9f3A4/mqdefault.jpg,FR
B-D-aqyBgsU,Qu est ce que la maladie pulmonaire liée à l amiante?,yes,34,no,1604155189,2020-10-31 14:10:49,Information Santé,UCf0hmEPnJZPD0bWi6y1PSJg,People & Blogs,,fr-FR,3447,32,,,0,10,https://i.ytimg.com/vi/B-D-aqyBgsU/mqdefault.jpg,FR
6cmEUTYfGoc,La justice refuse la tenue d un procès pénal pour les victimes de l amiante,yes,35,no,1684563969,2023-05-20 06:05:09,RMC,UCgGb7tN3tIH5_Kk05D1J_bA,News & Politics,,,1564,30,,,0,15,https://i.ytimg.com/vi/6cmEUTYfGoc/mqdefault.jpg,FR
H2TEc05TMlY,Mode opératoire EX IM - repérage amiante avant démolition,yes,36,no,1563975627,2019-07-24 13:07:27,EX IM France,UCzLtnJ00t63sKvOdNJ47FUw,News & Politics,,fr,8339,53,,,0,1,https://i.ytimg.com/vi/H2TEc05TMlY/mqdefault.jpg,FR
-Mfc1tL-g-c,La législation française sur l’amiante,yes,37,no,1483979391,2017-01-09 16:01:51,ESAIP École d Ingénieurs,UCaPW-OQ3pgxx-DtfxtOQ93g,Education,,,1208,6,,,0,0,https://i.ytimg.com/vi/-Mfc1tL-g-c/mqdefault.jpg,FR
rQGENC4HZ1g,Les fibres d amiante,yes,38,no,1396365394,2014-04-01 15:04:34,Formation Prévention amiante,UCXmiXLeJx5C298VB5CWPz4A,News & Politics,,,21325,69,,,0,,https://i.ytimg.com/vi/rQGENC4HZ1g/mqdefault.jpg,FR
-YdSqOGzYzQ,L amiante  c est quoi ?,yes,39,no,1481816369,2016-12-15 15:12:29,ESAIP École d Ingénieurs,UCaPW-OQ3pgxx-DtfxtOQ93g,Education,,,2855,26,,,0,4,https://i.ytimg.com/vi/-YdSqOGzYzQ/mqdefault.jpg,FR
g1zqhsac76U,l reste des victimes d amiante qui ne profitent pas des compensations promises par l Etat,yes,40,no,1675407287,2023-02-03 06:02:47,RMC,UCgGb7tN3tIH5_Kk05D1J_bA,News & Politics,,,326,3,,,0,1,https://i.ytimg.com/vi/g1zqhsac76U/mqdefault.jpg,FR
w6JHbsv5KBk,Diagnostic amiante : comment ça marche ?,yes,41,no,1281361098,2010-08-09 13:08:18,diagetreno,UCjlCNbjTLrqN8mVwn4oXtrA,Howto & Style,,,49371,,,,0,,https://i.ytimg.com/vi/w6JHbsv5KBk/mqdefault.jpg,FR
gstcr6FbCJw,🛑Les risques liés à l AMIANTE,yes,42,no,1630422033,2021-08-31 15:08:33,PREVEDIA,UCT_MemWmQ0RdiDIfDhuDgsQ,Education,,en,671,7,,,0,0,https://i.ytimg.com/vi/gstcr6FbCJw/mqdefault.jpg,FR
FZeV5du7KZQ,La problématique  Amiante  lors des travaux de maintenance,yes,43,no,1464247266,2016-05-26 07:05:06,Carsat Sud-Est,UCFGlySJatgPHrVf1kqYXyGQ,Nonprofits & Activism,,,740,2,,,0,0,https://i.ytimg.com/vi/FZeV5du7KZQ/mqdefault.jpg,FR
sLc8oV19bRA,Mieux traiter le cancer du poumon dû à l amiante | Questions cancer,yes,44,no,1447776020,2015-11-17 16:11:20,Fondation contre le Cancer,UC581Lm-XHMrzX0AEYDdD_KA,Nonprofits & Activism,,,4489,15,,,0,1,https://i.ytimg.com/vi/sLc8oV19bRA/mqdefault.jpg,FR
TeTKGj4pwow,Reims : l amiante sous surveillance dans les écoles,yes,45,no,1686675627,2023-06-13 17:06:27,France 3 Grand Est,UC6kvMQP9gzv6qwwzMLuwZTg,News & Politics,fr,fr,617,12,,,0,2,https://i.ytimg.com/vi/TeTKGj4pwow/mqdefault.jpg,FR
IBiY5whFkFQ,Comment bénéficier d une retraite amiante ?,yes,46,no,1539087610,2018-10-09 12:10:10,Agirc-Arrco,UCM4UvgZX4wCHSMAZDfOr4ug,Nonprofits & Activism,,fr,1041,7,,,0,0,https://i.ytimg.com/vi/IBiY5whFkFQ/mqdefault.jpg,FR
pe85v20DiVQ,SST - Poussières d amiante,yes,47,no,1394044689,2014-03-05 18:03:09,Association de la construction du Québec (ACQ),UCSyblo4Up9PJMAAWa-VfguQ,Nonprofits & Activism,,,3824,,,,0,1,https://i.ytimg.com/vi/pe85v20DiVQ/mqdefault.jpg,FR
OmHbPAedDB8,Limoges : des scellés posés sur un chantier pollué à l amiante,yes,48,no,1564479113,2019-07-30 09:07:53,France 3 Nouvelle-Aquitaine,UCwTvW0qRQXV-yvBghNVgqKg,News & Politics,fr,fr,1011,4,,,0,0,https://i.ytimg.com/vi/OmHbPAedDB8/mqdefault.jpg,FR
BCIIZfPR_UY,ADR Transport de l amiante,yes,49,no,1617781618,2021-04-07 07:04:58,Richard Tillaut,UCWGpHbZspZ70BRPjgcrkAqA,Science & Technology,,fr,1590,25,,,0,0,https://i.ytimg.com/vi/BCIIZfPR_UY/mqdefault.jpg,FR
XYmhaZgfX5w,MOOC AMIANTE SESSION 2 : sensibilisation et prévention du risque amiante - CSTB Formations,yes,50,no,1643298708,2022-01-27 15:01:48,CSTB-Formations,UCHufYsZLmi199of334Ug21A,People & Blogs,,fr-FR,499,3,,,0,0,https://i.ytimg.com/vi/XYmhaZgfX5w/mqdefault.jpg,FR
kQ6fBOUUl-o,Wat is asbest?,yes,1,no,1361797500,2013-02-25 13:02:00,Clipphanger,UCmyAAcFzmkD5SHIa0olqhgw,News & Politics,,,222585,1821,,,0,75,https://i.ytimg.com/vi/kQ6fBOUUl-o/mqdefault.jpg,NL
dEFKdS9f_mI,Hoe herken je asbest?,yes,2,yes,1550071435,2019-02-13 15:02:55,Milieu Centraal,UCVgLLLPoaf7NcCIdWYpOUKQ,Science & Technology,nl,nl,10887,13,,,0,2,https://i.ytimg.com/vi/dEFKdS9f_mI/mqdefault.jpg,NL
