name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
vjHlMlHGT4Y,Comment fonctionne le filtre microplastique anti pollution pour lave-linge ? | Les Tutos Boulanger,yes,25,yes,1664488830,2022-09-29 22:09:30,Boulanger,UCFZVM4GAdw71Uz4yejsa2cA,Howto & Style,,,758,,,,0,3,https://i.ytimg.com/vi/vjHlMlHGT4Y/mqdefault.jpg,FR
0VopnabhCTg,Pollution plastique : ce bulletin météo alerte sur la quantité de microplastique dans notre air,yes,26,no,1685438368,2023-05-30 09:05:28,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,,,223,2,,,0,1,https://i.ytimg.com/vi/0VopnabhCTg/mqdefault.jpg,FR
B_cZ9mKJiBc,[ENG/FR] Micromégas - Programme d analyse de la pollution microplastique,yes,27,yes,1616077073,2021-03-18 14:03:53,Pacifique,UClNpVSCr9VCUCOdeohy12qQ,Science & Technology,,,345,10,,,0,0,https://i.ytimg.com/vi/B_cZ9mKJiBc/mqdefault.jpg,FR
46F5AuAQrRg,Présentation du projet Microplastiques par Emina Mamaca,yes,28,yes,1465393527,2016-06-08 13:06:27,Ifremer,UCLgt_wd7yKySEXdWAbbNE3Q,Science & Technology,,,2032,6,,,0,0,https://i.ytimg.com/vi/46F5AuAQrRg/mqdefault.jpg,FR
yRvJd2Rg6Dc,L’ingestion des microplastiques par les animaux marins,yes,29,yes,1535633644,2018-08-30 12:08:04,Ifremer,UCLgt_wd7yKySEXdWAbbNE3Q,Science & Technology,,,3358,25,,,0,0,https://i.ytimg.com/vi/yRvJd2Rg6Dc/mqdefault.jpg,FR
au3SIzSwdmw,Les micro-plastiques dans nos cosmétiques,yes,30,yes,1631782345,2021-09-16 08:09:25,France 3 Hauts-de-France,UCFC3nJ8GXl5yONe3tB_vhsw,News & Politics,,fr,597,10,,,0,0,https://i.ytimg.com/vi/au3SIzSwdmw/mqdefault.jpg,FR
lcyc7soRuw8,Baie de Seine : La Seine polluée par les microplastiques,yes,31,yes,1618661571,2021-04-17 12:04:51,France 3 Normandie,UCWiQCbdC05zfzNg83F2kc3A,News & Politics,fr,fr,2613,21,,,0,0,https://i.ytimg.com/vi/lcyc7soRuw8/mqdefault.jpg,FR
ICyrJG6BLVQ,Le microplastique transporte des truc pas bon  mais où ?,yes,32,no,1636997225,2021-11-15 17:11:05,Juste 2 degrés,UC6N8UWB4CSMLh6anBn9q8Bw,Science & Technology,,fr,162,5,,,0,1,https://i.ytimg.com/vi/ICyrJG6BLVQ/mqdefault.jpg,FR
nYwQSWoYLnU,Pollution des eaux aux microplastiques : que dit l OMS ?,yes,33,yes,1566493891,2019-08-22 17:08:31,Le Figaro,UCCDz_XYeKWd0OIyjp95dqyQ,Science & Technology,,,1278,34,,,0,2,https://i.ytimg.com/vi/nYwQSWoYLnU/mqdefault.jpg,FR
G5hTDpr5StQ,Expédition SEA Plastics 2022 - Un engagement étudiant contre la pollution microplastique,yes,34,yes,1658328842,2022-07-20 14:07:02,SEA PLASTICS,UC24Q40wZURbK7WPDU6luxFw,Nonprofits & Activism,,fr,439,18,,,0,0,https://i.ytimg.com/vi/G5hTDpr5StQ/mqdefault.jpg,FR
zZGHq-0g-Ok,Microplastiques dans l océan : quels dangers ?,yes,35,no,1564592048,2019-07-31 16:07:08,TV5MONDE Info,UCzKH70qfN_yuXq3s91fdwmg,News & Politics,fr,fr,83,1,,,0,0,https://i.ytimg.com/vi/zZGHq-0g-Ok/mqdefault.jpg,FR
MkU_G20cyp0,La biodiversité est-elle impactée par la pollution microplastique ?,yes,36,yes,1570463789,2019-10-07 15:10:29,Fondation Tara Océan,UC5qWGW-5oRn91eAd2zmT5XQ,Nonprofits & Activism,fr,fr,1761,30,,,0,4,https://i.ytimg.com/vi/MkU_G20cyp0/mqdefault.jpg,FR
6cJY0cb5zcg,A Bon Entendeur | Microplastiques : on en mange  on en boit  on en respire,yes,37,yes,1648028979,2022-03-23 09:03:39,RTS - Radio Télévision Suisse,UCQyyY2Izw8hin7c8T5YY4sg,News & Politics,fr,fr,12270,187,,,0,23,https://i.ytimg.com/vi/6cJY0cb5zcg/mqdefault.jpg,FR
SkTTnlxXJAU,SEA PLASTICS : LA GRANDE ODYSSÉE DU MICROPLASTIQUE - BANDE ANNONCE,yes,38,no,1685124626,2023-05-26 18:05:26,Atome Films,UCbe-0QieK-u6H5wohllFpNQ,People & Blogs,,fr,144,0,,,0,0,https://i.ytimg.com/vi/SkTTnlxXJAU/mqdefault.jpg,FR
9OGEH-HERmk,Du plastique dans nos aliments,yes,39,yes,1560019374,2019-06-08 18:06:54,Radio-Canada Info,UClxaaAzHu1B5EoTtBYea7ig,News & Politics,fr-CA,fr-CA,4019,,,,0,5,https://i.ytimg.com/vi/9OGEH-HERmk/mqdefault.jpg,FR
XFS7ivcXmS4,Planète-conférences - Pollutions de l’environnement par les plastiques et les microplastiques,yes,40,yes,1568278166,2019-09-12 08:09:26,Université Bretagne Sud,UCmHx-RTNSTLsZapKcW-viWg,Education,fr,fr,2806,44,,,0,4,https://i.ytimg.com/vi/XFS7ivcXmS4/mqdefault.jpg,FR
RV3xsD3BwUc,Ce qu il faut comprendre au-delà des microplastiques,yes,41,no,1633631214,2021-10-07 18:10:54,IPEN Toxics Free Future,UCqKVE-UtdeyHFlSpX-fHSvA,Nonprofits & Activism,fr-FR,fr-FR,41,1,,,0,0,https://i.ytimg.com/vi/RV3xsD3BwUc/mqdefault.jpg,FR
JZ78G2pZpBQ,Comment installer le filtre Microplastiques Electrolux,yes,42,yes,1671121805,2022-12-15 16:12:05,Darty,UC_zgf8leGKSXNLLyCYP9PeQ,Howto & Style,,fr,438,16,,,0,4,https://i.ytimg.com/vi/JZ78G2pZpBQ/mqdefault.jpg,FR
EErdTytdmKM,Pollution microplastique : notre planète suffoque !,yes,43,no,1685286010,2023-05-28 15:05:10,Avidyu,UCHB8IQb3ZWycVTrWKnoeKyg,Science & Technology,,,27,1,,,0,0,https://i.ytimg.com/vi/EErdTytdmKM/mqdefault.jpg,FR
P0hVCcsbYho,L ingestion des microplastiques sous l océan,yes,44,yes,1504425600,2017-09-03 08:09:00,National Geographic Wild France,UCT60XBtfRQzf5NKFGDNbfCw,Pets & Animals,,,5885,150,,,0,16,https://i.ytimg.com/vi/P0hVCcsbYho/mqdefault.jpg,FR
MXFweeXCUJM,Vraiment fantastique  le plastique ? Plutôt dramatique pour les océans,yes,45,no,1531906600,2018-07-18 09:07:40,Les Echos,UChZWs6PJY0hND384d2_RrhQ,News & Politics,,,157184,1518,,,0,91,https://i.ytimg.com/vi/MXFweeXCUJM/mqdefault.jpg,FR
N-QZb3wk9eg,Microplastique - #MotNouveau 2024 #MotsNouveaux #NouveauxMots #languefrançaise #recyclage #plastique,yes,46,no,1688479908,2023-07-04 14:07:48,EspaceFrancais,UCM5lKwZUXO9oJhEiRjFoTBA,Education,fr,fr,81,7,,,0,0,https://i.ytimg.com/vi/N-QZb3wk9eg/mqdefault.jpg,FR
Eir-R4HsTN0,Les microplastiques : une menace invisible ?,yes,47,yes,1558426929,2019-05-21 08:05:09,Fondation Tara Océan,UC5qWGW-5oRn91eAd2zmT5XQ,Nonprofits & Activism,fr,,1009,12,,,0,1,https://i.ytimg.com/vi/Eir-R4HsTN0/mqdefault.jpg,FR
eksRXCJswP8,Installation du filtre microplastique AEG,yes,48,yes,1661939201,2022-08-31 09:08:41,AEG BE,UC6v27sVCUi2lWgzdK7qGhgA,People & Blogs,,fr-BE,147,1,,,0,0,https://i.ytimg.com/vi/eksRXCJswP8/mqdefault.jpg,FR
t_UYwPe74ls,LABOCEA: les microplastiques de la source à la mer  atelier grand public /scolaires,yes,49,no,1635407702,2021-10-28 07:10:02,Preventing Plastic Pollution,UCA53fgiXFzUYUQ6aVsNFxVg,People & Blogs,,fr,257,3,,,0,0,https://i.ytimg.com/vi/t_UYwPe74ls/mqdefault.jpg,FR
x910dG5Pxx0,C’est Quoi  Le Microplastique?,yes,50,yes,1651124100,2022-04-28 05:04:00,Aixue Lu,UCMDH0NeOsl_gOL1GTk0dGoQ,People & Blogs,,,6,1,,,0,0,https://i.ytimg.com/vi/x910dG5Pxx0/mqdefault.jpg,FR
1PlK9oGQvzA,How dangerous are microplastics? | DW Documentary,yes,1,no,1667322002,2022-11-01 17:11:02,DW Documentary,UCW39zufHfsuGgpLviKh297Q,Education,,en,112729,2228,,,0,223,https://i.ytimg.com/vi/1PlK9oGQvzA/mqdefault.jpg,NL
