Endocrine disrupting chemicals awareness,cluster,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
TFvMtYXH9gA,other,Qu est ce qu une peau sensible  fragile et réactive?,no,,no,1616623098,2021-03-24 21:03:18,Ekia Cosmétiques,UC2NrOA2qc-2u0PVAO9Rfvzg,Entertainment,,fr,338,7,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
6tDjX5HmRRE,other,L INGRÉDIENT À AVOIR ABSOLUMENT DANS SA ROUTINE ANTI ÂGE,no,,no,1667638803,2022-11-05 09:11:03,Pibou Beauty,UCjTlwW6TAtGQhHx_orKEeoQ,Howto & Style,,fr,38380,1844,,,0,159,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
e2KzIxaDjG8,other,La beauté à low cost  que valent ces produits ?,no,,no,1550680204,2019-02-20 16:02:04,imineo,UC_majyzBb8HZV0wCmU4Z4Ag,Entertainment,fr,fr,256775,2654,,,0,386,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
2UOPZlSj1-g,other,LES COSMÉTIQUES  CE QU ON NE VOUS A JAMAIS DIT !,no,,no,1639904402,2021-12-19 09:12:02,Just Helena,UC1yj6r9v4rF85senIpdVsWQ,Comedy,,fr,314396,33559,,,0,733,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
jYhqcCCrEfI,other,DOCUMENTAIRE DERRIÈRE LES COSMÉTIQUES partie 1 - Les ingrédients controversés,no,,no,1618052431,2021-04-10 11:04:31,Cynthia Dulude,UCgDzKSjHUuSioc8YhbnpwdA,Howto & Style,fr,fr,104732,8665,,,0,1041,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
7b-tEqaHpvw,other,Ces rituels de beauté (très) étranges de l Histoire,no,,no,1616925952,2021-03-28 10:03:52,Les Revues du Monde,UCnf0fDz1vTYW-sl36wbVMbg,Education,,fr,643853,46262,,,0,1159,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
uQTavFpwB-0,other,CES CÉLÉBRITÉS SONT CHOQUANTES SANS MAQUILLAGE | Eureka,no,,no,1577808901,2019-12-31 16:12:01,Eureka,UCh85ue9qhV-aztdddENxoQA,Education,,fr,1014620,12014,,,0,1134,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
IRTXvCIRxig,other,NON  tes Cosmétiques ne sont pas TOXIQUES (clean beauty= théorie du complot),no,,no,1641396488,2022-01-05 15:01:08,MasterBlasterCurl,UCZJrTuBqLZjYkaIy67tN0UA,People & Blogs,,fr,13260,970,,,0,151,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5HZEf4WiS5I,other,LE REIN ET LA FORMATION DE L URINE,no,,no,1488316707,2017-02-28 21:02:27,clicsvt88,UCTkISx2dzxdmN51z9CifgfQ,Education,,,135496,1681,,,0,37,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
_6HWKQ1q4p0,other,Secrets d histoire - Léonard de Vinci  le génie sans frontières,no,,no,1571824278,2019-10-23 09:10:18,Secrets d Histoire Officiel,UC38MST1QfDAypgrjjr6FPBw,Entertainment,,fr,5302248,25424,,,0,1365,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
-KP5WTWxatE,other,Week-end à Istanbul - Échappées belles,no,,no,1579613350,2020-01-21 13:01:10,Echappées belles,UC-HX7z7qJlbuYvhTa3VhGKQ,Travel & Events,,fr,1433206,7280,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
t9mw9g3ouQg,other,Où trouver les meilleurs beurres de France ? - Samedi à tout prix,no,,no,1648203889,2022-03-25 10:03:49,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,3050,49,,,0,8,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
egyBmBAJ9bo,other,Tous les conseils pour son premier potager - Samedi à tout prix,no,,no,1652868018,2022-05-18 10:05:18,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,4137,86,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
LcyX3jzh4Xo,other,L inventeur de la semaine : Un harnais pour chien avec laisse intégrée - Samedi à tout prix,no,,no,1652084587,2022-05-09 08:05:07,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,2001,34,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3PGF4d4NRRo,other,L inventeur de la semaine : un système pour extraire soi-même son miel - Samedi à tout prix,no,,no,1649686258,2022-04-11 14:04:58,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,2195,39,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
zjiBp5nYElE,other,L inventeur de la semaine : un tapis pour huitre rafraichissant - Samedi à tout prix,no,,no,1650450648,2022-04-20 10:04:48,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,1282,24,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
OJNDyIbp5Eg,other,Déco à tout prix : L ameublement made in France et recyclé - Samedi à tout prix,no,,no,1649780361,2022-04-12 16:04:21,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,2423,52,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
fS4rlqb_58Q,other,Jardin à tout prix,no,,no,1652781806,2022-05-17 10:05:26,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,2680,32,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
MYxT-bezxls,other,Bande annonce Jardin à tout prix - Samedi à tout prix,no,,no,1652366049,2022-05-12 14:05:09,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,2555,32,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
81J-A8uAMx4,other,L inventeur de la semaine : Une poudre qui gazéifie son eau du robinet - Samedi à tout prix,no,,no,1651486889,2022-05-02 10:05:29,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,2141,34,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
xHzz_Y6S6p4,other,L inventeur de la semaine : Un purificateur d’eau à rayonnements UV-A - Samedi à tout prix,no,,no,1649671508,2022-04-11 10:04:08,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,1661,41,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
wMY6zzewhEQ,other,Le nougat  la star de Montélimar - Samedi à tout prix,no,,no,1650444831,2022-04-20 08:04:51,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,1549,33,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
KW64FiB0ITg,other,I Spent A Week Alone In The Metaverse,no,,no,1690910731,2023-08-01 17:08:31,Jarvis Johnson,UCoLUji8TYrgDy74_iiazvYA,Comedy,,en,699068,52880,,,0,3160,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
DNuNlDe7ftU,other,Eric Zemmour dans Le Rendez-vous de la Présidentielle le 6 janvier 2022 (émission intégrale),no,,no,1641457394,2022-01-06 08:01:14,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,fr,fr,982709,16615,,,0,4495,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
2r2Rx8VRq48,other,Letter to the president about chemicals disrupting our bodies: Theo Colborn at TEDxMidAtlantic 2012,no,,no,1355160811,2012-12-10 17:12:31,TEDx Talks,UCsT0YIqwnpJCM-mx7-gSA4Q,Nonprofits & Activism,,,31223,461,,,0,37,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CdDG3lb1iaU,other,Les Acides Aminés Essentiels  Semi- et Non-Essentiels. L Hormone de Croissance │ Médecine Anti-Age,no,,no,1613073110,2021-02-11 19:02:50,Dr Gerard Bersand,UC7GryjjXSddvCgAmbdiihsQ,Education,,fr,14174,525,,,0,9,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
GFOVv2uHktk,endocrine-disrupting-chemicals-awareness,Endocrine-disrupting Chemicals (EDCS) | ENDO 2022 Press Conference,no,,no,1655062611,2022-06-12 19:06:51,The Endocrine Society,UC-yB7B1YvqN9hwaEeyOGtuw,Nonprofits & Activism,,en,2013,52,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals awareness
FqAvui7fPZE,other,Clip sur la biodiversité,no,,no,1676560767,2023-02-16 15:02:27,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,500,6,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
T4LVXCCmIKA,other,Comprendre le réchauffement climatique en 4 minutes,no,,no,1430229197,2015-04-28 13:04:17,Le Monde,UCYpRDnhk5H8h16jpS84uqsA,News & Politics,fr,fr-FR,1756572,17423,,,0,1725,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3DTNxWudZmY,other,Cirine  une histoire de résilience,no,,no,1688480928,2023-07-04 14:07:48,Croix-Rouge française,UCYX4PcgqrQlx5togadd5JEA,Nonprofits & Activism,,fr,220,15,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CRWAZAA4meE,other,BANGLADESH FACE AU CHANGEMENT CLIMATIQUE [FR] Film complet,no,,no,1455300204,2016-02-12 18:02:24,HOPE  by Yann Arthus-Bertrand,UC90g2BDQgvyqMmfE2Cy7eKg,Nonprofits & Activism,,,86864,973,,,0,107,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
LGz7AfAl_TA,other,LIKE A BOSS COMPILATION #106 😎😎😎 AWESOME VIDEOS,no,,no,1666803561,2022-10-26 16:10:21,LaB Archive,UCyGmUqr4rChUA-QfZ1mCedQ,Sports,,,595775,4161,,,0,25,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
t9Yi04eRZ5I,other,Tout savoir sur le microbiote,no,,no,1619809212,2021-04-30 19:04:12,Médecine TV,UCEmtmaRvD3lRdT_hhzS0BcQ,Education,fr,fr,10253,215,,,0,15,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
azhRjrln5go,other,Cours de Danse prénatale par Sonia Duchesne,no,,no,1521271801,2018-03-17 07:03:01,Sonia Duchesne MamDanse®️,UC4C8I-lOkLZ5mefp5lpvYIw,People & Blogs,,,9448,32,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
VOW2b8x2oJ0,other,VR - Revivez votre petite enfance en Video 360° Danone Nutricia,no,,no,1495112480,2017-05-18 13:05:20,Digital Immersion,UCzPb46TRDUsoJc-g3citKRg,Autos & Vehicles,fr,,1413439,5649,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
1Ml-fz-vd-8,other,Caroline Receveur a un cancer du sein 🎀 #shorts,no,,no,1690303995,2023-07-25 16:07:15,Doctissimo,UCGexSARr1S9mRfn2G72xPLQ,Howto & Style,fr,fr,9786,207,,,0,37,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
H8TiLMB0_S0,other,Téléphones mobiles et santé : les 6 bons comportements,no,,yes,1511779279,2017-11-27 10:11:19,eSET Bourgogne-Franche-Comté,UC4zfu_rR-S-S1Da6a2dkjPA,Education,,fr,1264,16,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Fr_FLEfAq-o,other,C est quoi la trêve de Noël ? - 1 jour  1 question,no,,no,1431945057,2015-05-18 10:05:57,Info ou Mytho ?,UCLmlUMA_bGiMWWgfDwfNDgw,Education,,,129915,1174,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
KQbLcpJCJ_I,other,Inflammation chronique: pourquoi et comment la stopper pour retrouver ou vivre en bonne santé.,no,,no,1674384102,2023-01-22 10:01:42,christophecarrio,UCTcfkXswHDlMA2vi263exLw,Sports,,,128233,4217,,,0,226,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
zb6AihP3OQA,other,TEC sur cycle naturel ou substitué : 4 éléments pour prendre sa décision,no,,no,1687101272,2023-06-18 15:06:32,Fertil-In,UCXr-zHpWhCfNckc7V7bVpcg,Howto & Style,fr,fr,672,24,,,0,6,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
jq7__dpsuhY,other,Santé - Le jeûne intermittent  mode d emploi,no,,no,1596524915,2020-08-04 07:08:35,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,301035,2504,,,0,361,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
32JfXppqyK4,other,Aymeric Caron - On n est pas couché 9 avril 2016 #ONPC,no,,no,1460272601,2016-04-10 07:04:41,On n est pas couché,UC4Euikzr0bLKsnNuIKW6Sfg,Entertainment,,,1040947,,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
b3FkLdiEPuM,other,Yaourts végétaux  comment faire le bon choix ? - Le magazine de la Santé,no,,no,1630251901,2021-08-29 15:08:01,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,10031,,,,0,20,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
pUV5U9FKkqc,other,Le magazine de la santé - 21 juin 2023 [Intégrale],no,,no,1687557622,2023-06-23 22:06:22,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Entertainment,,,898,20,,,0,3,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
fDUOgWr6aVs,other,Le Creusot - La relance du nucléaire français,no,,no,1690869626,2023-08-01 06:08:26,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,250,12,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5fEuSGsleiA,other,L interview d actualité - Laurène Daycard,no,,no,1690871013,2023-08-01 06:08:33,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,391,8,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
7ehgI42bcaU,other,L’interview d’actualité - Patrick Pelloux,no,,no,1691051301,2023-08-03 08:08:21,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,251,17,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
_EM8ievnoLo,other,L interview d actualité - Anna Creti,no,,no,1690788572,2023-07-31 07:07:32,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,231,5,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
tbUawA33gks,other,Santé - #OnVousRépond,no,,no,1690791415,2023-07-31 08:07:55,Télé Matin,UCGxEJXuCo8lXti1A3akxyjg,Entertainment,,,296,8,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
8a3hDx3zvWQ,other,Forum climat et territoires,no,,no,1685747459,2023-06-02 23:06:59,Université Bretagne Sud,UCmHx-RTNSTLsZapKcW-viWg,Education,fr,fr,680,25,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Ms-hYEU0qe8,other,Quand je dis que je bois pas d’alcool … #bienetre #sante,no,,no,1683009010,2023-05-02 06:05:10,Cynthia Kå,UCkzCtxJAklNTXCAxsuyBR9Q,Howto & Style,fr,fr-FR,19879,526,,,0,31,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
h-CGe_324hM,other,Les entretiens d embauche - Avec Redouane Bougheraba,no,,no,1505836807,2017-09-19 16:09:07,Franjo,UC53gfTiWvslLPNuoDcoxmVg,People & Blogs,,fr,1221994,24537,,,0,161,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
g7BkRWfSv1I,other,Fromage vegans et sauce Alfredo #bienetre #veganfrance,no,,no,1679036415,2023-03-17 07:03:15,Cynthia Kå,UCkzCtxJAklNTXCAxsuyBR9Q,Howto & Style,fr,fr-FR,44550,2294,,,0,63,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
N6AQuhMvoGY,other,On se voit samedi #beauté,no,,no,1690848434,2023-08-01 00:08:14,ROBBRUX,UCiDKypJfjzdAPXc_kdI0xGQ,People & Blogs,,,17,0,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
nyRv4bf-ZAk,other,Télétravail : Quels sont les avantages et les inconvénients ?,no,,no,1615559655,2021-03-12 14:03:15,Job de vie,UCe4mWkZFnrp57nyKIg2GY7Q,Nonprofits & Activism,,fr-FR,4901,104,,,0,3,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
IBhfsKlABGI,other,Que fêtent les chrétiens à Pâques ? | Le tour de la question,no,,no,1492178627,2017-04-14 14:04:47,La Croix,UCtJk8WNzhAu37r-QBmY7pRA,News & Politics,fr,fr,24050,148,,,0,10,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
bgvvFsThyMU,other,Qu’est-ce que la Pentecôte ? | Le tour de la question,no,,no,1496420745,2017-06-02 16:06:45,La Croix,UCtJk8WNzhAu37r-QBmY7pRA,News & Politics,,fr,39011,322,,,0,8,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5W66kSkXgWE,other,Qui était Roland Garros ? | Le tour de la question,no,,no,1495705536,2017-05-25 09:05:36,La Croix,UCtJk8WNzhAu37r-QBmY7pRA,News & Politics,fr,fr,14547,57,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
7JbKT8ik7xs,other,Qu’est-ce que le Ramadan ? | Le tour de la question,no,,no,1495811391,2017-05-26 15:05:51,La Croix,UCtJk8WNzhAu37r-QBmY7pRA,News & Politics,,fr,31530,182,,,0,21,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
GxRSzDydX1w,other,Peut-on se reconnecter à la nature ?,no,,no,1682494428,2023-04-26 07:04:48,La Croix,UCtJk8WNzhAu37r-QBmY7pRA,News & Politics,fr,fr,101,1,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
u4ttgzb3r8E,other,MylifeStyle: Le barbecue en famille,no,,no,1505935761,2017-09-20 19:09:21,Sanofi Canada,UCSgSnwgS4ZJJE4YaP-HvzDA,Science & Technology,,,8040,14,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
qLgS5WQmMfI,other,POURQUOI RESPIRER À FOND EST SI IMPORTANT ?,no,,no,1529678092,2018-06-22 14:06:52,docteur vankemmel,UCvlRYoR7QzVlCk_rfY1FIyg,People & Blogs,,,37431,1004,,,0,24,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
yCpnQG0uPA8,other,En finir avec les perturbateurs endocriniens - La Maison des maternelles #LMDM,yes,14,yes,1584001200,2020-03-12 08:03:00,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,3761,89,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
yDsZQ_iYKiU,other,La chasse aux perturbateurs endocriniens - La Maison des maternelles #LMDM,yes,33,yes,1527769118,2018-05-31 12:05:38,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,,4346,47,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
g6sXJxGVZS4,other,Comment le bébé s attache à nous et vice-versa ? - La Maison des maternelles #LMDM,no,,no,1616057237,2021-03-18 08:03:17,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,61238,510,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Lsw4mSjlsJ8,other,Comment élever mon bébé sans toxiques ? - La Maison des maternelles #LMDM,no,,yes,1553682086,2019-03-27 10:03:26,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,25732,274,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3AeuCSTYbwM,other,Ma trousse de toilette pour la maternité - La Maison des maternelles #LMDM,no,,no,1524664239,2018-04-25 13:04:39,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,,145237,1794,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
HYFbPE_Bjsc,other,Comment préparer la trousse à pharmacie de mon bébé ? La Maison des Maternelles,no,,no,1486650427,2017-02-09 14:02:07,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,98892,914,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
-g54j1ijm74,other,DIY : ma lessive bio pour bébés - La Maison des Maternelles #LMDM,no,,no,1516786885,2018-01-24 09:01:25,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,123825,1321,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
cGtzux_Vn9Y,other,Grossesse  accouchement : vos questions - La Maison des maternelles #LMDM,no,,no,1616143590,2021-03-19 08:03:30,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,51642,392,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Wxwnk1b0n0U,other,FAQ spéciale grossesse - La Maison des maternelles #LMDM,no,,no,1568886834,2019-09-19 09:09:54,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,135568,919,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
nf_nDzFLolQ,other,Tout comprendre aux échos de grossesse - La Maison des maternelles #LMDM,no,,no,1610700767,2021-01-15 08:01:47,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,55213,471,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NUfyjVJKQds,other,Grossesse  accouchement : vos questions ! - La Maison des maternelles #LMDM,no,,no,1548931084,2019-01-31 10:01:04,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,,81127,573,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
sSuDPkiADMM,other,Vaginisme : une pathologie taboue - La Maison des maternelles #LMDM,no,,no,1634802996,2021-10-21 07:10:36,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,82957,949,,,0,154,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
zXsWfbOB_jo,other,Mon bébé arrive : j achète quoi ? - La Maison des maternelles #LMDM,no,,no,1601625162,2020-10-02 07:10:42,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,415494,3805,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
8rx1aVffoiY,other,Hyperactivité  TDAH : quelle prise en charge ? - On se dit tout ! - La Maison des parents #LMDP,no,,no,1600260418,2020-09-16 12:09:58,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,54500,765,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
ZdN20TXC28Q,other,Une fille ou un garçon sur commande -- La Maison des Maternelles #LMDM,no,,no,1510053362,2017-11-07 11:11:02,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,fr,327767,2585,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
lpzB0qx17uA,other,Comment choisir un matelas pour son bébé ? - La Maison des maternelles #LMDM,no,,no,1646903497,2022-03-10 09:03:37,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,14446,109,,,0,6,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
4Lg06wdW6uY,other,Jumeaux : jusqu où les différencier ? - La Maison des maternelles #LMDM,no,,yes,1538471702,2018-10-02 09:10:02,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,,34795,293,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5rR5nTHGGAE,other,Suites de couches : petits maux à soulager - La Maison des Maternelles #LMDM,no,,no,1519119515,2018-02-20 09:02:35,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,fr,180301,1117,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
haVSd09OOfE,other,Valise de maternité : on vous fait la liste complète ! - La Maison des Maternelles #LMDM,no,,no,1506500329,2017-09-27 08:09:49,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,856381,9466,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
cpvEXZMpgwU,other,Les premiers jours à la maternité - La Maison des maternelles #LMDM,no,,no,1525254630,2018-05-02 09:05:30,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,,97928,826,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
N2DEieUdEg0,other,Protéger mon bébé des polluants - La Maison des maternelles #LMDM,no,,yes,1568797800,2019-09-18 09:09:00,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,3876,48,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
D9UeekrTtps,other,La farandole des biberons - La Maison des maternelles #LMDM,no,,no,1538044181,2018-09-27 10:09:41,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Education,,,37547,189,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
YAcuUmQvK9Q,other,Comment bien coucher mon bébé - La Maison des Maternelles,no,,no,1475666829,2016-10-05 11:10:09,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,630842,3356,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
by5cM4dXfbs,other,Les aliments à éviter pendant la grossesse - La Maison des Maternelles #LMDM,no,,no,1508330041,2017-10-18 12:10:01,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,428017,2236,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
xYxb8AKlNt0,other,Comment coucher mon bébé ? - La Maison des Maternelles #LMDM,no,,no,1508407008,2017-10-19 09:10:48,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,413741,2533,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
tcgjMXIobTw,other,Le premier repas de bébé à la cuillère - La Maison des Maternelles #LMDM,no,,no,1506352971,2017-09-25 15:09:51,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,288029,1501,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Mt8Y31wDET0,other,Mon bébé grossit-il bien dans mon ventre ? - La Maison des maternelles #LMDM,no,,no,1623397845,2021-06-11 07:06:45,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,73847,556,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3c6VADaA-fI,other,Préparer ses lingettes et son liniment maison - La Maison des Maternelles,no,,no,1485508457,2017-01-27 09:01:17,La Maison des Maternelles,UCIPYAUOsPwGooCilzojYvIA,Entertainment,,,209329,2608,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
