name,cluster,cluster name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
7VG_s2PCH_c,other,John Oliver ,Vaccines: Last Week Tonight with John Oliver (HBO),no,,no,1498458601,2017-06-26 06:06:01,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,,26790015,261494,,,0,47047,https://i.ytimg.com/vi/7VG_s2PCH_c/mqdefault.jpg,FR,Other
6p8zAbFKpW0,other,John Oliver ,Carbon Offsets: Last Week Tonight with John Oliver (HBO),no,,no,1661149800,2022-08-22 06:08:00,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,4896931,105255,,,0,6631,https://i.ytimg.com/vi/6p8zAbFKpW0/mqdefault.jpg,FR,Other
bl-ABuxeWrE,other,John Oliver ,Duck Stamps: Last Week Tonight with John Oliver (HBO),no,,yes,1632952811,2021-09-29 22:09:11,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,3048820,101706,,,0,5240,https://i.ytimg.com/vi/bl-ABuxeWrE/mqdefault.jpg,FR,Other
Gk8dUXRpoy8,other,John Oliver ,Union Busting: Last Week Tonight with John Oliver (HBO),no,,no,1636962300,2021-11-15 07:11:00,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,6536613,151929,,,0,13816,https://i.ytimg.com/vi/Gk8dUXRpoy8/mqdefault.jpg,FR,Other
KWterDbJKjY,other,John Oliver ,The Monarchy: Last Week Tonight with John Oliver (HBO),no,,no,1668411002,2022-11-14 07:11:02,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,9783914,191975,,,0,14170,https://i.ytimg.com/vi/KWterDbJKjY/mqdefault.jpg,FR,Other
EN9OdruH_qM,other,John Oliver ,Voting Rights: Last Week Tonight with John Oliver (HBO),no,,no,1632724202,2021-09-27 06:09:02,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,3998493,106017,,,0,11534,https://i.ytimg.com/vi/EN9OdruH_qM/mqdefault.jpg,FR,Other
liptMbjF3EE,other,John Oliver ,Homelessness: Last Week Tonight with John Oliver (HBO),no,,no,1635748216,2021-11-01 06:11:16,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,6575449,153981,,,0,18220,https://i.ytimg.com/vi/liptMbjF3EE/mqdefault.jpg,FR,Other
wqn3gR1WTcA,other,John Oliver ,Data Brokers: Last Week Tonight with John Oliver (HBO),no,,no,1649658609,2022-04-11 06:04:09,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,8185771,192379,,,0,9609,https://i.ytimg.com/vi/wqn3gR1WTcA/mqdefault.jpg,FR,Other
qBpiXcyB7wU,other,John Oliver ,The Power Grid: Last Week Tonight with John Oliver (HBO),no,,no,1636356657,2021-11-08 07:11:57,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,6216866,138958,,,0,12436,https://i.ytimg.com/vi/qBpiXcyB7wU/mqdefault.jpg,FR,Other
eJPLiT1kCSM,other,John Oliver ,Museums: Last Week Tonight with John Oliver (HBO),no,,no,1664778612,2022-10-03 06:10:12,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,8968077,177164,,,0,14085,https://i.ytimg.com/vi/eJPLiT1kCSM/mqdefault.jpg,FR,Other
41vETgarh_8,other,John Oliver ,Farmworkers: Last Week Tonight with John Oliver (HBO),no,,no,1681713000,2023-04-17 06:04:00,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,4116045,101507,,,0,7802,https://i.ytimg.com/vi/41vETgarh_8/mqdefault.jpg,FR,Other
o7zazuy_UfI,other,John Oliver ,Cryptocurrencies II: Last Week Tonight with John Oliver (HBO),no,,no,1682317819,2023-04-24 06:04:19,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5507665,116365,,,0,8753,https://i.ytimg.com/vi/o7zazuy_UfI/mqdefault.jpg,FR,Other
qrizmAo17Os,other,John Oliver ,Homeowners Associations: Last Week Tonight with John Oliver (HBO),no,,no,1681108218,2023-04-10 06:04:18,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5580768,124384,,,0,18758,https://i.ytimg.com/vi/qrizmAo17Os/mqdefault.jpg,FR,Other
_uSZwErdH3I,other,John Oliver ,Solitary Confinement: Last Week Tonight with John Oliver (HBO),no,,no,1680503413,2023-04-03 06:04:13,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,3831333,98966,,,0,8412,https://i.ytimg.com/vi/_uSZwErdH3I/mqdefault.jpg,FR,Other
C-YRSqaPtMg,other,John Oliver ,Utilities: Last Week Tonight with John Oliver (HBO),no,,no,1652682601,2022-05-16 06:05:01,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5868687,114991,,,0,8320,https://i.ytimg.com/vi/C-YRSqaPtMg/mqdefault.jpg,FR,Other
EICp1vGlh_U,other,John Oliver ,Critical Race Theory: Last Week Tonight with John Oliver (HBO),no,,no,1645428602,2022-02-21 07:02:02,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,9995837,221900,,,0,36921,https://i.ytimg.com/vi/EICp1vGlh_U/mqdefault.jpg,FR,Other
XOHmA-Q-5BE,other,,JMJ : quel est le profil des jeunes à Lisbonne ?,no,,no,1690892718,2023-08-01 12:08:18,TV5MONDE Info,UCzKH70qfN_yuXq3s91fdwmg,News & Politics,en,en,187,1,,,0,0,https://i.ytimg.com/vi/XOHmA-Q-5BE/mqdefault.jpg,FR,Other
RdqZyszsagE,other,,Edward Jenner et le premier vaccin,no,,no,1584441564,2020-03-17 10:03:24,LPDM : Les Productions du moment,UCYB5j47mZ-gZgURxUCdWh-g,Film & Animation,,,546,12,,,0,0,https://i.ytimg.com/vi/RdqZyszsagE/mqdefault.jpg,FR,Other
ovi_1Tk-zvM,other,,Portugal : coup d envoi des JMJ avant l arrivée du pape à Lisbonne,no,,no,1690875996,2023-08-01 07:08:36,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,News & Politics,fr,fr,3054,64,,,0,16,https://i.ytimg.com/vi/ovi_1Tk-zvM/mqdefault.jpg,FR,Other
jlEEf4AtN5w,other,,Portugal : coup d envoi des JMJ avant l arrivée du pape à Lisbonne,no,,no,1690891383,2023-08-01 12:08:03,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,News & Politics,fr,fr,819,10,,,0,7,https://i.ytimg.com/vi/jlEEf4AtN5w/mqdefault.jpg,FR,Other
EgO2U20tgZs,other,,14 juillet,no,,no,1689355572,2023-07-14 17:07:12,Christian,UCVHQF7J69YuosAKV41bf1rA,People & Blogs,,en,5910,27,,,0,2,https://i.ytimg.com/vi/EgO2U20tgZs/mqdefault.jpg,FR,Other
oz6LtJsEjP0,other,,Belfort se prépare à accueillir le Tour de France,no,,no,1689961977,2023-07-21 17:07:57,France 3 Bourgogne-Franche-Comté,UCMPIMCKpq5TRd92Jwj2D7_Q,News & Politics,fr,fr,1610,18,,,0,,https://i.ytimg.com/vi/oz6LtJsEjP0/mqdefault.jpg,FR,Other
ASQtRHFPFMI,other,,Le JetCycle,no,,no,1521649629,2018-03-21 16:03:09,Xavier LOUY,UCcLDPJl9nykOiZKfQI8gzVA,People & Blogs,,,4284,42,,,0,2,https://i.ytimg.com/vi/ASQtRHFPFMI/mqdefault.jpg,FR,Other
OIwHYaDyswA,other,,Conquer Jet Lag with Light and Melatonin,no,,no,1687190373,2023-06-19 15:06:33,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,Education,en,en-US,14021,659,,,0,81,https://i.ytimg.com/vi/OIwHYaDyswA/mqdefault.jpg,FR,Other
jpkoJVWJ1lA,other,,For improved insulin sensitivity  consider making your bedroom as dark as possible at night.,no,,no,1679515072,2023-03-22 19:03:52,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,Education,en,en-US,29064,,,,0,106,https://i.ytimg.com/vi/jpkoJVWJ1lA/mqdefault.jpg,FR,Other
QevFo8wsXZ4,other,,Minimal Exercise May Reduce Depression,no,,no,1685451616,2023-05-30 13:05:16,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,Education,en,en-US,15685,869,,,0,71,https://i.ytimg.com/vi/QevFo8wsXZ4/mqdefault.jpg,FR,Other
UKRIIWbDizE,other,,Les jeunes  nouvelles cibles du luxe,no,,no,1688655620,2023-07-06 15:07:20,RTS - Radio Télévision Suisse,UCQyyY2Izw8hin7c8T5YY4sg,News & Politics,fr,fr,5170,75,,,0,18,https://i.ytimg.com/vi/UKRIIWbDizE/mqdefault.jpg,FR,Other
q41hXEjM5gQ,other,,LL COOL J on bringing back the Rock The Bells Festival,no,,no,1690897161,2023-08-01 13:08:21,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,714,49,,,0,4,https://i.ytimg.com/vi/q41hXEjM5gQ/mqdefault.jpg,FR,Other
SSiOzEx9uj0,other,,“It was pretty incredible”: Sphere Las Vegas workers react to dazzling light show,no,,no,1688656439,2023-07-06 15:07:59,FOX5 Las Vegas,UCpR_4YnLJAphcr0VI5yR5SA,News & Politics,,,100578,809,,,0,135,https://i.ytimg.com/vi/SSiOzEx9uj0/mqdefault.jpg,FR,Other
GD1d8wKIrps,other,,Why people think this photo of JFK s killer is fake,no,,no,1630584006,2021-09-02 12:09:06,Vox,UCLXo7UDZvByw2ixzpQCufnA,Education,,en-US,4065559,81490,,,0,6589,https://i.ytimg.com/vi/GD1d8wKIrps/mqdefault.jpg,FR,Other
lGCVpdJ-RiQ,other,,Two dead in separate shootings Sunday night in Boston,no,,no,1690840465,2023-07-31 21:07:25,WCVB Channel 5 Boston,UC72UssJ1DNQcakZXm-B2-zw,News & Politics,en,,465,5,,,0,,https://i.ytimg.com/vi/lGCVpdJ-RiQ/mqdefault.jpg,FR,Other
w9R3s5BAR6w,other,,Young leaders honored at NAACP National Convention in Boston,no,,no,1690858281,2023-08-01 02:08:21,WCVB Channel 5 Boston,UC72UssJ1DNQcakZXm-B2-zw,News & Politics,en,,109,0,,,0,,https://i.ytimg.com/vi/w9R3s5BAR6w/mqdefault.jpg,FR,Other
3i3Ly1EarZ0,other,,Schweden und Dänemark prüfen Rechtsmittel gegen Koranverbrennungen,no,,no,1690808774,2023-07-31 13:07:14,tagesschau,UC5NOEUbkLheQcaaRldYW5GA,News & Politics,de,de-DE,22585,166,,,0,,https://i.ytimg.com/vi/3i3Ly1EarZ0/mqdefault.jpg,FR,Other
IcPNrlCiO7U,other,,News Wrap: Massive wildfire burns in California’s Mojave National Preserve,no,,no,1690841725,2023-07-31 22:07:25,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,15093,320,,,0,,https://i.ytimg.com/vi/IcPNrlCiO7U/mqdefault.jpg,FR,Other
QKyWzHddQAk,other,,Feuer auf Frachtschiff in der Nordsee,no,,no,1690462083,2023-07-27 12:07:03,Stuttgarter Zeitung & Stuttgarter Nachrichten,UCxU1a-2vec6ljU43I0F2Jwg,News & Politics,de,de,12950,82,,,0,54,https://i.ytimg.com/vi/QKyWzHddQAk/mqdefault.jpg,FR,Other
tjkx2QAxGRM,other,,Feuer auf Frachtschiff in der Nordsee #Shorts,no,,no,1690462365,2023-07-27 12:07:45,Stuttgarter Zeitung & Stuttgarter Nachrichten,UCxU1a-2vec6ljU43I0F2Jwg,News & Politics,de,de,14077,80,,,0,9,https://i.ytimg.com/vi/tjkx2QAxGRM/mqdefault.jpg,FR,Other
P1zcoUTeNJo,other,,Rép. Centrafricaine :  oui  ou  non  à une nouvelle Constitution ?,no,,no,1690824908,2023-07-31 17:07:08,TV5MONDE Info,UCzKH70qfN_yuXq3s91fdwmg,News & Politics,en,en,2099,11,,,0,3,https://i.ytimg.com/vi/P1zcoUTeNJo/mqdefault.jpg,FR,Other
PFsFzT-qTGI,other,,Centrafrique : une Constitution pour renforcer le pouvoir de l exécutif,no,,no,1690837808,2023-07-31 21:07:08,TV5MONDE Info,UCzKH70qfN_yuXq3s91fdwmg,News & Politics,en,en,1434,10,,,0,3,https://i.ytimg.com/vi/PFsFzT-qTGI/mqdefault.jpg,FR,Other
b8kYJb2IvLE,other,,Rép. centrafricaine : un référendum constitutionnel,no,,no,1690828536,2023-07-31 18:07:36,TV5MONDE Info,UCzKH70qfN_yuXq3s91fdwmg,News & Politics,en,en,1451,10,,,0,1,https://i.ytimg.com/vi/b8kYJb2IvLE/mqdefault.jpg,FR,Other
kysiumzvtBY,other,,Qu est-ce qu une motion de censure ?,no,,yes,1676897103,2023-02-20 12:02:03,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,737,26,,,0,3,https://i.ytimg.com/vi/kysiumzvtBY/mqdefault.jpg,FR,Other
WKcSOHFDf0A,other,,Qu’est-ce que la loi du mort-kilomètre ?,no,,yes,1678860010,2023-03-15 06:03:10,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,2155,101,,,0,4,https://i.ytimg.com/vi/WKcSOHFDf0A/mqdefault.jpg,FR,Other
T_td4f-6_ws,other,,Qu est-ce que la loi de Murphy ?,no,,yes,1670867203,2022-12-12 17:12:43,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,4364,128,,,0,4,https://i.ytimg.com/vi/T_td4f-6_ws/mqdefault.jpg,FR,Other
9kHigD35EQg,other,,Qu est-ce que le cubisme ?,no,,yes,1672854271,2023-01-04 17:01:31,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,1275,43,,,0,1,https://i.ytimg.com/vi/9kHigD35EQg/mqdefault.jpg,FR,Other
BhDmoLGscd4,other,,Comment a été signée l armistice du 11 novembre 1918 ?,no,,yes,1668146404,2022-11-11 06:11:04,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,1202,43,,,0,4,https://i.ytimg.com/vi/BhDmoLGscd4/mqdefault.jpg,FR,Other
DURb8E_baQ8,other,,Qu est-ce que la liste rouge de l UICN ?,no,,yes,1667628005,2022-11-05 06:11:05,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,1065,47,,,0,8,https://i.ytimg.com/vi/DURb8E_baQ8/mqdefault.jpg,FR,Other
30f4fl1BceI,other,,Judge rejects Trump effort to end Georgia election interference investigation,no,,no,1690902368,2023-08-01 15:08:08,CBS News,UC8p1vwvWtl6T73JiExfWs1g,News & Politics,,en,18882,709,,,0,198,https://i.ytimg.com/vi/30f4fl1BceI/mqdefault.jpg,FR,Other
MA_nX_4WOyk,other,,Inside the possible indictments for Trump in Jan. 6 and Georgia election interference investigation,no,,no,1690904560,2023-08-01 15:08:40,CBS News,UC8p1vwvWtl6T73JiExfWs1g,News & Politics,,en,3014,87,,,0,38,https://i.ytimg.com/vi/MA_nX_4WOyk/mqdefault.jpg,FR,Other
wc5MNTKLnns,other,,What Happened To Skype,no,,no,1688313641,2023-07-02 16:07:41,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,News & Politics,,en,450637,6542,,,0,638,https://i.ytimg.com/vi/wc5MNTKLnns/mqdefault.jpg,FR,Other
EvbWWBfer8M,other,,Biden to meet with congressional leaders over looming debt ceiling deadline,no,,no,1683030891,2023-05-02 12:05:51,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,3861,46,,,0,50,https://i.ytimg.com/vi/EvbWWBfer8M/mqdefault.jpg,FR,Other
b_eKXSCdyFA,other,,What the  can you hear me  scam and is and how it works,no,,no,1690902226,2023-08-01 15:08:46,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,News & Politics,,,1059,22,,,0,8,https://i.ytimg.com/vi/b_eKXSCdyFA/mqdefault.jpg,FR,Other
bfUeekXbYzk,other,,The fight for America s 51st state  explained,no,,no,1594987210,2020-07-17 12:07:10,Vox,UCLXo7UDZvByw2ixzpQCufnA,News & Politics,,en-US,1855074,54614,,,0,6558,https://i.ytimg.com/vi/bfUeekXbYzk/mqdefault.jpg,FR,Other
uv6kCuK1pXs,other,,Cahier de vacances et révisions : pour ou contre ?,no,,no,1689860015,2023-07-20 13:07:35,Physico Chimico Méthodo !,UCZF1NhDSo2bVskqnJElbjYw,Education,fr,fr-FR,40,2,,,0,4,https://i.ytimg.com/vi/uv6kCuK1pXs/mqdefault.jpg,FR,Other
JQQFpAoS8KU,other,,Proteste gegen Justizreform in Israel gehen weiter,no,,no,1690795525,2023-07-31 09:07:25,tagesschau,UC5NOEUbkLheQcaaRldYW5GA,News & Politics,de,de-DE,5754,92,,,0,,https://i.ytimg.com/vi/JQQFpAoS8KU/mqdefault.jpg,FR,Other
aUwLLu7MFSk,other,,How Jason Aldean’s controversial hit song became a cultural flashpoint,no,,no,1690843450,2023-07-31 22:07:10,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,13492,137,,,0,,https://i.ytimg.com/vi/aUwLLu7MFSk/mqdefault.jpg,FR,Other
kemz7ZVgOaM,other,,‘This is game over’: Andrew Weissmann on bombshell Trump audio recording,no,,no,1687837505,2023-06-27 03:06:05,MSNBC,UCaXkIU1QidjPwiAYu6GcHjg,News & Politics,,en,1602095,25434,,,0,5413,https://i.ytimg.com/vi/kemz7ZVgOaM/mqdefault.jpg,FR,Other
-CbVDZdaaWg,other,,Proteste in Israel: Was die Justizreform bedeutet #Shorts,no,,no,1690376068,2023-07-26 12:07:28,Stuttgarter Zeitung & Stuttgarter Nachrichten,UCxU1a-2vec6ljU43I0F2Jwg,News & Politics,de,de,13518,92,,,0,23,https://i.ytimg.com/vi/-CbVDZdaaWg/mqdefault.jpg,FR,Other
JAgYl23yFXY,other,,Proteste in Israel: Was die Justizreform bedeutet,no,,no,1690375848,2023-07-26 12:07:48,Stuttgarter Zeitung & Stuttgarter Nachrichten,UCxU1a-2vec6ljU43I0F2Jwg,News & Politics,de,de,2390,21,,,0,3,https://i.ytimg.com/vi/JAgYl23yFXY/mqdefault.jpg,FR,Other
non3WVRQJCw,other,,Neue Anklagepunkte: Hat Donald Trump Kameraaufzeichnungen löschen lassen?,no,,no,1690546371,2023-07-28 12:07:51,Stuttgarter Zeitung & Stuttgarter Nachrichten,UCxU1a-2vec6ljU43I0F2Jwg,News & Politics,de,de,5499,45,,,0,22,https://i.ytimg.com/vi/non3WVRQJCw/mqdefault.jpg,FR,Other
6FN2mv-SzcM,other,,Boston city councilor s eligibility to serve at center of hearing,no,,no,1690907236,2023-08-01 16:08:16,WCVB Channel 5 Boston,UC72UssJ1DNQcakZXm-B2-zw,News & Politics,en,,40,3,,,0,,https://i.ytimg.com/vi/6FN2mv-SzcM/mqdefault.jpg,FR,Other
dn2lt2uZ524,other,,NAACP wraps Boston convention,no,,no,1690883553,2023-08-01 09:08:33,WCVB Channel 5 Boston,UC72UssJ1DNQcakZXm-B2-zw,News & Politics,en,,79,2,,,0,0,https://i.ytimg.com/vi/dn2lt2uZ524/mqdefault.jpg,FR,Other
45qxlqJZpt0,other,,NAACP delegates vote on resolutions during convention in Boston,no,,no,1690845264,2023-07-31 23:07:24,WCVB Channel 5 Boston,UC72UssJ1DNQcakZXm-B2-zw,News & Politics,en,,101,1,,,0,,https://i.ytimg.com/vi/45qxlqJZpt0/mqdefault.jpg,FR,Other
HS7RPU1fvLc,other,,Rep. Pressley reflects on bringing NAACP convention back to Boston,no,,no,1690821181,2023-07-31 16:07:01,WCVB Channel 5 Boston,UC72UssJ1DNQcakZXm-B2-zw,News & Politics,en,,148,5,,,0,,https://i.ytimg.com/vi/HS7RPU1fvLc/mqdefault.jpg,FR,Other
LRyd23S7gYQ,other,,Les représentations féminines au Paléolithique supérieur  Musée de l Aurignacien,no,,no,1615191300,2021-03-08 08:03:00,Musée de l Aurignacien,UC12V0LT8XPIglQz0kFyx92g,Science & Technology,,fr,10216,263,,,0,0,https://i.ytimg.com/vi/LRyd23S7gYQ/mqdefault.jpg,FR,Other
ddW6wSrSQgc,other,,Territoire Français de Afars et des Issas 1975- 1977,no,,no,1587470091,2020-04-21 11:04:51,Christian Capron Photographie,UCvXglBCz88SdLpScMFXsT_Q,Entertainment,,,12231,85,,,0,10,https://i.ytimg.com/vi/ddW6wSrSQgc/mqdefault.jpg,FR,Other
YUQdz6ZukiM,other,,Visite de la basilique de Fourvière à Lyon,no,,no,1689081294,2023-07-11 13:07:54,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,Entertainment,fr-FR,fr,180,12,,,0,,https://i.ytimg.com/vi/YUQdz6ZukiM/mqdefault.jpg,FR,Other
mZaFitvc4nM,other,,Italie. Le Lingotto  l ancienne usine Fiat avec sa piste d essai sur le toit  fête ses 100 ans,no,,no,1689864933,2023-07-20 14:07:33,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,News & Politics,fr-FR,fr,1455,22,,,0,,https://i.ytimg.com/vi/mZaFitvc4nM/mqdefault.jpg,FR,Other
Nd5zMCWxIk4,other,,La foire à l ancienne de Coligny (Ain),no,,no,1690905140,2023-08-01 15:08:20,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,News & Politics,fr-FR,fr,16,1,,,0,,https://i.ytimg.com/vi/Nd5zMCWxIk4/mqdefault.jpg,FR,Other
NU6-MoFzvVI,other,,L artiste Ernest Pignon-Ernest investit les murs du Doyenné à Brioude  en Haute-Loire,no,,no,1688460798,2023-07-04 08:07:18,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,News & Politics,fr-FR,fr,875,6,,,0,,https://i.ytimg.com/vi/NU6-MoFzvVI/mqdefault.jpg,FR,Other
lqOS4sE-a8c,other,,Studio3. Le groupe Black Lilys joue  Féroce,no,,no,1688841045,2023-07-08 18:07:45,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,Music,fr-FR,fr,112,3,,,0,,https://i.ytimg.com/vi/lqOS4sE-a8c/mqdefault.jpg,FR,Other
h286ML9BaIw,other,,Studio3. Le groupe Black Lilys joue  Störm,no,,no,1688841042,2023-07-08 18:07:42,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,Music,fr-FR,fr,123,8,,,0,,https://i.ytimg.com/vi/h286ML9BaIw/mqdefault.jpg,FR,Other
hmDf-DSdQvY,other,,Studio3. Brique Argent chante  Un peu de charme,no,,no,1688151617,2023-06-30 19:06:17,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,Music,fr-FR,fr,167,3,,,0,,https://i.ytimg.com/vi/hmDf-DSdQvY/mqdefault.jpg,FR,Other
8yVLWLkJSNE,other,,Le Casino de Divonne-les-Bains se refait une beauté,no,,no,1690871054,2023-08-01 06:08:14,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,News & Politics,fr-FR,fr,59,1,,,0,,https://i.ytimg.com/vi/8yVLWLkJSNE/mqdefault.jpg,FR,Other
lCLVwTZ4HYs,other,,Studio3. Citron sucré chante  La soif d amour,no,,no,1689157812,2023-07-12 10:07:12,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,Music,fr-FR,fr,124,0,,,0,,https://i.ytimg.com/vi/lCLVwTZ4HYs/mqdefault.jpg,FR,Other
xcf0uQKoRhQ,other,,Studio3. Citron sucré reprend  Poupée de cire  poupée de son,no,,no,1689184834,2023-07-12 18:07:34,France 3 Auvergne-Rhône-Alpes,UC_GxHrDkwwADSaAjmXxqtXA,Music,fr-FR,fr,207,4,,,0,,https://i.ytimg.com/vi/xcf0uQKoRhQ/mqdefault.jpg,FR,Other
xp_6bgTpSXk,other,,Portrait - La Chèvrerie de Lily,no,,no,1588154317,2020-04-29 09:04:37,Réseau Initiative Grand Annecy,UCu70uTCl6jOpvNCp5-TDfEA,People & Blogs,,,59218,472,,,0,11,https://i.ytimg.com/vi/xp_6bgTpSXk/mqdefault.jpg,FR,Other
Jn6lFfLswgs,other,,François-Xavier Demaison dans Divin au théâtre de l Oeuvre,no,,no,1644659266,2022-02-12 09:02:46,Isa Duj,UClJegUv6LsRfoSjbeF7OkcA,Entertainment,,fr,1399,,,,0,,https://i.ytimg.com/vi/Jn6lFfLswgs/mqdefault.jpg,FR,Other
dv8C8OYHiVw,other,,Avant-première BLACK SANTIAGO CLUB à Cotonou,no,,no,1688669102,2023-07-06 18:07:02,New Web TV,UC2sdZAcUM8aBs8RxJHQzYmw,People & Blogs,,,809,16,,,0,0,https://i.ytimg.com/vi/dv8C8OYHiVw/mqdefault.jpg,FR,Other
zO52V_eyMbY,other,,Defa LOVELY (Cover Billie Eilish),no,,no,1614456014,2021-02-27 20:02:14,Defa Officielle,UCsVahZ_5WQP8lCXNqIGFZ4g,People & Blogs,,,14839,1021,,,0,112,https://i.ytimg.com/vi/zO52V_eyMbY/mqdefault.jpg,FR,Other
JzekoEtGOzg,other,,Banksy  le buzz et l argent du buzz - Épisode 1,no,,yes,1685199612,2023-05-27 15:05:12,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,395,30,,,0,1,https://i.ytimg.com/vi/JzekoEtGOzg/mqdefault.jpg,FR,Other
QXHmrNY2vY0,other,,Banksy  l illustre inconnu - Épisode 3,no,,yes,1687237218,2023-06-20 05:06:18,CULTURE G,UCD1eDWDgDTSjVaSfO02ozBw,Education,fr,fr,281,15,,,0,1,https://i.ytimg.com/vi/QXHmrNY2vY0/mqdefault.jpg,FR,Other
W4ERS2p7ZOc,other,,Palermo / DAS musst du gesehen haben / Ein Tag in Palermocity /Sizilien,no,,no,1661428830,2022-08-25 12:08:30,Halli Hallo Holiday,UCN0XHSCz3ifcB5FgJ1NgszA,Travel & Events,,de-DE,9520,86,,,0,8,https://i.ytimg.com/vi/W4ERS2p7ZOc/mqdefault.jpg,FR,Other
TEIBOdqgEiQ,other,,Haute-Saône : les véhicules anciens ont la cote,no,,no,1690188205,2023-07-24 08:07:25,France 3 Bourgogne-Franche-Comté,UCMPIMCKpq5TRd92Jwj2D7_Q,News & Politics,fr,fr,1557,21,,,0,,https://i.ytimg.com/vi/TEIBOdqgEiQ/mqdefault.jpg,FR,Other
EVZ_hbe9SEk,other,,À Dijon  vous pouvez immortaliser votre iris,no,,no,1690304732,2023-07-25 17:07:32,France 3 Bourgogne-Franche-Comté,UCMPIMCKpq5TRd92Jwj2D7_Q,News & Politics,fr,fr,587,19,,,0,,https://i.ytimg.com/vi/EVZ_hbe9SEk/mqdefault.jpg,FR,Other
Vlnz7dLZ3GI,other,,Tour d Alsace : une 3ème étape entre Vesoul et la Planche des Belles Filles,no,,no,1690550907,2023-07-28 13:07:27,France 3 Bourgogne-Franche-Comté,UCMPIMCKpq5TRd92Jwj2D7_Q,News & Politics,fr,fr,528,9,,,0,,https://i.ytimg.com/vi/Vlnz7dLZ3GI/mqdefault.jpg,FR,Other
